"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20230303","20230307","日証金","2108.00","40620","8.00","0.00","0","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230303","20230307","日証金","2082.50","110200","4.20","0.05","0.00240096","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230303","20230307","日証金","989.70","1490","6.00","0.50","0.0505204","1","0.50","",""
"1312","ラッセル野村小型コア","東証","20230303","20230307","日証金","21525.00","19","160.00","5.00","0.0232288","1","5.00","",""
"1320","ダイワＥＴＦ・２２５","東証","20230303","20230307","日証金","28805.00","17029","80.00","5.00","0.0173581","1","5.00","",""
"1321","日経２２５上場投信","東証","20230303","20230307","日証金","28885.00","33176","80.00","5.00","0.01731","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230303","20230307","日証金","201.00","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230303","20230307","日証金","6254.00","540","28.00","0.50","0.00799488","1","-","","注意"
"1329","ｉシェアーズ　２２５","東証","20230303","20230307","日証金","28780.00","3537","80.00","5.00","0.0173732","1","5.00","",""
"1330","上場２２５","東証","20230303","20230307","日証金","28935.00","18710","58.00","0.50","0.00172801","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230303","20230307","日証金","28725.00","4975","80.00","5.00","0.0174064","1","5.00","",""
"1358","上場日経２倍","東証","20230303","20230307","日証金","27030.00","3927","80.00","5.00","0.018498","1","0.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230303","20230307","日証金","18545.00","35","70.00","5.00","0.0269614","1","5.00","",""
"1365","大和２２５ダブル","東証","20230303","20230307","日証金","22485.00","6848","80.00","5.00","0.022237","1","0.00","",""
"1367","大和ＴＰＸダブル","東証","20230303","20230307","日証金","20230.00","2116","80.00","5.00","0.0247158","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230303","20230307","日証金","27935.00","3615","80.00","5.00","0.0178987","1","5.00","",""
"1379","ホクト","東証","20230303","20230307","日証金","1876.00","300","3.80","0.00","0","1","-","",""
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230303","20230307","日証金","1892.00","640","14.00","0.50","0.0264271","1","0.50","",""
"1419","タマホーム","東証","20230303","20230307","日証金","3460.00","977100","7.00","0.10","0.00289017","1","0.10","",""
"1430","ファーストコーポ","東証","20230303","20230307","日証金","796.00","0","1.60","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230303","20230307","日証金","809.00","181200","3.60","0.05","0.00618047","1","0.05","","注意"
"1433","ベステラ","東証","20230303","20230307","日証金","925.00","30200","2.00","0.05","0.00540541","1","0.05","",""
"1446","キャンディル","東証","20230303","20230307","日証金","510.00","19600","1.20","0.05","0.00980392","1","0.05","",""
"1458","楽天２２５ダブルブル","東証","20230303","20230307","日証金","17120.00","59437","70.00","5.00","0.0292056","1","-","",""
"1464","大和Ｊ４００ダブル","東証","20230303","20230307","日証金","16085.00","254","70.00","5.00","0.0310849","1","5.00","",""
"1473","Ｏｎｅ・トピックス","東証","20230303","20230307","日証金","2042.50","470","8.00","0.50","0.0244798","1","0.50","",""
"1489","日経高配当株５０","東証","20230303","20230307","日証金","47470.00","0","100.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230303","20230307","日証金","16105.00","5","70.00","0.00","0","1","-","",""
"1493","Ｏｎｅ・中小型","東証","20230303","20230307","日証金","16050.00","3","70.00","5.00","0.0311526","1","5.00","",""
"1495","上場アジアリート","東証","20230303","20230307","日証金","10790.00","10","22.00","0.00","0","1","0.00","",""
"1542","純銀上場信託","東証","20230303","20230307","日証金","8580.00","0","60.00","-","0","-","-","満額",""
"1545","ナスダックヘッジ無","東証","20230303","20230307","日証金","16685.00","21568","70.00","5.00","0.029967","1","5.00","",""
"1546","ダウヘッジ無","東証","20230303","20230307","日証金","44110.00","6550","100.00","5.00","0.0113353","1","5.00","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230303","20230307","日証金","3840.00","0","9.00","-","0","-","-","満額",""
"1551","スタンダドＴＯＰ２０","東証","20230303","20230307","日証金","4379.00","30","10.00","0.50","0.0114181","1","0.50","",""
"1554","上場インデＭＳ世界","東証","20230303","20230307","日証金","3228.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20230303","20230307","日証金","1725.50","360","14.00","0.00","0","1","-","",""
