"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230629","20230703","日証金","2457.50","8740","16.00","0.50","0.0203459","1","0.00","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230629","20230703","日証金","2428.00","200810","16.00","0.50","0.0205931","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230629","20230703","日証金","2401.50","125900","10.00","0.05","0.00208203","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230629","20230703","日証金","1165.50","640","7.00","0.50","0.0429","1","-","",""
"1320","ｉＦ２２５年１","東証","20230629","20230703","日証金","34690.00","12040","180.00","5.00","0.0144134","1","5.00","",""
"1321","日経２２５上場投信","東証","20230629","20230703","日証金","34770.00","66144","180.00","5.00","0.0143802","1","-","",""
"1329","ｉシェアーズ　２２５","東証","20230629","20230703","日証金","34660.00","1142","90.00","5.00","0.0144259","1","5.00","",""
"1330","上場２２５","東証","20230629","20230703","日証金","34800.00","36640","140.00","1.00","0.00287356","1","1.00","",""
"1332","ニッスイ","東証","20230629","20230703","日証金","647.20","0","1.40","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230629","20230703","日証金","2000.50","0","8.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230629","20230703","日証金","34590.00","2986","90.00","5.00","0.014455","1","5.00","",""
"1358","上場日経２倍","東証","20230629","20230703","日証金","38760.00","9866","180.00","5.00","0.0128999","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230629","20230703","日証金","21455.00","91","80.00","5.00","0.0233046","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230629","20230703","日証金","32200.00","4620","90.00","5.00","0.015528","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230629","20230703","日証金","26560.00","2780","80.00","5.00","0.0188253","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230629","20230703","日証金","33590.00","2852","180.00","5.00","0.0148854","1","5.00","",""
"1379","ホクト","東証","20230629","20230703","日証金","1843.00","700","3.80","0.00","0","1","-","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230629","20230703","日証金","33670.00","10","90.00","5.00","0.01485","1","5.00","",""
"1417","ミライト・ワン","東証","20230629","20230703","日証金","1820.50","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230629","20230703","日証金","3315.00","216200","6.80","0.05","0.0015083","1","0.05","",""
"1430","ファーストコーポ","東証","20230629","20230703","日証金","784.00","0","1.60","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230629","20230703","日証金","793.00","108400","3.20","0.05","0.00630517","1","14.40","","注意"
"1433","ベステラ","東証","20230629","20230703","日証金","1151.00","27300","2.40","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20230629","20230703","日証金","584.00","10500","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230629","20230703","日証金","24550.00","11848","80.00","5.00","0.0203666","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230629","20230703","日証金","21400.00","43","80.00","5.00","0.0233645","1","5.00","",""
"1472","Ｊ４００ダブルインバ","東証","20230629","20230703","日証金","451.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20230629","20230703","日証金","2396.00","1","120.00","5.00","0.208681","1","-","",""
"1483","ＩＳ設備人材","東証","20230629","20230703","日証金","2398.00","0","60.00","-","0","-","-","満額",""
"1484","Ｏｎｅ・設備人材投資","東証","20230629","20230703","日証金","2363.50","100","16.00","0.50","0.0211551","1","0.50","",""
"1492","ＭＸＳ　中小型","東証","20230629","20230703","日証金","17245.00","0","70.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20230629","20230703","日証金","16955.00","140","140.00","5.00","0.0294898","1","5.00","",""
"1495","上場アジアリート","東証","20230629","20230703","日証金","10680.00","100","44.00","0.50","0.00468165","1","0.50","","注意"
"1498","Ｏｎｅ・ＥＳＧ","東証","20230629","20230703","日証金","17990.00","10","140.00","5.00","0.0277932","1","5.00","",""
"1518","三井松島ＨＤ","東証","20230629","20230703","日証金","2595.00","0","10.40","-","0","-","-","満額","注意"
"1545","ナスダックヘッジ無","東証","20230629","20230703","日証金","22030.00","6683","80.00","5.00","0.0226963","1","5.00","",""
"1546","ダウヘッジ無","東証","20230629","20230703","日証金","48150.00","13750","100.00","5.00","0.0103842","1","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230629","20230703","日証金","6907.00","36930","14.00","0.50","0.00723903","1","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20230629","20230703","日証金","4537.00","0","20.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20230629","20230703","日証金","3654.00","360","9.00","0.50","0.0136836","1","0.50","",""
"1555","上場インデＡリート","東証","20230629","20230703","日証金","1737.00","10","14.00","0.50","0.0287853","1","-","",""
"1563","東証グロース・コア","東証","20230629","20230703","日証金","2733.00","0","120.00","-","0","-","-","満額",""
"1566","上場ＥＭ債","東証","20230629","20230703","日証金","47590.00","3","200.00","0.00","0","1","-","",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230629","20230703","日証金","34180.00","32510","70.00","1.00","0.00292569","1","1.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230629","20230703","日証金","20875.00","410139","160.00","5.00","0.0239521","1","5.00","","注意"
"1578","上場インデ２２５ミニ","東証","20230629","20230703","日証金","2667.00","143","120.00","0.00","0","1","0.00","",""
"1579","日経ブル２倍上場投信","東証","20230629","20230703","日証金","22305.00","85610","46.00","0.50","0.00224165","1","0.50","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230629","20230703","日証金","1800.00","290","14.00","0.50","0.0277778","1","0.50","",""
"1586","上場ＥＸ－Ｆ","東証","20230629","20230703","日証金","1884.00","0","120.00","-","0","-","-","満額",""
"1591","ＪＰＸ日経４００投信","東証","20230629","20230703","日証金","20885.00","233","80.00","5.00","0.0239406","1","5.00","",""
"1592","上場ＪＰＸ日経４００","東証","20230629","20230703","日証金","1925.00","59","120.00","5.00","0.25974","1","5.00","",""
"1593","ＭＸＳＪＰＸ４００","東証","20230629","20230703","日証金","21585.00","487","80.00","5.00","0.0231642","1","5.00","",""
"1617","ＴＰＸ１７食品","東証","20230629","20230703","日証金","34130.00","43","90.00","5.00","0.0146499","1","5.00","",""
"1618","ＴＰＸ１７エネルギー","東証","20230629","20230703","日証金","14310.00","76","70.00","5.00","0.0349406","1","5.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20230629","20230703","日証金","25565.00","214","80.00","5.00","0.019558","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230629","20230703","日証金","28490.00","0","80.00","-","0","-","-","満額",""
"1622","ＴＰＸ１７自動車輸送","東証","20230629","20230703","日証金","28270.00","106","80.00","5.00","0.0176866","1","-","",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20230629","20230703","日証金","21585.00","2","80.00","0.00","0","1","0.00","",""
"1624","ＴＰＸ１７機械","東証","20230629","20230703","日証金","49220.00","0","100.00","-","0","-","-","満額",""
"1625","ＴＰＸ１７電機・精密","東証","20230629","20230703","日証金","33080.00","0","90.00","-","0","-","-","満額",""
"1626","ＴＰＸ１７情報通信","東証","20230629","20230703","日証金","30840.00","30","90.00","5.00","0.0162127","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20230629","20230703","日証金","18130.00","0","70.00","-","0","-","-","満額",""
"1630","ＴＰＸ１７小売","東証","20230629","20230703","日証金","25720.00","27","80.00","5.00","0.0194401","1","5.00","",""
"1632","ＴＰＸ１７金融","東証","20230629","20230703","日証金","17965.00","0","70.00","-","0","-","5.00","満額",""
"1633","ＴＰＸ１７不動産","東証","20230629","20230703","日証金","31450.00","117","90.00","5.00","0.0158983","1","5.00","",""
"1655","ｉＳＳＰ５００米国株","東証","20230629","20230703","日証金","457.10","128010","6.00","0.00","0","1","0.00","",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20230629","20230703","日証金","2387.00","0","60.00","-","0","-","-","満額",""
"1659","ｉＳ米国リート","東証","20230629","20230703","日証金","2710.00","1233","60.00","0.00","0","1","0.00","",""
"1660","ＭＸＳ高利Ｊリート","東証","20230629","20230703","日証金","10615.00","18","140.00","0.00","0","1","0.00","",""
"1679","ＮＹダウジョンズ投信","東証","20230629","20230703","日証金","41650.00","390","168.00","0.50","0.00120048","1","0.50","","注意"
"1680","上場海外先進国株式","東証","20230629","20230703","日証金","4480.00","990","10.00","0.50","0.0111607","1","0.50","",""
"1681","上場海外新興国株式","東証","20230629","20230703","日証金","1808.50","0","7.00","-","0","-","-","満額",""
"1716","第一カッター興業","東証","20230629","20230703","日証金","1428.00","0","3.00","-","0","-","0.05","満額",""
"1719","安藤・間","東証","20230629","20230703","日証金","1073.00","0","2.20","-","0","-","-","満額",""
"1721","コムシスＨＤ","東証","20230629","20230703","日証金","2841.00","6900","5.80","0.05","0.00175994","1","0.05","",""
"1768","ソネック","東証","20230629","20230703","日証金","974.00","27900","2.00","0.05","0.00513347","1","0.05","",""
"1780","ヤマウラ","東証","20230629","20230703","日証金","1170.00","42500","2.40","0.05","0.0042735","1","0.05","",""
"1801","大成建設","東証","20230629","20230703","日証金","5042.00","250400","10.20","0.10","0.00198334","1","0.10","",""
"1802","大林組","東証","20230629","20230703","日証金","1241.00","117600","2.60","0.05","0.00402901","1","0.05","",""
"1803","清水建設","東証","20230629","20230703","日証金","909.20","55200","2.00","0.00","0","1","0.00","",""
"1808","長谷工コーポ","東証","20230629","20230703","日証金","1784.00","1900","3.60","0.00","0","1","-","",""
"1812","鹿島建設","東証","20230629","20230703","日証金","2133.00","0","4.40","-","0","-","-","満額",""
"1822","大豊建設","東証","20230629","20230703","日証金","3935.00","6500","8.00","0.00","0","1","0.00","",""
"1860","戸田建設","東証","20230629","20230703","日証金","807.60","162900","1.80","0.05","0.00619118","1","0.05","",""
"1866","北野建設","東証","20230629","20230703","日証金","3055.00","600","6.20","0.00","0","1","0.00","",""
"1867","植木組","東証","20230629","20230703","日証金","1392.00","0","2.80","-","0","-","-","満額",""
"1870","矢作建設工業","名証","20230629","20230703","日証金","1248.00","200","2.60","0.10","0.00801282","1","0.10","",""
"1870","矢作建設工業","東証","20230629","20230703","日証金","1248.00","0","2.60","-","0","-","-","満額",""
"1878","大東建託","東証","20230629","20230703","日証金","14625.00","8400","29.40","0.00","0","1","0.00","",""
"1882","東亜道路工業","東証","20230629","20230703","日証金","4690.00","0","9.40","-","0","-","-","満額",""
"1884","日本道路","東証","20230629","20230703","日証金","9240.00","6700","18.60","0.20","0.0021645","1","0.20","",""
"1887","日本国土開発","東証","20230629","20230703","日証金","578.00","0","1.20","-","0","-","-","満額",""
"1899","福田組","東証","20230629","20230703","日証金","4930.00","9600","10.00","0.00","0","1","0.00","",""
"1911","住友林業","東証","20230629","20230703","日証金","3488.00","186200","7.00","0.10","0.00286697","1","1.05","",""
"1925","大和ハウス工業","東証","20230629","20230703","日証金","3793.00","62400","7.60","0.05","0.00131822","1","0.05","",""
"1934","ユアテック","東証","20230629","20230703","日証金","862.00","0","1.80","-","0","-","-","満額",""
"1942","関電工","東証","20230629","20230703","日証金","1170.00","29100","2.40","0.00","0","1","0.00","",""
"1944","きんでん","東証","20230629","20230703","日証金","1973.00","3600","4.00","0.05","0.00253421","1","0.00","",""
"1946","トーエネック","東証","20230629","20230703","日証金","3660.00","0","7.40","-","0","-","-","満額",""
"1949","住友電設","東証","20230629","20230703","日証金","3100.00","0","6.20","-","0","-","0.00","満額",""
"1950","日本電設工業","東証","20230629","20230703","日証金","1990.00","6700","4.00","0.05","0.00251256","1","0.05","",""
"1952","新日本空調","東証","20230629","20230703","日証金","2273.00","1200","4.60","0.05","0.00219974","1","0.05","",""
"1961","三機工業","東証","20230629","20230703","日証金","1520.00","0","3.20","-","0","-","-","満額",""
"1966","高田工業所","東証","20230629","20230703","日証金","1017.00","0","2.20","-","0","-","-","満額",""
"1968","太平電業","東証","20230629","20230703","日証金","4375.00","1300","8.80","0.00","0","1","0.00","",""
"1969","高砂熱学工業","東証","20230629","20230703","日証金","2433.00","15000","5.00","0.00","0","1","0.00","",""
"1973","ＮＥＣネッツエスアイ","東証","20230629","20230703","日証金","1994.00","8300","4.00","0.05","0.00250752","1","0.05","",""
"1976","明星工業","東証","20230629","20230703","日証金","979.00","0","2.00","-","0","-","-","満額",""
"1979","大氣社","東証","20230629","20230703","日証金","4110.00","500","8.40","0.05","0.00121655","1","0.05","",""
"1982","日比谷総合設備","東証","20230629","20230703","日証金","2217.00","0","4.60","-","0","-","-","満額",""
"2001","ニップン","東証","20230629","20230703","日証金","1829.00","2800","3.80","0.00","0","1","0.00","",""
"2002","日清製粉グループ本社","東証","20230629","20230703","日証金","1798.50","14500","3.60","0.05","0.00278009","1","0.05","",""
"2004","昭和産業","東証","20230629","20230703","日証金","2699.00","0","5.40","-","0","-","-","満額",""
"2114","フジ日本精糖","東証","20230629","20230703","日証金","717.00","39800","1.60","0.05","0.0069735","1","0.05","",""
"2117","ウェルネオシュガー","東証","20230629","20230703","日証金","1993.00","6300","4.00","0.00","0","1","0.00","",""
"2121","ＭＩＸＩ","東証","20230629","20230703","日証金","2686.00","0","5.40","-","0","-","-","満額",""
"2154","オープンアップＧ","東証","20230629","20230703","日証金","2097.00","23600","4.20","0.05","0.00238436","1","0.05","",""
"2201","森永製菓","東証","20230629","20230703","日証金","4461.00","900","9.00","0.00","0","1","0.00","",""
