"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230309","20230313","日証金","2187.50","13530","8.00","0.50","0.0228571","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230309","20230313","日証金","2162.00","26090","8.00","0.00","0","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230309","20230313","日証金","2136.50","114400","4.40","0.05","0.00234028","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230309","20230313","日証金","1017.00","1980","7.00","0.50","0.0491642","1","0.50","",""
"1320","ダイワＥＴＦ・２２５","東証","20230309","20230313","日証金","29540.00","29383","80.00","5.00","0.0169262","1","5.00","",""
"1321","日経２２５上場投信","東証","20230309","20230313","日証金","29625.00","35841","80.00","5.00","0.0168776","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230309","20230313","日証金","202.00","0","0.80","-","0","-","0.00","満額",""
"1329","ｉシェアーズ　２２５","東証","20230309","20230313","日証金","29515.00","3805","80.00","5.00","0.0169405","1","5.00","",""
"1330","上場２２５","東証","20230309","20230313","日証金","29660.00","28390","60.00","0.50","0.00168577","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230309","20230313","日証金","29475.00","6783","80.00","5.00","0.0169635","1","5.00","",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20230309","20230313","日証金","2138.50","770","8.00","0.00","0","1","0.00","",""
"1358","上場日経２倍","東証","20230309","20230313","日証金","28440.00","5441","80.00","5.00","0.0175809","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230309","20230313","日証金","18980.00","30","70.00","5.00","0.0263435","1","5.00","",""
"1365","大和２２５ダブル","東証","20230309","20230313","日証金","23655.00","11560","80.00","5.00","0.0211372","1","5.00","",""
"1367","大和ＴＰＸダブル","東証","20230309","20230313","日証金","21280.00","2536","80.00","5.00","0.0234962","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230309","20230313","日証金","28630.00","3726","80.00","5.00","0.0174642","1","5.00","",""
"1379","ホクト","東証","20230309","20230313","日証金","1894.00","2900","3.80","0.05","0.00263992","1","-","",""
"1417","ミライト・ワン","東証","20230309","20230313","日証金","1725.00","0","3.60","-","0","-","-","満額",""
"1419","タマホーム","東証","20230309","20230313","日証金","3700.00","947600","7.40","0.10","0.0027027","1","0.10","",""
"1430","ファーストコーポ","東証","20230309","20230313","日証金","804.00","0","1.80","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230309","20230313","日証金","821.00","180400","3.60","0.05","0.00609013","1","0.05","","注意"
"1433","ベステラ","東証","20230309","20230313","日証金","938.00","27300","2.00","0.05","0.00533049","1","0.05","",""
"1446","キャンディル","東証","20230309","20230313","日証金","530.00","16000","1.20","0.05","0.00943396","1","0.05","",""
"1458","楽天２２５ダブルブル","東証","20230309","20230313","日証金","18010.00","16752","280.00","5.00","0.0277624","1","5.00","","停止"
"1464","大和Ｊ４００ダブル","東証","20230309","20230313","日証金","16920.00","270","70.00","5.00","0.0295508","1","5.00","",""
"1466","大和Ｊ４００ダブベア","東証","20230309","20230313","日証金","1483.00","0","60.00","-","0","-","-","満額",""
"1473","Ｏｎｅ・トピックス","東証","20230309","20230313","日証金","2096.50","260","8.00","0.50","0.0238493","1","0.50","",""
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230309","20230313","日証金","18780.00","9","70.00","5.00","0.0266241","1","-","",""
"1476","ｉＳＪリート","東証","20230309","20230313","日証金","1883.00","95","60.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20230309","20230313","日証金","2127.00","2","60.00","5.00","0.235073","1","-","",""
"1482","ｉＳ米国債七十円ヘジ","東証","20230309","20230313","日証金","1858.00","0","60.00","-","0","-","-","満額",""
"1489","日経高配当株５０","東証","20230309","20230313","日証金","48920.00","0","100.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230309","20230313","日証金","16480.00","7","70.00","0.00","0","1","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20230309","20230313","日証金","16375.00","4","70.00","5.00","0.0305344","1","5.00","",""
"1495","上場アジアリート","東証","20230309","20230313","日証金","10655.00","40","22.00","0.50","0.00469263","1","0.50","",""
"1545","ナスダックヘッジ無","東証","20230309","20230313","日証金","16955.00","27386","70.00","5.00","0.0294898","1","5.00","",""
"1546","ダウヘッジ無","東証","20230309","20230313","日証金","43920.00","5824","100.00","5.00","0.0113843","1","5.00","",""
"1551","スタンダドＴＯＰ２０","東証","20230309","20230313","日証金","4369.00","30","10.00","0.50","0.0114443","1","0.00","",""
"1554","上場インデＭＳ世界","東証","20230309","20230313","日証金","3230.00","0","9.00","-","0","-","-","満額",""
"1559","タイ株ＳＥＴ５０連動","東証","20230309","20230313","日証金","3440.00","11","60.00","0.00","0","1","-","",""
"1560","ブルサＫＬＣＩ","東証","20230309","20230313","日証金","4290.00","0","60.00","-","0","-","-","満額",""
