"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20240110","20240112","日証金","2584.00","2340","8.00","1.50","0.0580495","3","-","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20240110","20240112","日証金","2556.00","129030","8.00","0.00","0","3","0.00","",""
"1320","ｉＦ２２５年１","東証","20240110","20240112","日証金","35590.00","17375","90.00","15.00","0.0421467","3","5.00","",""
"1321","日経２２５上場投信","東証","20240110","20240112","日証金","35750.00","61890","90.00","15.00","0.041958","3","0.00","",""
"1329","ｉシェアーズ　２２５","東証","20240110","20240112","日証金","35900.00","4602","90.00","15.00","0.0417827","3","0.00","",""
"1330","上場２２５","東証","20240110","20240112","日証金","35790.00","15513","90.00","15.00","0.0419111","3","5.00","",""
"1332","ニッスイ","東証","20240110","20240112","日証金","794.20","0","1.60","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20240110","20240112","日証金","1963.50","0","7.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20240110","20240112","日証金","35820.00","1372","180.00","15.00","0.041876","3","-","",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20240110","20240112","日証金","2558.00","2700","16.00","1.50","0.0586396","3","0.50","",""
"1358","上場日経２倍","東証","20240110","20240112","日証金","41510.00","6557","100.00","15.00","0.0361359","3","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240110","20240112","日証金","22760.00","12","80.00","15.00","0.0659051","3","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20240110","20240112","日証金","34550.00","2730","90.00","15.00","0.0434153","3","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20240110","20240112","日証金","30140.00","521","90.00","15.00","0.0497678","3","-","",""
"1369","Ｏｎｅ・日経２２５","東証","20240110","20240112","日証金","34530.00","148","90.00","15.00","0.0434405","3","5.00","",""
"1399","上場高配当低ボラ","東証","20240110","20240112","日証金","2256.00","140","16.00","1.50","0.0664894","3","0.50","","注意"
"1417","ミライト・ワン","東証","20240110","20240112","日証金","1929.50","0","4.00","-","0","-","-","満額",""
"1419","タマホーム","東証","20240110","20240112","日証金","4230.00","219300","8.60","0.30","0.0070922","3","0.10","",""
"1433","ベステラ","東証","20240110","20240112","日証金","1080.00","126100","4.40","0.15","0.0138889","3","0.05","","注意"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240110","20240112","日証金","857.00","0","1.80","-","0","-","-","満額",""
"1446","キャンディル","東証","20240110","20240112","日証金","589.00","10100","1.20","0.00","0","3","0.00","",""
"1458","楽天２２５ダブルブル","東証","20240110","20240112","日証金","26340.00","16191","80.00","15.00","0.0569476","3","-","",""
"1464","ｉＦＪ４００ダブル","東証","20240110","20240112","日証金","24220.00","2","80.00","0.00","0","3","0.00","",""
"1472","Ｊ４００ダブルインバ","東証","20240110","20240112","日証金","378.00","146","60.00","0.00","0","3","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20240110","20240112","日証金","2488.00","3870","8.00","1.50","0.0602894","3","0.50","",""
"1481","上場日本経済貢献","東証","20240110","20240112","日証金","2508.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20240110","20240112","日証金","1877.00","0","7.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20240110","20240112","日証金","18010.00","7","70.00","15.00","0.0832871","3","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20240110","20240112","日証金","27455.00","20","80.00","15.00","0.0546349","3","-","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20240110","20240112","日証金","1908.00","0","60.00","-","0","-","-","満額",""
"1518","三井松島ＨＤ","東証","20240110","20240112","日証金","2847.00","89000","11.60","0.15","0.0052687","3","0.05","","停止"
"1545","ナスダックヘッジ無","東証","20240110","20240112","日証金","24445.00","4378","80.00","0.00","0","3","0.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20240110","20240112","日証金","7550.00","43770","32.00","1.50","0.0198675","3","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20240110","20240112","日証金","4982.00","130","10.00","1.50","0.0301084","3","-","",""
"1554","上場インデＭＳ世界","東証","20240110","20240112","日証金","3933.00","0","18.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20240110","20240112","日証金","1885.50","270","7.00","1.50","0.0795545","3","0.50","",""
"1563","東証グロース・コア","東証","20240110","20240112","日証金","2573.00","0","60.00","-","0","-","-","満額",""
"1566","上場ＥＭ債","東証","20240110","20240112","日証金","48030.00","0","100.00","-","0","-","-","満額",""
