"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230502","20230509","日証金","2217.00","13280","8.00","0.50","0.022553","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230502","20230509","日証金","2192.50","52240","8.00","0.00","0","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230502","20230509","日証金","2167.50","117000","4.40","0.05","0.00230681","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230502","20230509","日証金","1012.50","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230502","20230509","日証金","30370.00","18746","90.00","5.00","0.0164636","1","5.00","",""
"1321","日経２２５上場投信","東証","20230502","20230509","日証金","30460.00","59459","90.00","5.00","0.016415","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230502","20230509","日証金","200.00","0","0.70","-","0","-","-","満額",""
"1329","ｉシェアーズ　２２５","東証","20230502","20230509","日証金","30350.00","3734","90.00","5.00","0.0164745","1","5.00","",""
"1330","上場２２５","東証","20230502","20230509","日証金","30470.00","56850","62.00","1.00","0.00328192","1","1.00","",""
"1332","ニッスイ","東証","20230502","20230509","日証金","596.00","0","1.20","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230502","20230509","日証金","2017.50","17660","16.00","0.50","0.0247831","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230502","20230509","日証金","30260.00","7050","90.00","5.00","0.0165235","1","5.00","",""
"1358","上場日経２倍","東証","20230502","20230509","日証金","29910.00","7677","80.00","5.00","0.0167168","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230502","20230509","日証金","19235.00","10","70.00","0.00","0","1","-","",""
"1365","ｉＦ２２５ダブル","東証","20230502","20230509","日証金","24845.00","9207","80.00","5.00","0.0201248","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230502","20230509","日証金","21745.00","1678","80.00","5.00","0.0229938","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230502","20230509","日証金","29410.00","747","80.00","5.00","0.017001","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230502","20230509","日証金","29440.00","0","80.00","-","0","-","-","満額",""
"1407","ウエストＨＤ","東証","20230502","20230509","日証金","3085.00","0","6.20","-","0","-","-","満額",""
"1419","タマホーム","東証","20230502","20230509","日証金","3765.00","833300","7.60","0.10","0.00265604","1","0.10","",""
"1429","日本アクア","東証","20230502","20230509","日証金","883.00","0","1.80","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230502","20230509","日証金","810.00","129300","3.60","0.05","0.00617284","1","0.05","","注意"
"1433","ベステラ","東証","20230502","20230509","日証金","905.00","48800","2.00","0.05","0.00552486","1","0.05","",""
"1446","キャンディル","東証","20230502","20230509","日証金","582.00","15100","1.20","0.05","0.00859107","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230502","20230509","日証金","18930.00","27963","70.00","5.00","0.0264131","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230502","20230509","日証金","17265.00","222","70.00","5.00","0.0289603","1","5.00","",""
"1476","ｉＳＪリート","東証","20230502","20230509","日証金","1934.00","3172","240.00","5.00","0.258532","1","-","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230502","20230509","日証金","2599.00","89","60.00","0.00","0","1","5.00","",""
"1481","上場日本経済貢献","東証","20230502","20230509","日証金","2193.00","0","60.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230502","20230509","日証金","16175.00","2","70.00","0.00","0","1","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20230502","20230509","日証金","16145.00","1","70.00","5.00","0.0309693","1","5.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230502","20230509","日証金","1971.00","0","60.00","-","0","-","-","満額",""
"1518","三井松島ＨＤ","東証","20230502","20230509","日証金","3105.00","229700","6.40","0.10","0.00322061","1","0.10","",""
"1542","純銀上場信託","東証","20230502","20230509","日証金","9986.00","561","60.00","0.00","0","1","-","",""
"1545","ナスダックヘッジ無","東証","20230502","20230509","日証金","18485.00","25144","70.00","5.00","0.027049","1","5.00","",""
"1546","ダウヘッジ無","東証","20230502","20230509","日証金","45900.00","9629","100.00","5.00","0.0108932","1","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230502","20230509","日証金","6237.00","33060","14.00","0.50","0.00801667","1","0.50","",""
