"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230316","20230320","日証金","2057.00","4160","8.00","0.00","0","2","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230316","20230320","日証金","2000.00","82500","4.00","0.10","0.005","2","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230316","20230320","日証金","950.00","0","6.00","-","0","-","-","満額",""
"1320","ダイワＥＴＦ・２２５","東証","20230316","20230320","日証金","27870.00","5447","80.00","10.00","0.0358809","2","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20230316","20230320","日証金","192.70","0","0.70","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230316","20230320","日証金","6350.00","330","28.00","1.00","0.015748","2","0.50","","注意"
"1329","ｉシェアーズ　２２５","東証","20230316","20230320","日証金","27840.00","1817","80.00","0.00","0","2","5.00","",""
"1330","上場２２５","東証","20230316","20230320","日証金","27965.00","1440","56.00","0.00","0","2","0.00","",""
"1346","ＭＸＳ２２５上場投信","東証","20230316","20230320","日証金","27775.00","1817","80.00","0.00","0","2","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230316","20230320","日証金","17780.00","0","70.00","-","0","-","-","満額",""
"1369","Ｏｎｅ・日経２２５","東証","20230316","20230320","日証金","27000.00","137","80.00","0.00","0","2","0.00","",""
"1379","ホクト","東証","20230316","20230320","日証金","1877.00","1700","3.80","0.00","0","2","0.00","",""
"1417","ミライト・ワン","東証","20230316","20230320","日証金","1632.00","0","3.40","-","0","-","-","満額",""
"1419","タマホーム","東証","20230316","20230320","日証金","3470.00","806000","7.00","0.20","0.00576369","2","0.10","",""
"1420","サンヨーホームズ","東証","20230316","20230320","日証金","769.00","5300","1.60","0.00","0","2","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230316","20230320","日証金","813.00","174300","3.60","0.10","0.0123001","2","0.05","","注意"
"1433","ベステラ","東証","20230316","20230320","日証金","859.00","27900","1.80","0.10","0.0116414","2","0.05","",""
"1446","キャンディル","東証","20230316","20230320","日証金","520.00","16800","1.20","0.10","0.0192308","2","0.05","",""
"1457","大和ＴＰＸ－１倍","東証","20230316","20230320","日証金","4810.00","36","60.00","0.00","0","2","-","",""
"1464","大和Ｊ４００ダブル","東証","20230316","20230320","日証金","14710.00","121","70.00","10.00","0.067981","2","5.00","",""
"1466","大和Ｊ４００ダブベア","東証","20230316","20230320","日証金","1678.00","54","60.00","10.00","0.595948","2","5.00","",""
"1469","４００ベア２倍","東証","20230316","20230320","日証金","1652.00","1550","7.00","0.00","0","2","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20230316","20230320","日証金","1959.00","260","7.00","1.00","0.0510465","2","0.50","",""
"1475","ｉＳＴＯＰＩＸ","東証","20230316","20230320","日証金","1977.00","1336","60.00","0.00","0","2","0.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230316","20230320","日証金","2409.00","235","60.00","10.00","0.41511","2","-","",""
"1483","ＩＳ設備人材","東証","20230316","20230320","日証金","2104.00","0","60.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230316","20230320","日証金","15670.00","12","70.00","0.00","0","2","0.00","",""
"1545","ナスダックヘッジ無","東証","20230316","20230320","日証金","16585.00","23150","70.00","10.00","0.0602954","2","5.00","",""
"1546","ダウヘッジ無","東証","20230316","20230320","日証金","41570.00","607","100.00","0.00","0","2","5.00","",""
"1551","スタンダドＴＯＰ２０","東証","20230316","20230320","日証金","4250.00","20","10.00","0.00","0","2","0.00","",""
"1555","上場インデＡリート","東証","20230316","20230320","日証金","1625.00","350","7.00","1.00","0.0615385","2","-","",""
"1560","ブルサＫＬＣＩ","東証","20230316","20230320","日証金","4175.00","0","60.00","-","0","-","-","満額",""
"1563","東証グロース・コア","東証","20230316","20230320","日証金","2478.00","347","60.00","0.00","0","2","0.00","",""
"1578","上場インデ２２５ミニ","東証","20230316","20230320","日証金","2149.00","165","60.00","0.00","0","2","-","",""
"1615","東証銀行業株価指数連","東証","20230316","20230320","日証金","194.00","0","0.70","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20230316","20230320","日証金","30040.00","0","90.00","-","0","-","-","満額",""
"1618","ＴＰＸ１７エネルギー","東証","20230316","20230320","日証金","12705.00","52","70.00","10.00","0.0787092","2","5.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20230316","20230320","日証金","21950.00","169","80.00","10.00","0.0455581","2","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230316","20230320","日証金","24725.00","0","80.00","-","0","-","-","満額",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20230316","20230320","日証金","19780.00","0","70.00","-","0","-","-","満額",""
"1624","ＴＰＸ１７機械","東証","20230316","20230320","日証金","39520.00","24","90.00","10.00","0.0253036","2","-","",""
"1625","ＴＰＸ１７電機・精密","東証","20230316","20230320","日証金","26950.00","42","80.00","10.00","0.0371058","2","5.00","",""
"1626","ＴＰＸ１７情報通信","東証","20230316","20230320","日証金","26880.00","0","80.00","-","0","-","-","満額",""
"1627","ＴＰＸ１７電力・ガス","東証","20230316","20230320","日証金","6056.00","69","60.00","10.00","0.165125","2","0.00","",""
"1629","ＴＰＸ１７商社・卸売","東証","20230316","20230320","日証金","51320.00","27","120.00","10.00","0.0194856","2","-","",""
"1633","ＴＰＸ１７不動産","東証","20230316","20230320","日証金","27785.00","98","80.00","10.00","0.0359906","2","5.00","",""
"1656","ｉＳ米国債七十","東証","20230316","20230320","日証金","272.40","0","6.00","-","0","-","-","満額",""
"1659","ｉＳ米国リート","東証","20230316","20230320","日証金","2468.00","1274","60.00","10.00","0.405186","2","-","",""
"1660","ＭＸＳ高利Ｊリート","東証","20230316","20230320","日証金","10155.00","0","70.00","-","0","-","-","満額",""
