"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230608","20230612","日証金","2343.00","7680","8.00","0.50","0.0213402","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230608","20230612","日証金","2316.50","69350","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230608","20230612","日証金","2290.50","134700","4.60","0.05","0.00218293","1","0.05","",""
"1320","ｉＦ２２５年１","東証","20230608","20230612","日証金","33010.00","16759","90.00","5.00","0.0151469","1","5.00","",""
"1321","日経２２５上場投信","東証","20230608","20230612","日証金","33090.00","14972","90.00","0.00","0","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230608","20230612","日証金","6759.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230608","20230612","日証金","32970.00","4136","90.00","5.00","0.0151653","1","5.00","",""
"1330","上場２２５","東証","20230608","20230612","日証金","33100.00","40900","68.00","1.00","0.00302115","1","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230608","20230612","日証金","1989.50","0","7.00","-","0","-","0.00","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230608","20230612","日証金","32890.00","2976","90.00","5.00","0.0152022","1","5.00","",""
"1358","上場日経２倍","東証","20230608","20230612","日証金","35110.00","5328","90.00","5.00","0.014241","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230608","20230612","日証金","20400.00","63","80.00","5.00","0.0245098","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230608","20230612","日証金","29210.00","4563","80.00","5.00","0.0171174","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230608","20230612","日証金","24145.00","3023","80.00","5.00","0.0207082","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230608","20230612","日証金","31970.00","2295","90.00","5.00","0.0156397","1","5.00","",""
"1379","ホクト","東証","20230608","20230612","日証金","1873.00","4300","3.80","0.05","0.00266951","1","0.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230608","20230612","日証金","31940.00","0","90.00","-","0","-","-","満額",""
"1419","タマホーム","東証","20230608","20230612","日証金","3455.00","300400","7.00","0.10","0.00289436","1","0.10","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230608","20230612","日証金","817.00","106900","3.60","0.05","0.00611995","1","0.05","","注意"
"1433","ベステラ","東証","20230608","20230612","日証金","963.00","51800","2.00","0.05","0.00519211","1","0.05","",""
"1446","キャンディル","東証","20230608","20230612","日証金","566.00","12400","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230608","20230612","日証金","22240.00","22039","80.00","5.00","0.022482","1","5.00","",""
"1477","ｉＳＭＳＣＩ最小分散","東証","20230608","20230612","日証金","2137.00","3","60.00","0.00","0","1","0.00","",""
