"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20240205","20240207","日証金","4060.00","1300","8.20","0.05","0.00123153","1","0.05","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20240205","20240207","日証金","2678.50","112780","8.00","0.50","0.0186672","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20240205","20240207","日証金","2645.00","12070","60.00","0.00","0","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240205","20240207","日証金","1325.00","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20240205","20240207","日証金","37590.00","10769","90.00","5.00","0.0133014","1","5.00","",""
"1321","日経２２５上場投信","東証","20240205","20240207","日証金","37750.00","80698","90.00","5.00","0.013245","1","5.00","",""
"1330","上場２２５","東証","20240205","20240207","日証金","37760.00","10347","90.00","5.00","0.0132415","1","5.00","",""
"1332","ニッスイ","東証","20240205","20240207","日証金","820.20","0","1.80","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20240205","20240207","日証金","1940.00","1940","14.00","0.00","0","1","-","",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20240205","20240207","日証金","2647.50","2600","8.00","0.50","0.0188857","1","0.50","",""
"1358","上場日経２倍","東証","20240205","20240207","日証金","46120.00","4207","100.00","5.00","0.0108413","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240205","20240207","日証金","23855.00","0","160.00","-","0","-","-","満額",""
"1365","ｉＦ２２５ダブル","東証","20240205","20240207","日証金","38400.00","2006","90.00","5.00","0.0130208","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20240205","20240207","日証金","32970.00","773","90.00","5.00","0.0151653","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20240205","20240207","日証金","36450.00","235","90.00","0.00","0","1","0.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20240205","20240207","日証金","36790.00","23","90.00","5.00","0.0135906","1","-","",""
"1407","ウエストＨＤ","東証","20240205","20240207","日証金","3190.00","11700","6.40","0.00","0","1","0.00","",""
"1419","タマホーム","東証","20240205","20240207","日証金","4025.00","144200","8.20","0.05","0.00124224","1","0.10","",""
"1430","ファーストコーポ","東証","20240205","20240207","日証金","809.00","0","1.80","-","0","-","-","満額",""
"1433","ベステラ","東証","20240205","20240207","日証金","1000.00","4000","2.00","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20240205","20240207","日証金","589.00","8500","1.20","0.00","0","1","0.05","",""
"1458","楽天２２５ダブルブル","東証","20240205","20240207","日証金","29295.00","12639","80.00","5.00","0.0170678","1","5.00","",""
"1465","ｉＦＪ４００ベア","東証","20240205","20240207","日証金","3390.00","10","60.00","0.00","0","1","0.00","",""
"1472","Ｊ４００ダブルインバ","東証","20240205","20240207","日証金","342.00","139","60.00","0.00","0","1","0.00","",""
"1479","ｉＦＭＳＣＩ人材設備","東証","20240205","20240207","日証金","32600.00","5","90.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20240205","20240207","日証金","2620.00","0","60.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20240205","20240207","日証金","18420.00","4","70.00","5.00","0.0271444","1","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20240205","20240207","日証金","28525.00","28","80.00","0.00","0","1","0.00","",""
"1518","三井松島ＨＤ","東証","20240205","20240207","日証金","2786.00","0","11.20","-","0","-","-","満額","停止"
"1545","ナスダックヘッジ無","東証","20240205","20240207","日証金","26450.00","4113","80.00","0.00","0","1","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20240205","20240207","日証金","7965.00","12020","16.00","0.50","0.00627746","1","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20240205","20240207","日証金","5124.00","420","12.00","0.50","0.009758","1","0.50","",""
"1554","上場インデＭＳ世界","東証","20240205","20240207","日証金","4077.00","0","10.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20240205","20240207","日証金","1960.00","190","7.00","0.50","0.0255102","1","0.50","",""
"1563","東証グロース・コア","東証","20240205","20240207","日証金","2599.00","0","60.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20240205","20240207","日証金","42540.00","12090","172.00","1.00","0.00235073","1","1.00","","注意"
"1570","日経レバレッジＥＴＦ","東証","20240205","20240207","日証金","24880.00","104625","160.00","5.00","0.0200965","1","5.00","","注意"
"1577","ＦＵＮＤＳ野村７０","東証","20240205","20240207","日証金","34580.00","0","90.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20240205","20240207","日証金","2899.00","741","60.00","0.00","0","1","0.00","",""
"1579","日経ブル２倍上場投信","東証","20240205","20240207","日証金","26605.00","60470","108.00","1.00","0.00375869","1","0.50","","注意"
"1591","ＪＰＸ日経４００投信","東証","20240205","20240207","日証金","23240.00","830","80.00","5.00","0.0215146","1","5.00","",""
"1592","上場ＪＰＸ日経４００","東証","20240205","20240207","日証金","2119.00","75","60.00","0.00","0","1","0.00","",""
"1593","ＭＸＳＪＰＸ４００","東証","20240205","20240207","日証金","23720.00","295","80.00","0.00","0","1","-","",""
"1597","ＭＸＳ　Ｊリート投信","東証","20240205","20240207","日証金","1920.00","0","7.00","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20240205","20240207","日証金","37710.00","0","90.00","-","0","-","-","満額",""
"1618","ＴＰＸ１７エネルギー","東証","20240205","20240207","日証金","18545.00","109","70.00","0.00","0","1","0.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20240205","20240207","日証金","28670.00","0","80.00","-","0","-","-","満額",""
"1620","ＴＰＸ１７素材・化学","東証","20240205","20240207","日証金","29925.00","0","80.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20240205","20240207","日証金","26865.00","83","80.00","5.00","0.0186116","1","5.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20240205","20240207","日証金","32500.00","0","90.00","-","0","-","-","満額",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20240205","20240207","日証金","24950.00","0","80.00","-","0","-","-","満額",""
"1624","ＴＰＸ１７機械","東証","20240205","20240207","日証金","53070.00","23","120.00","5.00","0.00942152","1","5.00","",""
"1625","ＴＰＸ１７電機・精密","東証","20240205","20240207","日証金","35880.00","0","90.00","-","0","-","-","満額",""
"1626","ＴＰＸ１７情報通信","東証","20240205","20240207","日証金","33420.00","1","90.00","0.00","0","1","-","",""
"1628","ＴＰＸ１７運輸・物流","東証","20240205","20240207","日証金","19645.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20240205","20240207","日証金","77010.00","64","160.00","0.00","0","1","0.00","",""
"1630","ＴＰＸ１７小売","東証","20240205","20240207","日証金","28260.00","17","80.00","0.00","0","1","0.00","",""
"1631","ＴＰＸ１７銀行","東証","20240205","20240207","日証金","15590.00","0","70.00","-","0","-","0.00","満額",""
"1632","ＴＰＸ１７金融","東証","20240205","20240207","日証金","21700.00","0","80.00","-","0","-","-","満額",""
"1633","ＴＰＸ１７不動産","東証","20240205","20240207","日証金","37090.00","100","90.00","5.00","0.0134807","1","5.00","",""
"1652","ｉＦ女性活躍ＷＩＮ","東証","20240205","20240207","日証金","2907.50","10","8.00","0.00","0","1","0.00","",""
"1655","ｉＳＳＰ５００米国株","東証","20240205","20240207","日証金","530.60","0","12.00","-","0","-","-","満額",""
"1657","ｉＳＭＳＣＩ先進国株","東証","20240205","20240207","日証金","4480.00","0","120.00","-","0","-","-","満額",""
"1677","上場インデックスファ","東証","20240205","20240207","日証金","54710.00","10","440.00","0.50","0.00091391","1","-","","注意"
"1679","ＮＹダウジョンズ投信","東証","20240205","20240207","日証金","47850.00","420","192.00","1.00","0.00208986","1","1.00","","注意"
"1681","上場海外新興国株式","東証","20240205","20240207","日証金","1813.00","0","7.00","-","0","-","-","満額",""
"1682","日経ＪＰＸ白金","東証","20240205","20240207","日証金","232.00","900","1.60","0.00","0","1","0.00","",""
"1766","東建コーポレーション","東証","20240205","20240207","日証金","9610.00","2600","19.40","0.20","0.00208117","1","0.20","",""
"1801","大成建設","東証","20240205","20240207","日証金","5467.00","93700","11.00","0.10","0.00182916","1","0.10","",""
"1802","大林組","東証","20240205","20240207","日証金","1426.00","64900","3.00","0.00","0","1","0.00","",""
