"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230524","20230526","日証金","2300.50","11700","8.00","1.50","0.0652032","3","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230524","20230526","日証金","2274.00","234540","8.00","1.50","0.0659631","3","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230524","20230526","日証金","2247.50","118900","4.60","0.15","0.00667408","3","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230524","20230526","日証金","1079.50","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230524","20230526","日証金","32000.00","25177","90.00","15.00","0.046875","3","5.00","",""
"1321","日経２２５上場投信","東証","20230524","20230526","日証金","32070.00","34920","90.00","15.00","0.0467727","3","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230524","20230526","日証金","206.50","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230524","20230526","日証金","6792.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230524","20230526","日証金","31960.00","6069","90.00","15.00","0.0469337","3","5.00","",""
"1330","上場２２５","東証","20230524","20230526","日証金","32100.00","48840","66.00","3.00","0.00934579","3","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230524","20230526","日証金","1984.00","12030","7.00","1.50","0.0756048","3","0.00","",""
"1346","ＭＸＳ２２５上場投信","東証","20230524","20230526","日証金","31910.00","9525","90.00","15.00","0.0470072","3","5.00","",""
"1358","上場日経２倍","東証","20230524","20230526","日証金","33100.00","3343","90.00","15.00","0.0453172","3","90.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230524","20230526","日証金","20000.00","166","70.00","15.00","0.075","3","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230524","20230526","日証金","27535.00","10191","80.00","15.00","0.0544761","3","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230524","20230526","日証金","23345.00","2605","80.00","15.00","0.0642536","3","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230524","20230526","日証金","31040.00","1402","90.00","15.00","0.0483247","3","5.00","",""
"1377","サカタのタネ","東証","20230524","20230526","日証金","4085.00","3300","16.40","0.00","0","3","-","",""
"1379","ホクト","東証","20230524","20230526","日証金","1841.00","0","3.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20230524","20230526","日証金","30920.00","10","90.00","15.00","0.0485123","3","-","",""
"1417","ミライト・ワン","東証","20230524","20230526","日証金","1802.00","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230524","20230526","日証金","3920.00","1233400","32.00","0.45","0.0114796","3","0.10","","注意"
"1429","日本アクア","東証","20230524","20230526","日証金","918.00","0","2.00","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20230524","20230526","日証金","920.00","48500","8.00","0.15","0.0163043","3","-","","注意"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230524","20230526","日証金","780.00","83400","3.20","0.15","0.0192308","3","0.05","","注意"
"1433","ベステラ","東証","20230524","20230526","日証金","949.00","65900","2.00","0.15","0.0158061","3","0.05","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230524","20230526","日証金","490.00","0","1.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20230524","20230526","日証金","575.00","10100","1.20","0.00","0","3","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230524","20230526","日証金","20960.00","15772","80.00","15.00","0.0715649","3","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230524","20230526","日証金","18735.00","73","70.00","15.00","0.0800641","3","5.00","",""
"1475","ｉＳＴＯＰＩＸ","東証","20230524","20230526","日証金","2223.00","542","60.00","15.00","0.674764","3","-","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230524","20230526","日証金","2711.00","166","60.00","0.00","0","3","0.00","",""
"1481","上場日本経済貢献","東証","20230524","20230526","日証金","2278.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20230524","20230526","日証金","1911.00","0","14.00","-","0","-","0.00","満額",""
"1492","ＭＸＳ　中小型","東証","20230524","20230526","日証金","16550.00","94","70.00","15.00","0.0906344","3","5.00","",""
"1495","上場アジアリート","東証","20230524","20230526","日証金","10600.00","0","44.00","-","0","-","-","満額","注意"
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230524","20230526","日証金","1944.00","0","60.00","-","0","-","-","満額",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230524","20230526","日証金","16640.00","3","70.00","15.00","0.0901442","3","5.00","",""
"1515","日鉄鉱業","東証","20230524","20230526","日証金","3940.00","16700","8.00","0.00","0","3","0.00","",""
"1518","三井松島ＨＤ","東証","20230524","20230526","日証金","2941.00","262600","6.00","0.15","0.00510031","3","0.05","",""
"1541","純プラチナ上場信託","東証","20230524","20230526","日証金","4320.00","1400","60.00","0.00","0","3","-","",""
"1545","ナスダックヘッジ無","東証","20230524","20230526","日証金","19220.00","19331","70.00","15.00","0.0780437","3","5.00","",""
"1546","ダウヘッジ無","東証","20230524","20230526","日証金","44940.00","10055","100.00","15.00","0.0333778","3","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230524","20230526","日証金","6250.00","52930","14.00","1.50","0.024","3","0.50","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230524","20230526","日証金","4036.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20230524","20230526","日証金","3358.00","0","9.00","-","0","-","0.50","満額",""
"1559","タイ株ＳＥＴ５０連動","東証","20230524","20230526","日証金","3430.00","0","60.00","-","0","-","-","満額",""
"1560","ブルサＫＬＣＩ","東証","20230524","20230526","日証金","4295.00","0","60.00","-","0","-","-","満額",""
"1563","東証グロース・コア","東証","20230524","20230526","日証金","2495.00","0","60.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230524","20230526","日証金","30010.00","53900","62.00","186.00","0.619793","3","1.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230524","20230526","日証金","17830.00","878686","140.00","15.00","0.0841279","3","5.00","","注意"
"1578","上場インデ２２５ミニ","東証","20230524","20230526","日証金","2484.00","1198","60.00","0.00","0","3","0.00","",""
"1579","日経ブル２倍上場投信","東証","20230524","20230526","日証金","19045.00","199570","40.00","1.50","0.00787608","3","0.50","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230524","20230526","日証金","1690.00","170","7.00","1.50","0.0887574","3","0.50","",""
"1586","上場ＥＸ－Ｆ","東証","20230524","20230526","日証金","1780.00","0","60.00","-","0","-","-","満額",""
"1591","ＪＰＸ日経４００投信","東証","20230524","20230526","日証金","19540.00","211","70.00","15.00","0.0767656","3","5.00","",""
"1593","ＭＸＳＪＰＸ４００","東証","20230524","20230526","日証金","20200.00","532","80.00","0.00","0","3","0.00","",""
"1595","ＮＺＡＭ東証ＲＥＩＴ","東証","20230524","20230526","日証金","1884.50","0","7.00","-","0","-","-","満額",""
"1605","ＩＮＰＥＸ","東証","20230524","20230526","日証金","1553.00","0","3.20","-","0","-","-","満額",""
"1615","東証銀行業株価指数連","東証","20230524","20230526","日証金","216.70","0","0.80","-","0","-","-","満額",""
