"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230421","20230425","日証金","2173.00","4150","8.00","0.50","0.0230097","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230421","20230425","日証金","2149.50","90700","8.00","0.50","0.0232612","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230421","20230425","日証金","2124.00","93900","4.40","0.05","0.00235405","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230421","20230425","日証金","1002.00","410","7.00","0.50","0.0499002","1","0.50","",""
"1320","ｉＦ２２５年１","東証","20230421","20230425","日証金","29750.00","13499","80.00","5.00","0.0168067","1","5.00","",""
"1321","日経２２５上場投信","東証","20230421","20230425","日証金","29835.00","59860","80.00","5.00","0.0167588","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230421","20230425","日証金","198.40","0","0.70","-","0","-","-","満額",""
"1329","ｉシェアーズ　２２５","東証","20230421","20230425","日証金","29730.00","3092","80.00","5.00","0.016818","1","5.00","",""
"1330","上場２２５","東証","20230421","20230425","日証金","29875.00","43480","60.00","0.50","0.00167364","1","0.50","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230421","20230425","日証金","1982.50","0","7.00","-","0","-","0.00","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230421","20230425","日証金","29670.00","6157","80.00","5.00","0.016852","1","5.00","",""
"1358","上場日経２倍","東証","20230421","20230425","日証金","28760.00","2626","80.00","5.00","0.0173853","1","80.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230421","20230425","日証金","18905.00","41","70.00","0.00","0","1","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20230421","20230425","日証金","23885.00","7383","80.00","5.00","0.0209336","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230421","20230425","日証金","20910.00","1201","80.00","5.00","0.023912","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230421","20230425","日証金","28845.00","653","80.00","5.00","0.017334","1","5.00","",""
"1419","タマホーム","東証","20230421","20230425","日証金","3690.00","570400","7.40","0.10","0.00271003","1","0.10","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230421","20230425","日証金","815.00","153800","3.60","0.05","0.00613497","1","0.05","","注意"
"1433","ベステラ","東証","20230421","20230425","日証金","897.00","45500","1.80","0.05","0.00557414","1","0.05","",""
"1446","キャンディル","東証","20230421","20230425","日証金","571.00","8900","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230421","20230425","日証金","18185.00","18715","70.00","5.00","0.0274952","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230421","20230425","日証金","16600.00","220","70.00","5.00","0.0301205","1","5.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230421","20230425","日証金","2534.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20230421","20230425","日証金","2141.00","0","60.00","-","0","-","-","満額",""
"1485","ＭＸＳＪ積極投資","東証","20230421","20230425","日証金","31540.00","120","90.00","5.00","0.0158529","1","5.00","",""
"1488","ｉＦＪリート","東証","20230421","20230425","日証金","1887.50","60","7.00","0.00","0","1","-","",""
"1492","ＭＸＳ　中小型","東証","20230421","20230425","日証金","15940.00","2","70.00","0.00","0","1","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20230421","20230425","日証金","15965.00","4","70.00","5.00","0.0313185","1","5.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230421","20230425","日証金","1987.00","0","60.00","-","0","-","-","満額",""
"1518","三井松島ＨＤ","東証","20230421","20230425","日証金","3205.00","0","6.60","-","0","-","0.00","満額",""
"1541","純プラチナ上場信託","東証","20230421","20230425","日証金","4260.00","0","60.00","-","0","-","-","満額",""
