"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230602","20230606","日証金","2334.00","6040","8.00","0.50","0.0214225","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230602","20230606","日証金","2307.50","150960","8.00","0.50","0.0216685","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230602","20230606","日証金","2281.50","137300","4.60","0.05","0.00219154","1","0.05","",""
"1320","ｉＦ２２５年１","東証","20230602","20230606","日証金","32840.00","21282","90.00","5.00","0.0152253","1","5.00","",""
"1321","日経２２５上場投信","東証","20230602","20230606","日証金","32940.00","41451","90.00","5.00","0.0151791","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230602","20230606","日証金","207.10","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230602","20230606","日証金","6829.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230602","20230606","日証金","32840.00","5454","90.00","5.00","0.0152253","1","5.00","",""
"1330","上場２２５","東証","20230602","20230606","日証金","32980.00","46090","66.00","1.00","0.00303214","1","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230602","20230606","日証金","1998.50","0","7.00","-","0","-","0.00","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230602","20230606","日証金","32750.00","6651","90.00","5.00","0.0152672","1","5.00","",""
"1358","上場日経２倍","東証","20230602","20230606","日証金","34880.00","7851","90.00","90.00","0.258028","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230602","20230606","日証金","20390.00","155","80.00","5.00","0.0245218","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230602","20230606","日証金","29000.00","8010","80.00","5.00","0.0172414","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230602","20230606","日証金","24005.00","2760","80.00","5.00","0.020829","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230602","20230606","日証金","31810.00","2570","90.00","5.00","0.0157183","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230602","20230606","日証金","31320.00","10","90.00","5.00","0.0159642","1","5.00","",""
"1419","タマホーム","東証","20230602","20230606","日証金","3385.00","370600","6.80","0.10","0.00295421","1","0.05","",""
"1430","ファーストコーポ","東証","20230602","20230606","日証金","812.00","3400","1.80","0.00","0","1","-","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230602","20230606","日証金","801.00","103500","3.60","0.05","0.0062422","1","0.05","","注意"
"1433","ベステラ","東証","20230602","20230606","日証金","921.00","60400","2.00","0.05","0.00542888","1","0.05","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230602","20230606","日証金","498.00","0","1.00","-","0","-","-","満額",""
