"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230607","20230609","日証金","2359.50","8950","8.00","1.50","0.0635728","3","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230607","20230609","日証金","2331.50","94280","8.00","0.00","0","3","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230607","20230609","日証金","2307.00","135400","4.80","0.15","0.00650195","3","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230607","20230609","日証金","1130.00","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230607","20230609","日証金","33290.00","20745","90.00","15.00","0.0450586","3","5.00","",""
"1321","日経２２５上場投信","東証","20230607","20230609","日証金","33400.00","31144","90.00","15.00","0.0449102","3","5.00","",""
"1328","金価格連動型上場投信","東証","20230607","20230609","日証金","6790.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230607","20230609","日証金","33240.00","4649","90.00","15.00","0.0451264","3","5.00","",""
"1330","上場２２５","東証","20230607","20230609","日証金","33350.00","42870","68.00","3.00","0.0089955","3","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230607","20230609","日証金","1998.00","1280","7.00","0.00","0","3","-","",""
"1346","ＭＸＳ２２５上場投信","東証","20230607","20230609","日証金","33170.00","4027","90.00","15.00","0.0452216","3","5.00","",""
"1358","上場日経２倍","東証","20230607","20230609","日証金","35730.00","5270","90.00","15.00","0.0419815","3","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230607","20230609","日証金","20690.00","113","80.00","15.00","0.0724988","3","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230607","20230609","日証金","29705.00","4936","80.00","15.00","0.0504965","3","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230607","20230609","日証金","24510.00","2886","80.00","15.00","0.0611995","3","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230607","20230609","日証金","32210.00","2409","90.00","15.00","0.0465694","3","5.00","",""
"1379","ホクト","東証","20230607","20230609","日証金","1861.00","2200","3.80","0.00","0","3","0.00","",""
"1419","タマホーム","東証","20230607","20230609","日証金","3535.00","347800","7.20","0.30","0.00848656","3","0.10","",""
"1430","ファーストコーポ","東証","20230607","20230609","日証金","791.00","0","1.60","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230607","20230609","日証金","811.00","106400","3.60","0.15","0.0184957","3","0.05","","注意"
"1433","ベステラ","東証","20230607","20230609","日証金","950.00","50400","2.00","0.15","0.0157895","3","0.05","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230607","20230609","日証金","500.00","0","1.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20230607","20230609","日証金","569.00","13000","1.20","0.00","0","3","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230607","20230609","日証金","22625.00","18021","80.00","15.00","0.0662983","3","5.00","",""
"1475","ｉＳＴＯＰＩＸ","東証","20230607","20230609","日証金","2278.00","358","60.00","15.00","0.658472","3","-","",""
"1476","ｉＳＪリート","東証","20230607","20230609","日証金","1918.00","187","60.00","0.00","0","3","0.00","",""
"1477","ｉＳＭＳＣＩ最小分散","東証","20230607","20230609","日証金","2152.00","3","60.00","0.00","0","3","0.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230607","20230609","日証金","2787.00","0","60.00","-","0","-","-","満額",""
"1484","Ｏｎｅ・設備人材投資","東証","20230607","20230609","日証金","2290.00","120","8.00","1.50","0.0655022","3","0.50","",""
"1485","ＭＸＳＪ積極投資","東証","20230607","20230609","日証金","35980.00","1","90.00","15.00","0.0416898","3","-","",""
"1488","ｉＦＪリート","東証","20230607","20230609","日証金","1912.00","760","7.00","1.50","0.0784519","3","0.00","",""
"1492","ＭＸＳ　中小型","東証","20230607","20230609","日証金","16705.00","17","70.00","0.00","0","3","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20230607","20230609","日証金","16555.00","0","70.00","-","0","-","-","満額",""
"1497","ｉＳ米＄ＨＹ社債ヘジ","東証","20230607","20230609","日証金","1914.00","0","60.00","-","0","-","-","満額",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230607","20230609","日証金","17160.00","3","70.00","15.00","0.0874126","3","5.00","",""
"1515","日鉄鉱業","東証","20230607","20230609","日証金","3815.00","0","7.80","-","0","-","-","満額",""
"1518","三井松島ＨＤ","東証","20230607","20230609","日証金","2665.00","0","10.80","-","0","-","-","満額","注意"
"1542","純銀上場信託","東証","20230607","20230609","日証金","9543.00","0","60.00","-","0","-","-","満額",""
"1545","ナスダックヘッジ無","東証","20230607","20230609","日証金","20580.00","8695","80.00","0.00","0","3","0.00","",""
"1546","ダウヘッジ無","東証","20230607","20230609","日証金","45910.00","12292","100.00","15.00","0.0326726","3","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230607","20230609","日証金","6501.00","43160","14.00","1.50","0.0230734","3","0.50","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230607","20230609","日証金","4125.00","0","10.00","-","0","-","0.50","満額",""
"1551","スタンダドＴＯＰ２０","東証","20230607","20230609","日証金","4455.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20230607","20230609","日証金","3450.00","1170","9.00","1.50","0.0434783","3","-","",""
"1560","ブルサＫＬＣＩ","東証","20230607","20230609","日証金","4210.00","0","60.00","-","0","-","-","満額",""
"1566","上場ＥＭ債","東証","20230607","20230609","日証金","45500.00","28","100.00","15.00","0.032967","3","5.00","",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230607","20230609","日証金","31500.00","42600","64.00","3.00","0.00952381","3","1.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230607","20230609","日証金","19230.00","1311342","140.00","15.00","0.0780031","3","5.00","","注意"
"1578","上場インデ２２５ミニ","東証","20230607","20230609","日証金","2561.00","170","60.00","0.00","0","3","0.00","",""
"1579","日経ブル２倍上場投信","東証","20230607","20230609","日証金","20575.00","93880","42.00","4.50","0.0218712","3","42.00","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230607","20230609","日証金","1734.00","170","7.00","1.50","0.0865052","3","0.50","",""
"1586","上場ＥＸ－Ｆ","東証","20230607","20230609","日証金","1831.00","0","60.00","-","0","-","-","満額",""
"1591","ＪＰＸ日経４００投信","東証","20230607","20230609","日証金","20110.00","188","80.00","15.00","0.0745898","3","0.00","",""
"1593","ＭＸＳＪＰＸ４００","東証","20230607","20230609","日証金","20790.00","461","80.00","15.00","0.0721501","3","5.00","",""
"1595","ＮＺＡＭ東証ＲＥＩＴ","東証","20230607","20230609","日証金","1898.50","150","7.00","1.50","0.0790097","3","0.50","",""
"1597","ＭＸＳ　Ｊリート投信","東証","20230607","20230609","日証金","1915.00","350","7.00","1.50","0.078329","3","0.50","",""
"1605","ＩＮＰＥＸ","東証","20230607","20230609","日証金","1581.00","0","3.20","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20230607","20230609","日証金","33900.00","41","90.00","15.00","0.0442478","3","5.00","",""
"1618","ＴＰＸ１７エネルギー","東証","20230607","20230609","日証金","14015.00","169","70.00","0.00","0","3","5.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20230607","20230609","日証金","24490.00","305","80.00","15.00","0.0612495","3","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230607","20230609","日証金","27545.00","73","80.00","15.00","0.0544563","3","5.00","",""
"1621","ＴＰＸ１７医薬品","東証","20230607","20230609","日証金","28250.00","46","80.00","15.00","0.0530973","3","5.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20230607","20230609","日証金","26000.00","54","80.00","15.00","0.0576923","3","5.00","",""
"1624","ＴＰＸ１７機械","東証","20230607","20230609","日証金","47000.00","33","100.00","15.00","0.0319149","3","5.00","",""
"1625","ＴＰＸ１７電機・精密","東証","20230607","20230609","日証金","33500.00","235","90.00","15.00","0.0447761","3","0.00","",""
"1626","ＴＰＸ１７情報通信","東証","20230607","20230609","日証金","30050.00","22","90.00","15.00","0.0499168","3","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20230607","20230609","日証金","17350.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20230607","20230609","日証金","64540.00","0","140.00","-","0","-","5.00","満額",""
"1633","ＴＰＸ１７不動産","東証","20230607","20230609","日証金","30990.00","113","90.00","15.00","0.0484027","3","5.00","",""
"1655","ｉＳＳＰ５００米国株","東証","20230607","20230609","日証金","429.90","12690","6.00","0.00","0","3","0.50","",""
