"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20230404","20230406","日証金","2137.00","53200","8.00","0.50","0.0233973","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230404","20230406","日証金","2111.50","81200","4.40","0.05","0.00236798","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230404","20230406","日証金","1001.00","70","7.00","0.50","0.04995","1","0.50","",""
"1320","ｉＦ２２５年１","東証","20230404","20230406","日証金","29450.00","12539","80.00","5.00","0.0169779","1","5.00","",""
"1321","日経２２５上場投信","東証","20230404","20230406","日証金","29535.00","28735","80.00","5.00","0.0169291","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230404","20230406","日証金","6544.00","0","28.00","-","0","-","-","満額","注意"
"1330","上場２２５","東証","20230404","20230406","日証金","29555.00","25120","60.00","0.50","0.00169176","1","0.50","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230404","20230406","日証金","1994.50","6730","7.00","0.50","0.0250689","1","-","",""
"1346","ＭＸＳ２２５上場投信","東証","20230404","20230406","日証金","29380.00","641","80.00","5.00","0.0170184","1","0.00","",""
"1358","上場日経２倍","東証","20230404","20230406","日証金","28165.00","4351","80.00","5.00","0.0177525","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230404","20230406","日証金","18775.00","16","70.00","5.00","0.0266312","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230404","20230406","日証金","23450.00","3132","80.00","5.00","0.021322","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230404","20230406","日証金","20690.00","335","80.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230404","20230406","日証金","28555.00","711","80.00","5.00","0.0175101","1","5.00","",""
"1419","タマホーム","東証","20230404","20230406","日証金","3660.00","703900","7.40","0.10","0.00273224","1","0.10","",""
"1420","サンヨーホームズ","東証","20230404","20230406","日証金","713.00","2400","1.60","0.00","0","1","0.00","",""
"1430","ファーストコーポ","東証","20230404","20230406","日証金","884.00","0","1.80","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230404","20230406","日証金","803.00","162100","3.60","0.05","0.00622665","1","0.05","","注意"
"1433","ベステラ","東証","20230404","20230406","日証金","900.00","40800","1.80","0.05","0.00555556","1","0.05","",""
"1446","キャンディル","東証","20230404","20230406","日証金","546.00","13800","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230404","20230406","日証金","17845.00","27237","70.00","5.00","0.0280191","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230404","20230406","日証金","16385.00","195","70.00","5.00","0.0305157","1","5.00","",""
"1475","ｉＳＴＯＰＩＸ","東証","20230404","20230406","日証金","2087.00","536","60.00","0.00","0","1","5.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230404","20230406","日証金","2502.00","0","60.00","-","0","-","-","満額",""
"1487","上場米債ヘッジあり","東証","20230404","20230406","日証金","14895.00","0","140.00","-","0","-","-","満額","注意"
"1492","ＭＸＳ　中小型","東証","20230404","20230406","日証金","16110.00","6","70.00","0.00","0","1","-","",""
"1493","Ｏｎｅ・中小型","東証","20230404","20230406","日証金","16000.00","4","70.00","5.00","0.03125","1","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20230404","20230406","日証金","21975.00","45","160.00","5.00","0.0227531","1","5.00","",""
"1495","上場アジアリート","東証","20230404","20230406","日証金","10755.00","30","22.00","0.50","0.004649","1","-","",""
"1545","ナスダックヘッジ無","東証","20230404","20230406","日証金","17705.00","18520","70.00","5.00","0.0282406","1","5.00","",""
"1546","ダウヘッジ無","東証","20230404","20230406","日証金","43710.00","4408","100.00","5.00","0.011439","1","5.00","",""
"1551","スタンダドＴＯＰ２０","東証","20230404","20230406","日証金","4304.00","10","10.00","0.00","0","1","0.00","",""
"1554","上場インデＭＳ世界","東証","20230404","20230406","日証金","3228.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20230404","20230406","日証金","1640.00","380","7.00","0.50","0.0304878","1","-","",""
"1560","ブルサＫＬＣＩ","東証","20230404","20230406","日証金","4315.00","0","60.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230404","20230406","日証金","26610.00","6330","54.00","0.00","0","1","0.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230404","20230406","日証金","15175.00","921419","70.00","5.00","0.0329489","1","5.00","",""
"1578","上場インデ２２５ミニ","東証","20230404","20230406","日証金","2268.00","390","60.00","5.00","0.220459","1","0.00","",""
"1579","日経ブル２倍上場投信","東証","20230404","20230406","日証金","16230.00","137270","34.00","0.50","0.00308071","1","0.50","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230404","20230406","日証金","1590.00","170","7.00","0.50","0.0314465","1","0.50","",""
"1593","ＭＸＳＪＰＸ４００","東証","20230404","20230406","日証金","18850.00","371","70.00","5.00","0.0265252","1","5.00","",""
"1595","ＮＺＡＭ東証ＲＥＩＴ","東証","20230404","20230406","日証金","1895.00","870","7.00","0.50","0.0263852","1","0.50","",""
"1597","ＭＸＳ　Ｊリート投信","東証","20230404","20230406","日証金","1890.00","90","7.00","0.00","0","1","0.00","",""
"1615","東証銀行業株価指数連","東証","20230404","20230406","日証金","204.90","0","0.80","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20230404","20230406","日証金","31280.00","7","90.00","5.00","0.0159847","1","5.00","",""
"1618","ＴＰＸ１７エネルギー","東証","20230404","20230406","日証金","13965.00","0","70.00","-","0","-","0.00","満額",""
"1619","ＴＰＸ１７建設・資材","東証","20230404","20230406","日証金","22940.00","204","80.00","5.00","0.021796","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230404","20230406","日証金","26180.00","20","80.00","5.00","0.0190985","1","5.00","",""
