"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230510","20230512","日証金","2228.50","10470","8.00","1.50","0.0673098","3","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230510","20230512","日証金","2204.00","201940","8.00","1.50","0.0680581","3","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230510","20230512","日証金","2178.50","143500","4.40","0.15","0.00688547","3","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230510","20230512","日証金","1032.50","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230510","20230512","日証金","30340.00","18032","90.00","15.00","0.0494397","3","5.00","",""
"1321","日経２２５上場投信","東証","20230510","20230512","日証金","30420.00","70378","90.00","15.00","0.0493097","3","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230510","20230512","日証金","204.70","0","0.80","-","0","-","0.00","満額",""
"1328","金価格連動型上場投信","東証","20230510","20230512","日証金","6828.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230510","20230512","日証金","30330.00","3690","90.00","15.00","0.049456","3","5.00","",""
"1330","上場２２５","東証","20230510","20230512","日証金","30450.00","48650","62.00","3.00","0.00985222","3","1.00","",""
"1332","ニッスイ","東証","20230510","20230512","日証金","596.00","0","1.20","-","0","-","-","満額",""
"1333","マルハニチロ","東証","20230510","20230512","日証金","2581.00","0","5.20","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230510","20230512","日証金","30270.00","7436","90.00","15.00","0.049554","3","5.00","",""
"1358","上場日経２倍","東証","20230510","20230512","日証金","29855.00","8483","80.00","240.00","0.803885","3","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230510","20230512","日証金","19310.00","111","70.00","15.00","0.07768","3","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20230510","20230512","日証金","24835.00","8472","80.00","15.00","0.0603986","3","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230510","20230512","日証金","21960.00","1631","80.00","15.00","0.068306","3","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230510","20230512","日証金","29400.00","912","80.00","15.00","0.0510204","3","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230510","20230512","日証金","29390.00","16","80.00","15.00","0.0510378","3","-","",""
"1407","ウエストＨＤ","東証","20230510","20230512","日証金","3045.00","0","6.20","-","0","-","-","満額",""
"1419","タマホーム","東証","20230510","20230512","日証金","3890.00","1145600","15.60","0.30","0.00771208","3","0.10","","注意"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230510","20230512","日証金","820.00","100900","3.60","0.15","0.0182927","3","0.05","","注意"
"1433","ベステラ","東証","20230510","20230512","日証金","934.00","51500","2.00","0.15","0.01606","3","0.05","",""
"1446","キャンディル","東証","20230510","20230512","日証金","580.00","14200","1.20","0.00","0","3","0.05","",""
"1458","楽天２２５ダブルブル","東証","20230510","20230512","日証金","18890.00","23623","70.00","15.00","0.0794071","3","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230510","20230512","日証金","17445.00","65","70.00","15.00","0.0859845","3","5.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230510","20230512","日証金","2625.00","90","60.00","0.00","0","3","0.00","",""
"1488","ｉＦＪリート","東証","20230510","20230512","日証金","1922.00","160","7.00","1.50","0.0780437","3","0.50","",""
"1492","ＭＸＳ　中小型","東証","20230510","20230512","日証金","16515.00","9","70.00","15.00","0.0908265","3","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20230510","20230512","日証金","16320.00","4","70.00","15.00","0.0919118","3","5.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230510","20230512","日証金","1966.00","0","60.00","-","0","-","-","満額",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230510","20230512","日証金","16025.00","3","70.00","15.00","0.0936037","3","5.00","",""
"1518","三井松島ＨＤ","東証","20230510","20230512","日証金","3140.00","194200","6.40","0.15","0.00477707","3","0.10","",""
"1541","純プラチナ上場信託","東証","20230510","20230512","日証金","4390.00","0","60.00","-","0","-","-","満額",""
"1542","純銀上場信託","東証","20230510","20230512","日証金","10105.00","0","70.00","-","0","-","0.00","満額",""
"1545","ナスダックヘッジ無","東証","20230510","20230512","日証金","18140.00","24540","70.00","15.00","0.0826902","3","5.00","",""
"1546","ダウヘッジ無","東証","20230510","20230512","日証金","44570.00","8033","100.00","15.00","0.0336549","3","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230510","20230512","日証金","6067.00","290","14.00","0.00","0","3","-","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230510","20230512","日証金","3955.00","0","9.00","-","0","-","-","満額",""
"1551","スタンダドＴＯＰ２０","東証","20230510","20230512","日証金","4401.00","10","10.00","0.00","0","3","0.00","",""
"1554","上場インデＭＳ世界","東証","20230510","20230512","日証金","3289.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20230510","20230512","日証金","1705.50","40","7.00","1.50","0.0879507","3","0.50","",""
