"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20231229","20240105","日証金","2474.50","78550","8.00","2.00","0.0808244","4","0.00","",""
"1320","ｉＦ２２５年１","東証","20231229","20240105","日証金","34520.00","4061","90.00","0.00","0","4","5.00","",""
"1321","日経２２５上場投信","東証","20231229","20240105","日証金","34660.00","10061","90.00","0.00","0","4","0.00","",""
"1330","上場２２５","東証","20231229","20240105","日証金","34800.00","2265","90.00","20.00","0.0574713","4","5.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20231229","20240105","日証金","1950.50","2940","7.00","0.00","0","4","-","",""
"1345","東証ＲＥＩＴ指数","東証","20231229","20240105","日証金","1840.50","25400","15.20","0.40","0.0217332","4","0.05","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231229","20240105","日証金","22235.00","2","80.00","0.00","0","4","0.00","",""
"1368","ｉＦＴＰＸＷベア","東証","20231229","20240105","日証金","785.00","671","120.00","0.00","0","4","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20231229","20240105","日証金","33710.00","2662","360.00","20.00","0.0593296","4","5.00","",""
"1399","上場高配当低ボラ","東証","20231229","20240105","日証金","2090.00","10","64.00","2.00","0.0956938","4","0.50","","停止"
"1419","タマホーム","東証","20231229","20240105","日証金","3925.00","147600","8.00","0.40","0.0101911","4","0.10","",""
"1433","ベステラ","東証","20231229","20240105","日証金","1076.00","24100","2.20","0.00","0","4","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231229","20240105","日証金","884.00","0","1.80","-","0","-","-","満額",""
"1446","キャンディル","東証","20231229","20240105","日証金","582.00","13000","1.20","0.00","0","4","0.05","",""
"1464","ｉＦＪ４００ダブル","東証","20231229","20240105","日証金","22600.00","3","160.00","0.00","0","4","0.00","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231229","20240105","日証金","1002.00","0","120.00","-","0","-","-","満額",""
"1469","４００ベア２倍","東証","20231229","20240105","日証金","991.00","340","6.00","0.00","0","4","0.00","",""
"1472","Ｊ４００ダブルインバ","東証","20231229","20240105","日証金","406.00","169","60.00","0.00","0","4","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20231229","20240105","日証金","2421.50","1700","32.00","2.00","0.0825934","4","-","",""
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20231229","20240105","日証金","21690.00","10","320.00","20.00","0.0922084","4","-","",""
"1481","上場日本経済貢献","東証","20231229","20240105","日証金","2422.00","0","480.00","-","0","-","-","満額","注意"
"1488","ｉＦＪリート","東証","20231229","20240105","日証金","1866.50","0","7.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20231229","20240105","日証金","17660.00","187","280.00","20.00","0.11325","4","5.00","",""
"1518","三井松島ＨＤ","東証","20231229","20240105","日証金","2635.00","0","10.80","-","0","-","-","満額","停止"
"1545","ナスダックヘッジ無","東証","20231229","20240105","日証金","24215.00","5175","80.00","0.00","0","4","0.00","",""
