"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230525","20230529","日証金","2294.00","15840","8.00","0.50","0.021796","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230525","20230529","日証金","2267.50","235460","8.00","0.50","0.0220507","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230525","20230529","日証金","2241.00","123400","4.60","0.05","0.00223115","1","0.05","",""
"1320","ｉＦ２２５年１","東証","20230525","20230529","日証金","32080.00","24304","90.00","5.00","0.015586","1","5.00","",""
"1321","日経２２５上場投信","東証","20230525","20230529","日証金","32170.00","32679","90.00","5.00","0.0155424","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230525","20230529","日証金","206.90","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230525","20230529","日証金","6777.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230525","20230529","日証金","32070.00","5806","90.00","5.00","0.0155909","1","5.00","",""
"1330","上場２２５","東証","20230525","20230529","日証金","32200.00","47940","66.00","1.00","0.00310559","1","1.00","",""
"1346","ＭＸＳ２２５上場投信","東証","20230525","20230529","日証金","32010.00","9476","90.00","5.00","0.0156201","1","5.00","",""
"1358","上場日経２倍","東証","20230525","20230529","日証金","33320.00","2583","90.00","5.00","0.015006","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230525","20230529","日証金","20010.00","166","80.00","5.00","0.0249875","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230525","20230529","日証金","27700.00","9527","80.00","5.00","0.0180505","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230525","20230529","日証金","23225.00","2639","80.00","5.00","0.0215285","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230525","20230529","日証金","31100.00","2428","90.00","5.00","0.0160772","1","5.00","",""
"1377","サカタのタネ","東証","20230525","20230529","日証金","4075.00","7800","16.40","0.05","0.00122699","1","0.00","",""
"1379","ホクト","東証","20230525","20230529","日証金","1843.00","0","3.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20230525","20230529","日証金","31070.00","10","90.00","5.00","0.0160927","1","5.00","",""
"1407","ウエストＨＤ","東証","20230525","20230529","日証金","2807.00","0","5.80","-","0","-","-","満額",""
"1417","ミライト・ワン","東証","20230525","20230529","日証金","1785.00","0","3.60","-","0","-","-","満額",""
"1419","タマホーム","東証","20230525","20230529","日証金","4000.00","1231900","32.00","0.10","0.0025","1","0.15","","停止"
"1429","日本アクア","東証","20230525","20230529","日証金","951.00","0","2.00","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20230525","20230529","日証金","922.00","50400","8.00","0.05","0.00542299","1","0.05","","注意"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230525","20230529","日証金","791.00","98400","3.20","0.05","0.00632111","1","0.05","","注意"
"1433","ベステラ","東証","20230525","20230529","日証金","943.00","67000","2.00","0.05","0.00530223","1","0.05","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230525","20230529","日証金","488.00","0","1.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20230525","20230529","日証金","573.00","10200","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230525","20230529","日証金","21080.00","6651","80.00","5.00","0.0237192","1","5.00","",""
