"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20230818","20230822","日証金","3735.00","0","7.60","-","0","-","-","満額",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230818","20230822","日証金","2313.50","94220","8.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20230818","20230822","日証金","32210.00","4438","90.00","5.00","0.0155231","1","5.00","",""
"1321","日経２２５上場投信","東証","20230818","20230822","日証金","32340.00","58127","90.00","0.00","0","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230818","20230822","日証金","6817.00","0","28.00","-","0","-","0.50","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230818","20230822","日証金","32460.00","0","90.00","-","0","-","-","満額",""
"1330","上場２２５","東証","20230818","20230822","日証金","32380.00","6272","90.00","0.00","0","1","0.00","",""
"1332","ニッスイ","東証","20230818","20230822","日証金","760.90","190500","1.60","0.05","0.00657117","1","0.00","",""
"1358","上場日経２倍","東証","20230818","20230822","日証金","34500.00","310","90.00","5.00","0.0144928","1","-","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230818","20230822","日証金","20530.00","31","80.00","5.00","0.0243546","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230818","20230822","日証金","25070.00","12","80.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230818","20230822","日証金","31460.00","640","90.00","5.00","0.0158932","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230818","20230822","日証金","31710.00","10","90.00","5.00","0.0157679","1","5.00","",""
"1399","上場高配当低ボラ","東証","20230818","20230822","日証金","1869.50","0","7.00","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20230818","20230822","日証金","726.00","7900","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230818","20230822","日証金","784.00","83300","3.20","0.05","0.00637755","1","0.05","","注意"
"1433","ベステラ","東証","20230818","20230822","日証金","1076.00","0","2.20","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230818","20230822","日証金","716.00","167900","3.20","0.05","0.00698324","1","2.50","","注意"
