"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20231127","20231129","日証金","3800.00","0","7.60","-","0","-","-","満額",""
"1306","ＴＯＰＩＸ連動型上場","東証","20231127","20231129","日証金","2490.00","47530","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20231127","20231129","日証金","2459.00","25072","60.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20231127","20231129","日証金","34480.00","7187","90.00","5.00","0.0145012","1","5.00","",""
"1321","日経２２５上場投信","東証","20231127","20231129","日証金","34610.00","27527","90.00","0.00","0","1","0.00","",""
"1330","上場２２５","東証","20231127","20231129","日証金","34640.00","5331","90.00","5.00","0.0144342","1","5.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20231127","20231129","日証金","1970.00","660","7.00","0.00","0","1","-","",""
"1358","上場日経２倍","東証","20231127","20231129","日証金","39150.00","1301","90.00","5.00","0.0127714","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231127","20231129","日証金","22205.00","8","80.00","0.00","0","1","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231127","20231129","日証金","28675.00","26","80.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20231127","20231129","日証金","33700.00","138","90.00","5.00","0.0148368","1","0.00","",""
"1407","ウエストＨＤ","東証","20231127","20231129","日証金","3250.00","4300","6.60","0.00","0","1","0.05","",""
"1419","タマホーム","東証","20231127","20231129","日証金","3625.00","193500","14.80","0.10","0.00275862","1","0.10","",""
"1430","ファーストコーポ","東証","20231127","20231129","日証金","753.00","94800","3.20","0.05","0.00664011","1","0.05","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231127","20231129","日証金","794.00","0","3.20","-","0","-","-","満額","注意"
"1433","ベステラ","東証","20231127","20231129","日証金","1023.00","8600","2.20","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20231127","20231129","日証金","582.00","17800","1.20","0.05","0.00859107","1","0.05","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231127","20231129","日証金","1008.00","0","60.00","-","0","-","-","満額",""
"1475","ｉＳＴＯＰＩＸ","東証","20231127","20231129","日証金","2459.00","2258","60.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20231127","20231129","日証金","2454.00","10","60.00","0.00","0","1","0.00","",""
"1488","ｉＦＪリート","東証","20231127","20231129","日証金","1899.00","0","14.00","-","0","-","-","満額",""
