"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230420","20230424","日証金","2178.00","3910","8.00","0.50","0.0229568","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230420","20230424","日証金","2153.50","114640","8.00","0.50","0.023218","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230420","20230424","日証金","2128.50","93400","4.40","0.05","0.00234907","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230420","20230424","日証金","1008.00","410","7.00","0.50","0.0496032","1","0.50","",""
"1320","ｉＦ２２５年１","東証","20230420","20230424","日証金","29830.00","16630","80.00","5.00","0.0167616","1","5.00","",""
"1321","日経２２５上場投信","東証","20230420","20230424","日証金","29925.00","58353","80.00","5.00","0.0167084","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230420","20230424","日証金","197.60","0","0.70","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230420","20230424","日証金","6680.00","1010","28.00","0.50","0.00748503","1","-","","注意"
"1329","ｉシェアーズ　２２５","東証","20230420","20230424","日証金","29810.00","2896","80.00","5.00","0.0167729","1","5.00","",""
"1330","上場２２５","東証","20230420","20230424","日証金","29935.00","40060","60.00","0.50","0.00167029","1","0.50","",""
"1332","ニッスイ","東証","20230420","20230424","日証金","585.00","0","1.20","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230420","20230424","日証金","1985.00","1390","7.00","0.00","0","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230420","20230424","日証金","29755.00","6037","80.00","5.00","0.0168039","1","5.00","",""
"1358","上場日経２倍","東証","20230420","20230424","日証金","28915.00","5159","80.00","80.00","0.276673","1","80.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230420","20230424","日証金","18920.00","41","70.00","0.00","0","1","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20230420","20230424","日証金","24015.00","6607","80.00","5.00","0.0208203","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230420","20230424","日証金","20995.00","947","80.00","5.00","0.0238152","1","5.00","",""
