"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20240109","20240111","日証金","2522.00","79530","8.00","0.00","0","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20240109","20240111","日証金","2494.00","11945","60.00","5.00","0.200481","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20240109","20240111","日証金","34880.00","10913","90.00","5.00","0.0143349","1","5.00","",""
"1321","日経２２５上場投信","東証","20240109","20240111","日証金","35030.00","30952","90.00","0.00","0","1","0.00","",""
"1329","ｉシェアーズ　２２５","東証","20240109","20240111","日証金","35210.00","39","90.00","0.00","0","1","-","",""
"1330","上場２２５","東証","20240109","20240111","日証金","35080.00","4147","90.00","5.00","0.0142531","1","0.00","",""
"1332","ニッスイ","東証","20240109","20240111","日証金","779.90","0","1.60","-","0","-","-","満額",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20240109","20240111","日証金","2519.00","910","16.00","0.50","0.0198491","1","0.00","",""
"1358","上場日経２倍","東証","20240109","20240111","日証金","39890.00","1987","90.00","5.00","0.0125345","1","-","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240109","20240111","日証金","22420.00","12","80.00","0.00","0","1","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20240109","20240111","日証金","33190.00","74","90.00","0.00","0","1","-","",""
"1367","ｉＦＴＰＸダブル","東証","20240109","20240111","日証金","29355.00","0","80.00","-","0","-","0.00","満額",""
"1368","ｉＦＴＰＸＷベア","東証","20240109","20240111","日証金","756.00","208","60.00","0.00","0","1","-","",""
"1369","Ｏｎｅ・日経２２５","東証","20240109","20240111","日証金","33840.00","413","90.00","5.00","0.0147754","1","5.00","",""
"1399","上場高配当低ボラ","東証","20240109","20240111","日証金","2224.50","230","16.00","0.50","0.022477","1","-","","注意"
"1419","タマホーム","東証","20240109","20240111","日証金","4240.00","197100","8.60","0.10","0.00235849","1","0.10","",""
"1433","ベステラ","東証","20240109","20240111","日証金","1088.00","113400","4.40","0.05","0.00459559","1","0.05","","注意"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240109","20240111","日証金","873.00","0","1.80","-","0","-","-","満額",""
"1446","キャンディル","東証","20240109","20240111","日証金","590.00","9500","1.20","0.00","0","1","0.00","",""
"1456","ｉＦ２２５ベア","東証","20240109","20240111","日証金","3150.00","3043","60.00","5.00","0.15873","1","5.00","",""
"1457","ｉＦＴＰＸベア","東証","20240109","20240111","日証金","3675.00","1013","60.00","5.00","0.136054","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20240109","20240111","日証金","23450.00","3","80.00","0.00","0","1","0.00","",""
"1472","Ｊ４００ダブルインバ","東証","20240109","20240111","日証金","390.00","157","60.00","0.00","0","1","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20240109","20240111","日証金","2445.00","4360","8.00","0.50","0.0204499","1","0.50","",""
"1475","ｉＳＴＯＰＩＸ","東証","20240109","20240111","日証金","2495.00","3070","60.00","0.00","0","1","-","",""
"1481","上場日本経済貢献","東証","20240109","20240111","日証金","2464.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20240109","20240111","日証金","1881.00","0","7.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20240109","20240111","日証金","17895.00","8","70.00","5.00","0.0279408","1","5.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20240109","20240111","日証金","1927.00","0","240.00","-","0","-","-","満額",""
"1497","ｉＳ米＄ＨＹ社債ヘジ","東証","20240109","20240111","日証金","1917.00","735","240.00","5.00","0.260824","1","-","",""
"1518","三井松島ＨＤ","東証","20240109","20240111","日証金","2868.00","90400","11.60","0.05","0.00174338","1","0.05","","停止"
"1545","ナスダックヘッジ無","東証","20240109","20240111","日証金","24205.00","1137","80.00","0.00","0","1","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20240109","20240111","日証金","7501.00","38700","16.00","0.50","0.00666578","1","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20240109","20240111","日証金","4925.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20240109","20240111","日証金","3925.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20240109","20240111","日証金","1868.00","270","7.00","0.50","0.0267666","1","0.50","",""
"1563","東証グロース・コア","東証","20240109","20240111","日証金","2550.00","0","60.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20240109","20240111","日証金","37880.00","2430","76.00","1.00","0.00263992","1","-","",""
"1570","日経レバレッジＥＴＦ","東証","20240109","20240111","日証金","21490.00","44277","80.00","0.00","0","1","-","",""
"1577","ＦＵＮＤＳ野村７０","東証","20240109","20240111","日証金","32880.00","0","90.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20240109","20240111","日証金","2690.00","0","60.00","-","0","-","-","満額",""
"1579","日経ブル２倍上場投信","東証","20240109","20240111","日証金","22965.00","18700","46.00","0.50","0.00217723","1","-","",""
"1591","ＪＰＸ日経４００投信","東証","20240109","20240111","日証金","21860.00","299","80.00","5.00","0.0228728","1","5.00","",""
"1593","ＭＸＳＪＰＸ４００","東証","20240109","20240111","日証金","22580.00","0","160.00","-","0","-","0.00","満額",""
"1622","ＴＰＸ１７自動車輸送","東証","20240109","20240111","日証金","29530.00","20","80.00","0.00","0","1","0.00","",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20240109","20240111","日証金","23700.00","11","80.00","0.00","0","1","0.00","",""
"1624","ＴＰＸ１７機械","東証","20240109","20240111","日証金","48990.00","0","100.00","-","0","-","-","満額",""
"1625","ＴＰＸ１７電機・精密","東証","20240109","20240111","日証金","33130.00","120","90.00","5.00","0.0150921","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20240109","20240111","日証金","19125.00","0","70.00","-","0","-","-","満額",""
"1630","ＴＰＸ１７小売","東証","20240109","20240111","日証金","27025.00","0","80.00","-","0","-","-","満額",""
"1631","ＴＰＸ１７銀行","東証","20240109","20240111","日証金","14165.00","0","70.00","-","0","-","-","満額",""
"1632","ＴＰＸ１７金融","東証","20240109","20240111","日証金","20305.00","20","80.00","5.00","0.0246245","1","0.00","",""
"1633","ＴＰＸ１７不動産","東証","20240109","20240111","日証金","34950.00","73","90.00","5.00","0.0143062","1","5.00","",""
"1656","ｉＳ米国債七十","東証","20240109","20240111","日証金","288.00","0","24.00","-","0","-","-","満額",""
"1657","ｉＳＭＳＣＩ先進国株","東証","20240109","20240111","日証金","4220.00","0","60.00","-","0","-","-","満額",""
"1679","ＮＹダウジョンズ投信","東証","20240109","20240111","日証金","45140.00","390","184.00","0.50","0.00110767","1","0.50","","注意"
"1680","上場海外先進国株式","東証","20240109","20240111","日証金","4841.00","0","10.00","-","0","-","-","満額",""
"1681","上場海外新興国株式","東証","20240109","20240111","日証金","1829.00","0","7.00","-","0","-","-","満額",""
"1698","日本高配当東証１００","東証","20240109","20240111","日証金","2653.00","280","8.00","0.00","0","1","0.00","",""
"1721","コムシスＨＤ","東証","20240109","20240111","日証金","3189.00","0","6.40","-","0","-","-","満額",""
"1766","東建コーポレーション","東証","20240109","20240111","日証金","9080.00","2700","18.20","0.15","0.00165198","1","0.15","",""
"1801","大成建設","東証","20240109","20240111","日証金","5062.00","40400","10.20","0.00","0","1","0.00","",""
"1803","清水建設","東証","20240109","20240111","日証金","979.00","6900","2.00","0.00","0","1","-","",""
"1808","長谷工コーポ","東証","20240109","20240111","日証金","1926.00","0","4.00","-","0","-","-","満額",""
"1820","西松建設","東証","20240109","20240111","日証金","4031.00","0","8.20","-","0","-","-","満額",""
"1826","佐田建設","東証","20240109","20240111","日証金","647.00","28100","1.40","0.05","0.00772798","1","0.05","",""
"1835","東鉄工業","東証","20240109","20240111","日証金","3135.00","0","6.40","-","0","-","-","満額",""
"1848","富士ピー・エス","東証","20240109","20240111","日証金","470.00","0","1.00","-","0","-","-","満額",""
"1867","植木組","東証","20240109","20240111","日証金","1629.00","0","3.40","-","0","-","-","満額",""
"1870","矢作建設工業","東証","20240109","20240111","日証金","1416.00","0","3.00","-","0","-","-","満額",""
"1871","ピーエス三菱","東証","20240109","20240111","日証金","920.00","0","2.00","-","0","-","-","満額",""
"1878","大東建託","東証","20240109","20240111","日証金","16425.00","11100","33.00","0.30","0.00182648","1","0.30","",""
"1885","東亜建設工業","東証","20240109","20240111","日証金","3800.00","0","7.60","-","0","-","-","満額",""
"1899","福田組","東証","20240109","20240111","日証金","5550.00","6500","11.20","0.00","0","1","0.00","",""
"1904","大成温調","東証","20240109","20240111","日証金","5240.00","32400","21.20","0.10","0.0019084","1","0.10","","注意"
"1925","大和ハウス工業","東証","20240109","20240111","日証金","4525.00","43300","9.20","0.10","0.00220994","1","0.00","",""
"1930","北陸電気工事","東証","20240109","20240111","日証金","1305.00","219500","2.80","0.05","0.00383142","1","0.05","",""
"1939","四電工","東証","20240109","20240111","日証金","3280.00","0","6.60","-","0","-","-","満額",""
"1941","中電工","東証","20240109","20240111","日証金","2690.00","0","5.40","-","0","-","-","満額",""
"1944","きんでん","東証","20240109","20240111","日証金","2408.50","16300","5.00","0.05","0.00207598","1","0.05","",""
"1946","トーエネック","東証","20240109","20240111","日証金","4745.00","2500","9.60","0.10","0.00210748","1","0.10","",""
"1952","新日本空調","東証","20240109","20240111","日証金","2421.00","0","5.00","-","0","-","-","満額",""
"1961","三機工業","東証","20240109","20240111","日証金","1796.00","7000","3.60","0.05","0.00278396","1","0.05","",""
"1965","テクノ菱和","東証","20240109","20240111","日証金","1494.00","0","3.00","-","0","-","-","満額",""
"1968","太平電業","東証","20240109","20240111","日証金","4355.00","2400","8.80","0.10","0.00229621","1","0.10","",""
"1969","高砂熱学工業","東証","20240109","20240111","日証金","3230.00","4300","6.60","0.00","0","1","0.00","",""
"1976","明星工業","東証","20240109","20240111","日証金","1085.00","0","2.20","-","0","-","-","満額",""
"1980","ダイダン","東証","20240109","20240111","日証金","1466.00","69000","3.00","0.05","0.00341064","1","0.05","",""
"2003","日東富士製粉","東証","20240109","20240111","日証金","4910.00","0","10.00","-","0","-","-","満額",""
"2011","ＳＭＤＡＭ日本高配当","東証","20240109","20240111","日証金","512.70","0","6.00","-","0","-","-","満額",""
"2114","フジ日本精糖","東証","20240109","20240111","日証金","1003.00","50900","2.20","0.05","0.00498504","1","0.05","",""
