"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20230413","20230417","日証金","2122.50","54770","8.00","0.00","0","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230413","20230417","日証金","2096.50","78200","4.20","0.05","0.00238493","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230413","20230417","日証金","990.70","10","6.00","0.50","0.0504694","1","-","",""
"1320","ｉＦ２２５年１","東証","20230413","20230417","日証金","29315.00","12960","80.00","5.00","0.0170561","1","5.00","",""
"1321","日経２２５上場投信","東証","20230413","20230417","日証金","29425.00","61680","80.00","5.00","0.0169924","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230413","20230417","日証金","203.00","0","0.80","-","0","-","-","満額",""
"1329","ｉシェアーズ　２２５","東証","20230413","20230417","日証金","29290.00","1349","80.00","5.00","0.0170707","1","5.00","",""
"1330","上場２２５","東証","20230413","20230417","日証金","29420.00","25840","60.00","0.50","0.00169952","1","0.50","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230413","20230417","日証金","1945.50","10310","7.00","0.50","0.0257003","1","0.00","",""
"1358","上場日経２倍","東証","20230413","20230417","日証金","27875.00","4092","80.00","5.00","0.0179372","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230413","20230417","日証金","18620.00","8","70.00","5.00","0.0268528","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230413","20230417","日証金","23185.00","1406","80.00","5.00","0.0215657","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230413","20230417","日証金","20380.00","471","80.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230413","20230417","日証金","28400.00","232","80.00","5.00","0.0176056","1","5.00","",""
"1418","インターライフＨＤ","東証","20230413","20230417","日証金","207.00","89300","1.00","1.00","0.483092","1","0.00","",""
"1419","タマホーム","東証","20230413","20230417","日証金","3525.00","540400","7.20","0.10","0.00283688","1","0.10","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230413","20230417","日証金","812.00","155400","3.60","0.05","0.00615764","1","0.05","","注意"
"1433","ベステラ","東証","20230413","20230417","日証金","909.00","44000","2.00","0.05","0.00550055","1","0.05","",""
"1446","キャンディル","東証","20230413","20230417","日証金","553.00","13300","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230413","20230417","日証金","17665.00","35875","70.00","5.00","0.0283046","1","5.00","",""
