"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20231109","20231113","日証金","2439.50","31950","8.00","0.00","0","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231109","20231113","日証金","1181.50","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20231109","20231113","日証金","33710.00","8815","90.00","5.00","0.0148324","1","0.00","",""
"1321","日経２２５上場投信","東証","20231109","20231113","日証金","33830.00","25426","90.00","5.00","0.0147798","1","-","",""
"1329","ｉシェアーズ　２２５","東証","20231109","20231113","日証金","33990.00","954","90.00","5.00","0.0147102","1","5.00","",""
"1330","上場２２５","東証","20231109","20231113","日証金","33860.00","2745","90.00","5.00","0.0147667","1","-","",""
"1332","ニッスイ","東証","20231109","20231113","日証金","692.30","0","1.40","-","0","-","-","満額",""
"1364","ｉＳＪＰＸ日経４００","東証","20231109","20231113","日証金","21685.00","13","80.00","0.00","0","1","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231109","20231113","日証金","27565.00","0","80.00","-","0","-","-","満額",""
"1369","Ｏｎｅ・日経２２５","東証","20231109","20231113","日証金","32920.00","163","90.00","5.00","0.0151883","1","-","",""
"1397","ＳＭＤＡＭ　２２５","東証","20231109","20231113","日証金","33020.00","29","90.00","5.00","0.0151423","1","5.00","",""
"1407","ウエストＨＤ","東証","20231109","20231113","日証金","3385.00","10700","6.80","0.05","0.0014771","1","0.05","",""
"1414","ショーボンドＨＤ","東証","20231109","20231113","日証金","5936.00","0","12.00","-","0","-","-","満額",""
"1419","タマホーム","東証","20231109","20231113","日証金","3540.00","92200","7.20","0.10","0.00282486","1","0.10","",""
"1430","ファーストコーポ","東証","20231109","20231113","日証金","744.00","32300","1.60","0.05","0.00672043","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231109","20231113","日証金","798.00","58600","3.20","0.05","0.00626566","1","0.05","","注意"
"1433","ベステラ","東証","20231109","20231113","日証金","977.00","5600","2.00","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20231109","20231113","日証金","566.00","24200","1.20","0.05","0.00883392","1","0.05","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231109","20231113","日証金","1053.00","13","60.00","0.00","0","1","-","",""
"1469","４００ベア２倍","東証","20231109","20231113","日証金","1028.00","90","7.00","0.00","0","1","0.00","",""
