"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230725","20230727","日証金","2389.50","1920","8.00","0.50","0.0209249","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230725","20230727","日証金","2364.00","211140","8.00","0.50","0.0211506","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230725","20230727","日証金","2336.00","56091","60.00","0.00","0","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230725","20230727","日証金","1130.50","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230725","20230727","日証金","33470.00","4456","90.00","5.00","0.0149388","1","5.00","",""
"1321","日経２２５上場投信","東証","20230725","20230727","日証金","33580.00","58481","90.00","5.00","0.0148898","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230725","20230727","日証金","6882.00","2400","28.00","0.50","0.00726533","1","0.50","","注意"
"1329","ｉシェアーズ　２２５","東証","20230725","20230727","日証金","34060.00","1024","90.00","5.00","0.01468","1","5.00","",""
"1330","上場２２５","東証","20230725","20230727","日証金","33630.00","18845","90.00","5.00","0.0148677","1","5.00","",""
"1332","ニッスイ","東証","20230725","20230727","日証金","674.70","0","1.40","-","0","-","0.00","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230725","20230727","日証金","2029.50","0","8.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230725","20230727","日証金","33660.00","1270","90.00","5.00","0.0148544","1","5.00","",""
"1358","上場日経２倍","東証","20230725","20230727","日証金","37270.00","4089","90.00","5.00","0.0134156","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230725","20230727","日証金","21330.00","0","80.00","-","0","-","-","満額",""
"1365","ｉＦ２２５ダブル","東証","20230725","20230727","日証金","30990.00","2343","90.00","5.00","0.0161342","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230725","20230727","日証金","26210.00","1974","80.00","5.00","0.0190767","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230725","20230727","日証金","32680.00","1460","90.00","5.00","0.0152999","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230725","20230727","日証金","32910.00","9","90.00","5.00","0.015193","1","5.00","",""
"1417","ミライト・ワン","東証","20230725","20230727","日証金","1824.00","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230725","20230727","日証金","3505.00","22000","7.20","0.00","0","1","0.05","",""
"1430","ファーストコーポ","東証","20230725","20230727","日証金","737.00","0","1.60","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230725","20230727","日証金","792.00","84300","3.20","0.05","0.00631313","1","0.05","","注意"
"1433","ベステラ","東証","20230725","20230727","日証金","1086.00","21900","4.40","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20230725","20230727","日証金","604.00","0","1.40","-","0","-","-","満額",""
"1464","ｉＦＪ４００ダブル","東証","20230725","20230727","日証金","20995.00","42","80.00","5.00","0.0238152","1","5.00","",""
"1472","Ｊ４００ダブルインバ","東証","20230725","20230727","日証金","458.00","0","60.00","-","0","-","-","満額",""
"1476","ｉＳＪリート","東証","20230725","20230727","日証金","1947.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20230725","20230727","日証金","2365.00","11","60.00","5.00","0.211416","1","0.00","",""
"1488","ｉＦＪリート","東証","20230725","20230727","日証金","1944.00","1310","7.00","0.50","0.0257202","1","0.50","",""
"1492","ＭＸＳ　中小型","東証","20230725","20230727","日証金","17265.00","85","70.00","5.00","0.0289603","1","5.00","",""
"1493","Ｏｎｅ・中小型","東証","20230725","20230727","日証金","16695.00","123","70.00","5.00","0.0299491","1","5.00","",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230725","20230727","日証金","17680.00","2","70.00","5.00","0.0282805","1","5.00","",""
"1515","日鉄鉱業","東証","20230725","20230727","日証金","4945.00","5100","10.00","0.00","0","1","0.00","",""
"1518","三井松島ＨＤ","東証","20230725","20230727","日証金","2613.00","0","10.80","-","0","-","-","満額","注意"
"1542","純銀上場信託","東証","20230725","20230727","日証金","9980.00","0","60.00","-","0","-","-","満額",""
"1546","ダウヘッジ無","東証","20230725","20230727","日証金","49290.00","11976","200.00","5.00","0.010144","1","5.00","","停止"
"1547","上場米国Ｓ＆Ｐ５００","東証","20230725","20230727","日証金","7030.00","23520","16.00","0.50","0.00711238","1","0.50","",""
"1554","上場インデＭＳ世界","東証","20230725","20230727","日証金","3731.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20230725","20230727","日証金","1762.00","320","7.00","0.50","0.0283768","1","0.50","",""
"1566","上場ＥＭ債","東証","20230725","20230727","日証金","47140.00","20","100.00","0.00","0","1","0.00","",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230725","20230727","日証金","33750.00","19550","68.00","1.00","0.00296296","1","1.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230725","20230727","日証金","20100.00","293344","80.00","5.00","0.0248756","1","5.00","",""
"1578","上場インデ２２５ミニ","東証","20230725","20230727","日証金","2598.00","211","60.00","0.00","0","1","0.00","",""
"1579","日経ブル２倍上場投信","東証","20230725","20230727","日証金","21465.00","17140","44.00","0.50","0.00232937","1","0.50","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230725","20230727","日証金","1610.50","240","7.00","0.50","0.0310463","1","0.50","",""
"1586","上場ＥＸ－Ｆ","東証","20230725","20230727","日証金","1862.00","0","60.00","-","0","-","-","満額",""
"1591","ＪＰＸ日経４００投信","東証","20230725","20230727","日証金","20780.00","55","80.00","5.00","0.0240616","1","5.00","",""
"1592","上場ＪＰＸ日経４００","東証","20230725","20230727","日証金","1895.00","0","60.00","-","0","-","-","満額",""
"1593","ＭＸＳＪＰＸ４００","東証","20230725","20230727","日証金","21185.00","451","80.00","5.00","0.0236016","1","5.00","",""
"1605","ＩＮＰＥＸ","東証","20230725","20230727","日証金","1840.00","29000","3.80","0.00","0","1","-","",""
"1617","ＴＰＸ１７食品","東証","20230725","20230727","日証金","33470.00","14","90.00","5.00","0.0149388","1","5.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20230725","20230727","日証金","25100.00","252","80.00","5.00","0.0199203","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230725","20230727","日証金","27385.00","0","80.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20230725","20230727","日証金","26035.00","48","80.00","5.00","0.0192049","1","-","",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20230725","20230727","日証金","22290.00","0","80.00","-","0","-","-","満額",""
"1624","ＴＰＸ１７機械","東証","20230725","20230727","日証金","48000.00","0","100.00","-","0","-","-","満額",""
"1625","ＴＰＸ１７電機・精密","東証","20230725","20230727","日証金","32420.00","0","90.00","-","0","-","-","満額",""
"1628","ＴＰＸ１７運輸・物流","東証","20230725","20230727","日証金","17650.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20230725","20230727","日証金","69870.00","702","140.00","5.00","0.00715615","1","5.00","",""
"1630","ＴＰＸ１７小売","東証","20230725","20230727","日証金","25310.00","0","80.00","-","0","-","-","満額",""
"1631","ＴＰＸ１７銀行","東証","20230725","20230727","日証金","12180.00","0","70.00","-","0","-","-","満額",""
"1632","ＴＰＸ１７金融","東証","20230725","20230727","日証金","17660.00","4","70.00","5.00","0.0283126","1","5.00","",""
"1633","ＴＰＸ１７不動産","東証","20230725","20230727","日証金","30630.00","30","90.00","5.00","0.0163239","1","5.00","",""
"1655","ｉＳＳＰ５００米国株","東証","20230725","20230727","日証金","465.30","172110","6.00","0.50","0.107458","1","0.00","",""
"1659","ｉＳ米国リート","東証","20230725","20230727","日証金","2831.00","0","60.00","-","0","-","-","満額",""
