"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20240116","20240118","日証金","2621.50","158710","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20240116","20240118","日証金","2588.00","214","60.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20240116","20240118","日証金","36870.00","9519","90.00","5.00","0.0135612","1","5.00","",""
"1321","日経２２５上場投信","東証","20240116","20240118","日証金","36990.00","70562","90.00","5.00","0.0135172","1","0.00","",""
"1329","ｉシェアーズ　２２５","東証","20240116","20240118","日証金","37180.00","3482","90.00","5.00","0.0134481","1","5.00","",""
"1330","上場２２５","東証","20240116","20240118","日証金","37010.00","24777","90.00","5.00","0.0135099","1","5.00","",""
"1332","ニッスイ","東証","20240116","20240118","日証金","785.90","0","1.60","-","0","-","-","満額",""
"1358","上場日経２倍","東証","20240116","20240118","日証金","44360.00","7181","100.00","100.00","0.225428","1","100.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240116","20240118","日証金","23395.00","60","80.00","5.00","0.0213721","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20240116","20240118","日証金","36960.00","3781","90.00","5.00","0.0135281","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20240116","20240118","日証金","31640.00","576","90.00","5.00","0.0158028","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20240116","20240118","日証金","36030.00","155","90.00","5.00","0.0138773","1","5.00","",""
"1399","上場高配当低ボラ","東証","20240116","20240118","日証金","2160.50","10","16.00","0.50","0.0231428","1","-","","注意"
"1407","ウエストＨＤ","東証","20240116","20240118","日証金","3100.00","10900","6.20","0.00","0","1","-","",""
"1419","タマホーム","東証","20240116","20240118","日証金","3930.00","87900","8.00","0.05","0.00127226","1","0.05","",""
"1433","ベステラ","東証","20240116","20240118","日証金","1051.00","158100","4.40","0.05","0.00475737","1","0.05","","注意"
"1446","キャンディル","東証","20240116","20240118","日証金","584.00","12500","1.20","0.05","0.00856164","1","0.05","",""
"1458","楽天２２５ダブルブル","東証","20240116","20240118","日証金","28190.00","5290","80.00","5.00","0.0177368","1","5.00","",""
"1465","ｉＦＪ４００ベア","東証","20240116","20240118","日証金","3380.00","0","60.00","-","0","-","-","満額",""
"1472","Ｊ４００ダブルインバ","東証","20240116","20240118","日証金","354.00","138","60.00","0.00","0","1","0.00","",""
"1479","ｉＦＭＳＣＩ人材設備","東証","20240116","20240118","日証金","31830.00","24","90.00","0.00","0","1","-","",""
"1481","上場日本経済貢献","東証","20240116","20240118","日証金","2593.00","0","60.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20240116","20240118","日証金","17880.00","7","70.00","5.00","0.0279642","1","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20240116","20240118","日証金","27885.00","47","80.00","5.00","0.0179308","1","5.00","",""
"1495","上場アジアリート","東証","20240116","20240118","日証金","10675.00","0","88.00","-","0","-","-","満額","注意"
"1518","三井松島ＨＤ","東証","20240116","20240118","日証金","2852.00","112800","11.60","0.05","0.00175316","1","0.05","","停止"
"1541","純プラチナ上場信託","東証","20240116","20240118","日証金","3980.00","0","120.00","-","0","-","-","満額",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20240116","20240118","日証金","7637.00","17780","32.00","0.50","0.00654707","1","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20240116","20240118","日証金","4983.00","320","10.00","0.50","0.0100341","1","0.50","",""
"1555","上場インデＡリート","東証","20240116","20240118","日証金","1887.00","100","7.00","0.00","0","1","0.50","",""
"1563","東証グロース・コア","東証","20240116","20240118","日証金","2614.00","0","60.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20240116","20240118","日証金","40780.00","43990","82.00","1.00","0.00245218","1","1.00","",""
"1570","日経レバレッジＥＴＦ","東証","20240116","20240118","日証金","23910.00","439850","160.00","5.00","0.0209118","1","5.00","","注意"
"1577","ＦＵＮＤＳ野村７０","東証","20240116","20240118","日証金","34040.00","0","90.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20240116","20240118","日証金","2840.00","261","60.00","0.00","0","1","0.00","",""
"1579","日経ブル２倍上場投信","東証","20240116","20240118","日証金","25570.00","89670","52.00","0.50","0.00195542","1","52.00","",""
"1591","ＪＰＸ日経４００投信","東証","20240116","20240118","日証金","22800.00","649","80.00","5.00","0.0219298","1","5.00","",""
"1592","上場ＪＰＸ日経４００","東証","20240116","20240118","日証金","2080.00","0","60.00","-","0","-","-","満額",""
"1593","ＭＸＳＪＰＸ４００","東証","20240116","20240118","日証金","23250.00","0","80.00","-","0","-","-","満額",""
"1618","ＴＰＸ１７エネルギー","東証","20240116","20240118","日証金","18740.00","5","70.00","0.00","0","1","0.00","",""
"1621","ＴＰＸ１７医薬品","東証","20240116","20240118","日証金","27820.00","12","80.00","0.00","0","1","-","",""
"1622","ＴＰＸ１７自動車輸送","東証","20240116","20240118","日証金","30870.00","52","90.00","5.00","0.016197","1","5.00","",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20240116","20240118","日証金","24025.00","50","80.00","0.00","0","1","-","",""
"1624","ＴＰＸ１７機械","東証","20240116","20240118","日証金","51350.00","13","120.00","5.00","0.0097371","1","5.00","",""
"1625","ＴＰＸ１７電機・精密","東証","20240116","20240118","日証金","34810.00","128","90.00","5.00","0.0143637","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20240116","20240118","日証金","19675.00","0","70.00","-","0","-","-","満額",""
"1630","ＴＰＸ１７小売","東証","20240116","20240118","日証金","27725.00","15","80.00","0.00","0","1","0.00","",""
"1631","ＴＰＸ１７銀行","東証","20240116","20240118","日証金","14380.00","0","70.00","-","0","-","-","満額",""
"1632","ＴＰＸ１７金融","東証","20240116","20240118","日証金","21080.00","84","80.00","5.00","0.0237192","1","-","",""
