"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230929","20231003","日証金","2455.00","6260","8.00","0.50","0.0203666","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230929","20231003","日証金","2427.50","94510","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230929","20231003","日証金","2400.00","1855","60.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20230929","20231003","日証金","32890.00","3192","90.00","0.00","0","1","0.00","",""
"1321","日経２２５上場投信","東証","20230929","20231003","日証金","33010.00","49333","90.00","0.00","0","1","0.00","",""
"1328","金価格連動型上場投信","東証","20230929","20231003","日証金","6880.00","0","28.00","-","0","-","0.50","満額","注意"
"1330","上場２２５","東証","20230929","20231003","日証金","33040.00","5430","90.00","0.00","0","1","0.00","",""
"1332","ニッスイ","東証","20230929","20231003","日証金","731.70","0","1.60","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230929","20231003","日証金","2006.00","29930","8.00","0.50","0.0249252","1","0.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230929","20231003","日証金","21510.00","79","80.00","5.00","0.023245","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230929","20231003","日証金","27470.00","1180","80.00","5.00","0.0182017","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230929","20231003","日証金","32110.00","852","90.00","5.00","0.0155715","1","5.00","",""
"1377","サカタのタネ","東証","20230929","20231003","日証金","4345.00","0","8.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20230929","20231003","日証金","32420.00","33","180.00","5.00","0.0154226","1","5.00","",""
"1419","タマホーム","東証","20230929","20231003","日証金","3560.00","18600","7.20","0.00","0","1","0.05","",""
"1420","サンヨーホームズ","東証","20230929","20231003","日証金","729.00","0","1.60","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20230929","20231003","日証金","790.00","14200","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230929","20231003","日証金","798.00","77600","3.20","0.05","0.00626566","1","0.05","","注意"
"1433","ベステラ","東証","20230929","20231003","日証金","1007.00","14000","2.20","0.00","0","1","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230929","20231003","日証金","613.00","0","1.40","-","0","-","-","満額",""
"1446","キャンディル","東証","20230929","20231003","日証金","567.00","133300","1.20","0.05","0.00881834","1","0.05","",""
"1466","ｉＦＪ４００Ｗベア","東証","20230929","20231003","日証金","1083.00","0","60.00","-","0","-","-","満額",""
"1475","ｉＳＴＯＰＩＸ","東証","20230929","20231003","日証金","2401.00","3835","60.00","5.00","0.208247","1","0.00","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230929","20231003","日証金","3090.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20230929","20231003","日証金","2416.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20230929","20231003","日証金","1914.00","0","7.00","-","0","-","-","満額",""
"1489","日経高配当株５０","東証","20230929","20231003","日証金","60150.00","0","280.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230929","20231003","日証金","17395.00","15","70.00","0.00","0","1","0.00","",""
"1515","日鉄鉱業","東証","20230929","20231003","日証金","5010.00","3100","10.20","0.00","0","1","0.00","",""
"1545","ナスダックヘッジ無","東証","20230929","20231003","日証金","22235.00","7952","80.00","5.00","0.0224871","1","0.00","",""
"1546","ダウヘッジ無","東証","20230929","20231003","日証金","48820.00","1832","200.00","5.00","0.0102417","1","5.00","","停止"
"1547","上場米国Ｓ＆Ｐ５００","東証","20230929","20231003","日証金","7018.00","27610","16.00","0.50","0.00712454","1","0.50","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230929","20231003","日証金","4433.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20230929","20231003","日証金","3706.00","0","9.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20230929","20231003","日証金","2554.00","569","60.00","5.00","0.195771","1","0.00","",""
"1591","ＪＰＸ日経４００投信","東証","20230929","20231003","日証金","21200.00","0","160.00","-","0","-","-","満額",""
"1592","上場ＪＰＸ日経４００","東証","20230929","20231003","日証金","1935.00","0","60.00","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20230929","20231003","日証金","34800.00","35","90.00","5.00","0.0143678","1","5.00","",""
"1618","ＴＰＸ１７エネルギー","東証","20230929","20231003","日証金","18140.00","68","70.00","5.00","0.0275634","1","-","",""
"1619","ＴＰＸ１７建設・資材","東証","20230929","20231003","日証金","26200.00","128","80.00","5.00","0.019084","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230929","20231003","日証金","27295.00","0","80.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20230929","20231003","日証金","27500.00","99","80.00","5.00","0.0181818","1","5.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20230929","20231003","日証金","30300.00","203","90.00","5.00","0.0165017","1","5.00","",""
"1624","ＴＰＸ１７機械","東証","20230929","20231003","日証金","47080.00","2","100.00","0.00","0","1","-","",""
"1626","ＴＰＸ１７情報通信","東証","20230929","20231003","日証金","30170.00","34","90.00","5.00","0.0165728","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20230929","20231003","日証金","18295.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20230929","20231003","日証金","70770.00","0","160.00","-","0","-","-","満額",""
"1631","ＴＰＸ１７銀行","東証","20230929","20231003","日証金","14335.00","5","70.00","0.00","0","1","-","",""
"1632","ＴＰＸ１７金融","東証","20230929","20231003","日証金","19530.00","0","70.00","-","0","-","0.00","満額",""
"1633","ＴＰＸ１７不動産","東証","20230929","20231003","日証金","34000.00","77","90.00","5.00","0.0147059","1","5.00","",""
"1656","ｉＳ米国債七十","東証","20230929","20231003","日証金","284.20","0","12.00","-","0","-","-","満額",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20230929","20231003","日証金","2394.00","182","60.00","0.00","0","1","0.00","",""
"1659","ｉＳ米国リート","東証","20230929","20231003","日証金","2626.00","29","60.00","0.00","0","1","-","",""
"1671","ＷＴＩ原油連動投信","東証","20230929","20231003","日証金","3360.00","102","120.00","5.00","0.14881","1","5.00","","注意"
"1678","インドＮＩＦ","東証","20230929","20231003","日証金","312.00","0","0.90","-","0","-","-","満額",""
"1679","ＮＹダウジョンズ投信","東証","20230929","20231003","日証金","42900.00","640","172.00","0.50","0.0011655","1","0.50","","注意"
"1680","上場海外先進国株式","東証","20230929","20231003","日証金","4540.00","0","10.00","-","0","-","-","満額",""
"1681","上場海外新興国株式","東証","20230929","20231003","日証金","1805.00","0","7.00","-","0","-","-","満額",""
"1699","ＮＯＭＵＲＡ原油連動","東証","20230929","20231003","日証金","435.60","440870","6.00","0.50","0.114784","1","0.50","",""
