"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20230912","20230914","日証金","4060.00","0","8.20","-","0","-","-","満額",""
"1305","ｉＦＴＰＸ年１","東証","20230912","20230914","日証金","2491.50","6700","8.00","0.50","0.0200682","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230912","20230914","日証金","2465.00","151120","8.00","0.50","0.020284","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230912","20230914","日証金","2434.00","11065","60.00","0.00","0","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230912","20230914","日証金","1179.00","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230912","20230914","日証金","33590.00","7730","90.00","5.00","0.0148854","1","5.00","",""
"1321","日経２２５上場投信","東証","20230912","20230914","日証金","33730.00","78596","90.00","5.00","0.0148236","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230912","20230914","日証金","6975.00","3080","28.00","0.50","0.00716846","1","0.50","","注意"
"1329","ｉシェアーズ　２２５","東証","20230912","20230914","日証金","33890.00","2895","90.00","5.00","0.0147536","1","5.00","",""
"1330","上場２２５","東証","20230912","20230914","日証金","33780.00","11079","90.00","5.00","0.0148017","1","5.00","",""
"1332","ニッスイ","東証","20230912","20230914","日証金","755.90","74800","1.60","0.00","0","1","0.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230912","20230914","日証金","2035.00","21430","8.00","0.50","0.02457","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230912","20230914","日証金","33800.00","2254","90.00","5.00","0.0147929","1","5.00","",""
"1358","上場日経２倍","東証","20230912","20230914","日証金","37450.00","3269","90.00","5.00","0.0133511","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230912","20230914","日証金","21870.00","91","80.00","5.00","0.0228624","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230912","20230914","日証金","31120.00","1657","90.00","5.00","0.0160668","1","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230912","20230914","日証金","28375.00","1667","80.00","5.00","0.0176211","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230912","20230914","日証金","32830.00","1219","90.00","5.00","0.01523","1","5.00","",""
"1377","サカタのタネ","東証","20230912","20230914","日証金","4325.00","0","8.80","-","0","-","-","満額",""
"1379","ホクト","東証","20230912","20230914","日証金","1866.00","0","3.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20230912","20230914","日証金","33070.00","30","90.00","5.00","0.0151194","1","5.00","",""
"1407","ウエストＨＤ","東証","20230912","20230914","日証金","3080.00","0","6.20","-","0","-","-","満額",""
"1419","タマホーム","東証","20230912","20230914","日証金","3520.00","13500","7.20","0.00","0","1","0.05","",""
"1430","ファーストコーポ","東証","20230912","20230914","日証金","777.00","15000","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230912","20230914","日証金","795.00","85000","3.20","0.05","0.00628931","1","0.05","","注意"
"1433","ベステラ","東証","20230912","20230914","日証金","890.00","0","1.80","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230912","20230914","日証金","633.00","0","1.40","-","0","-","-","満額",""
"1446","キャンディル","東証","20230912","20230914","日証金","624.00","51900","2.80","0.05","0.00801282","1","0.05","","注意"
"1458","楽天２２５ダブルブル","東証","20230912","20230914","日証金","23750.00","9334","80.00","5.00","0.0210526","1","-","",""
"1473","Ｏｎｅ・トピックス","東証","20230912","20230914","日証金","2412.50","30","8.00","0.50","0.0207254","1","-","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230912","20230914","日証金","3070.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20230912","20230914","日証金","1939.50","10","7.00","0.50","0.0257798","1","-","",""
"1492","ＭＸＳ　中小型","東証","20230912","20230914","日証金","17380.00","19","70.00","5.00","0.0287687","1","0.00","",""
