"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20230807","20230809","日証金","3695.00","0","7.40","-","0","-","-","満額",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230807","20230809","日証金","2365.00","122870","8.00","0.00","0","1","-","",""
"1308","上場ＴＯＰＩＸ","東証","20230807","20230809","日証金","2335.00","50429","60.00","5.00","0.214133","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230807","20230809","日証金","1134.00","0","7.00","-","0","-","-","満額",""
"1321","日経２２５上場投信","東証","20230807","20230809","日証金","33170.00","79505","90.00","5.00","0.0150739","1","0.00","",""
"1328","金価格連動型上場投信","東証","20230807","20230809","日証金","6813.00","0","28.00","-","0","-","0.50","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230807","20230809","日証金","33590.00","10272","360.00","25.00","0.0744269","1","5.00","",""
"1330","上場２２５","東証","20230807","20230809","日証金","33200.00","8767","90.00","5.00","0.0150602","1","0.00","",""
"1332","ニッスイ","東証","20230807","20230809","日証金","765.00","71100","1.60","0.00","0","1","-","",""
"1358","上場日経２倍","東証","20230807","20230809","日証金","36340.00","1444","90.00","5.00","0.0137589","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230807","20230809","日証金","21290.00","256","320.00","5.00","0.0234852","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230807","20230809","日証金","26150.00","1380","80.00","5.00","0.0191205","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230807","20230809","日証金","32310.00","1167","90.00","5.00","0.0154751","1","5.00","",""
"1379","ホクト","東証","20230807","20230809","日証金","1855.00","0","3.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20230807","20230809","日証金","32530.00","10","90.00","5.00","0.0153704","1","5.00","",""
"1419","タマホーム","東証","20230807","20230809","日証金","3545.00","6300","7.20","0.00","0","1","0.00","",""
"1430","ファーストコーポ","東証","20230807","20230809","日証金","734.00","4000","1.60","0.00","0","1","-","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230807","20230809","日証金","796.00","89500","3.20","0.05","0.00628141","1","0.05","","注意"
"1433","ベステラ","東証","20230807","20230809","日証金","1062.00","0","2.20","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230807","20230809","日証金","709.00","17200","1.60","0.05","0.00705219","1","0.00","",""
