"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230517","20230519","日証金","2281.50","7170","8.00","1.50","0.0657462","3","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230517","20230519","日証金","2256.50","384240","8.00","1.50","0.0664746","3","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230517","20230519","日証金","2228.50","101400","4.60","0.15","0.00673098","3","0.05","",""
"1320","ｉＦ２２５年１","東証","20230517","20230519","日証金","31330.00","27878","90.00","15.00","0.0478774","3","5.00","",""
"1321","日経２２５上場投信","東証","20230517","20230519","日証金","31440.00","77144","90.00","15.00","0.0477099","3","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230517","20230519","日証金","203.10","4200","0.80","0.15","0.0738552","3","0.05","",""
"1328","金価格連動型上場投信","東証","20230517","20230519","日証金","6759.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230517","20230519","日証金","31330.00","4059","90.00","15.00","0.0478774","3","5.00","",""
"1330","上場２２５","東証","20230517","20230519","日証金","31460.00","53830","64.00","3.00","0.00953592","3","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230517","20230519","日証金","2014.00","12790","8.00","1.50","0.0744786","3","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230517","20230519","日証金","31260.00","9211","90.00","15.00","0.0479846","3","5.00","",""
"1358","上場日経２倍","東証","20230517","20230519","日証金","31840.00","8064","90.00","15.00","0.0471106","3","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230517","20230519","日証金","19850.00","218","70.00","15.00","0.0755668","3","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230517","20230519","日証金","26465.00","9529","80.00","15.00","0.0566786","3","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230517","20230519","日証金","22950.00","1378","80.00","15.00","0.0653595","3","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230517","20230519","日証金","30360.00","1134","90.00","15.00","0.0494071","3","5.00","",""
"1417","ミライト・ワン","東証","20230517","20230519","日証金","1803.00","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230517","20230519","日証金","3880.00","1129000","15.60","0.30","0.00773196","3","0.10","","注意"
"1430","ファーストコーポ","東証","20230517","20230519","日証金","945.00","0","4.00","-","0","-","-","満額","注意"
