"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20231023","20231025","日証金","2338.50","27980","8.00","0.00","0","1","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20231023","20231025","日証金","219.40","0","0.80","-","0","-","-","満額",""
"1332","ニッスイ","東証","20231023","20231025","日証金","704.80","105400","1.60","0.00","0","1","0.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20231023","20231025","日証金","1958.50","10450","7.00","0.50","0.0255297","1","0.50","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231023","20231025","日証金","20770.00","12","80.00","0.00","0","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231023","20231025","日証金","25385.00","0","80.00","-","0","-","-","満額",""
"1369","Ｏｎｅ・日経２２５","東証","20231023","20231025","日証金","31260.00","153","90.00","0.00","0","1","0.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20231023","20231025","日証金","31380.00","13","90.00","0.00","0","1","5.00","",""
"1407","ウエストＨＤ","東証","20231023","20231025","日証金","3060.00","0","6.20","-","0","-","0.00","満額",""
"1419","タマホーム","東証","20231023","20231025","日証金","3275.00","0","6.60","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20231023","20231025","日証金","735.00","13900","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231023","20231025","日証金","791.00","83700","3.20","0.05","0.00632111","1","0.05","","注意"
"1433","ベステラ","東証","20231023","20231025","日証金","1000.00","6500","2.00","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20231023","20231025","日証金","546.00","28100","1.20","0.05","0.00915751","1","0.05","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231023","20231025","日証金","1137.00","0","60.00","-","0","-","-","満額",""
"1472","Ｊ４００ダブルインバ","東証","20231023","20231025","日証金","462.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20231023","20231025","日証金","2340.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20231023","20231025","日証金","1867.50","1250","7.00","0.50","0.0267738","1","0.50","",""
"1493","Ｏｎｅ・中小型","東証","20231023","20231025","日証金","15930.00","3","70.00","5.00","0.0313873","1","5.00","",""
"1545","ナスダックヘッジ無","東証","20231023","20231025","日証金","22165.00","2944","80.00","0.00","0","1","0.00","",""
"1546","ダウヘッジ無","東証","20231023","20231025","日証金","48370.00","463","200.00","5.00","0.010337","1","5.00","","停止"
"1547","上場米国Ｓ＆Ｐ５００","東証","20231023","20231025","日証金","6944.00","33120","14.00","0.50","0.00720046","1","0.50","",""
"1569","ＴＯＰＩＸベアＥＴＦ","東証","20231023","20231025","日証金","1669.00","0","7.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20231023","20231025","日証金","2487.00","0","60.00","-","0","-","-","満額",""
"1593","ＭＸＳＪＰＸ４００","東証","20231023","20231025","日証金","20860.00","0","80.00","-","0","-","-","満額",""
"1597","ＭＸＳ　Ｊリート投信","東証","20231023","20231025","日証金","1856.50","330","7.00","0.50","0.0269324","1","-","",""
"1617","ＴＰＸ１７食品","東証","20231023","20231025","日証金","34300.00","0","90.00","-","0","-","-","満額",""
"1619","ＴＰＸ１７建設・資材","東証","20231023","20231025","日証金","25185.00","131","80.00","5.00","0.0198531","1","5.00","",""
"1621","ＴＰＸ１７医薬品","東証","20231023","20231025","日証金","26550.00","84","80.00","5.00","0.0188324","1","-","",""
"1622","ＴＰＸ１７自動車輸送","東証","20231023","20231025","日証金","28975.00","0","80.00","-","0","-","-","満額",""
"1625","ＴＰＸ１７電機・精密","東証","20231023","20231025","日証金","29640.00","3","80.00","0.00","0","1","0.00","",""
"1631","ＴＰＸ１７銀行","東証","20231023","20231025","日証金","14110.00","0","70.00","-","0","-","0.00","満額",""
"1632","ＴＰＸ１７金融","東証","20231023","20231025","日証金","19130.00","6","70.00","0.00","0","1","0.00","",""
"1633","ＴＰＸ１７不動産","東証","20231023","20231025","日証金","32870.00","40","90.00","5.00","0.0152114","1","5.00","",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20231023","20231025","日証金","2322.00","0","60.00","-","0","-","-","満額",""
