"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20230804","20230808","日証金","3695.00","0","7.40","-","0","-","-","満額",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230804","20230808","日証金","2353.00","0","8.00","-","0","-","-","満額",""
"1308","上場ＴＯＰＩＸ","東証","20230804","20230808","日証金","2328.00","5735","60.00","0.00","0","1","-","",""
"1321","日経２２５上場投信","東証","20230804","20230808","日証金","33100.00","73968","90.00","0.00","0","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230804","20230808","日証金","6834.00","120","28.00","0.50","0.00731636","1","0.50","","注意"
"1329","ｉシェアーズ　２２５","東証","20230804","20230808","日証金","33550.00","3011","180.00","5.00","0.0149031","1","5.00","",""
"1330","上場２２５","東証","20230804","20230808","日証金","33140.00","7251","90.00","0.00","0","1","5.00","",""
"1332","ニッスイ","東証","20230804","20230808","日証金","710.90","0","1.60","-","0","-","-","満額",""
"1358","上場日経２倍","東証","20230804","20230808","日証金","36140.00","1251","90.00","5.00","0.0138351","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230804","20230808","日証金","21220.00","133","160.00","5.00","0.0235627","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230804","20230808","日証金","25930.00","1406","80.00","5.00","0.0192827","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230804","20230808","日証金","32230.00","1131","90.00","5.00","0.0155135","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230804","20230808","日証金","32480.00","10","90.00","5.00","0.0153941","1","5.00","",""
"1417","ミライト・ワン","東証","20230804","20230808","日証金","1806.50","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230804","20230808","日証金","3525.00","27400","7.20","0.00","0","1","-","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230804","20230808","日証金","794.00","87900","3.20","0.05","0.00629723","1","0.05","","注意"
"1433","ベステラ","東証","20230804","20230808","日証金","1075.00","0","2.20","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230804","20230808","日証金","725.00","3700","1.60","0.00","0","1","0.05","",""
"1446","キャンディル","東証","20230804","20230808","日証金","607.00","0","1.40","-","0","-","-","満額",""
"1464","ｉＦＪ４００ダブル","東証","20230804","20230808","日証金","20755.00","2","80.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20230804","20230808","日証金","2324.00","6","60.00","0.00","0","1","0.00","",""
"1488","ｉＦＪリート","東証","20230804","20230808","日証金","1919.50","510","7.00","0.50","0.0260485","1","0.50","",""
"1489","日経高配当株５０","東証","20230804","20230808","日証金","53790.00","0","120.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20230804","20230808","日証金","17125.00","68","70.00","5.00","0.0291971","1","5.00","",""
"1493","Ｏｎｅ・中小型","東証","20230804","20230808","日証金","16525.00","98","70.00","5.00","0.0302572","1","5.00","",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230804","20230808","日証金","17640.00","2","70.00","5.00","0.0283447","1","5.00","",""
"1515","日鉄鉱業","東証","20230804","20230808","日証金","4790.00","1500","9.60","0.00","0","1","0.00","",""
