"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230630","20230704","日証金","2448.50","9960","16.00","0.50","0.0204207","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230630","20230704","日証金","2419.50","204130","16.00","0.50","0.0206654","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230630","20230704","日証金","2405.00","126500","10.00","0.05","0.002079","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230630","20230704","日証金","1166.50","310","7.00","0.50","0.0428633","1","0.50","",""
"1320","ｉＦ２２５年１","東証","20230630","20230704","日証金","34640.00","13285","180.00","5.00","0.0144342","1","5.00","",""
"1321","日経２２５上場投信","東証","20230630","20230704","日証金","34740.00","65729","180.00","5.00","0.0143926","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230630","20230704","日証金","6839.00","0","56.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230630","20230704","日証金","34630.00","2422","90.00","5.00","0.0144383","1","5.00","",""
"1330","上場２２５","東証","20230630","20230704","日証金","34760.00","34880","140.00","1.00","0.00287687","1","1.00","",""
"1332","ニッスイ","東証","20230630","20230704","日証金","646.10","0","1.40","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20230630","20230704","日証金","2002.50","0","8.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230630","20230704","日証金","34550.00","4290","90.00","5.00","0.0144718","1","5.00","",""
"1358","上場日経２倍","東証","20230630","20230704","日証金","38620.00","8041","180.00","5.00","0.0129467","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230630","20230704","日証金","21455.00","134","80.00","5.00","0.0233046","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230630","20230704","日証金","32140.00","4502","90.00","5.00","0.0155569","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230630","20230704","日証金","26335.00","2931","80.00","5.00","0.0189861","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230630","20230704","日証金","33520.00","2967","180.00","5.00","0.0149165","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230630","20230704","日証金","33530.00","10","90.00","5.00","0.014912","1","5.00","",""
"1417","ミライト・ワン","東証","20230630","20230704","日証金","1810.50","0","3.80","-","0","-","-","満額",""
"1419","タマホーム","東証","20230630","20230704","日証金","3305.00","209600","6.80","0.10","0.00302572","1","0.05","",""
"1430","ファーストコーポ","東証","20230630","20230704","日証金","782.00","0","1.60","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230630","20230704","日証金","790.00","103900","3.20","0.05","0.00632911","1","0.05","","注意"
"1433","ベステラ","東証","20230630","20230704","日証金","1167.00","27200","2.40","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20230630","20230704","日証金","585.00","10700","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230630","20230704","日証金","24490.00","5042","80.00","0.00","0","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230630","20230704","日証金","21155.00","43","80.00","5.00","0.0236351","1","5.00","",""
"1472","Ｊ４００ダブルインバ","東証","20230630","20230704","日証金","454.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20230630","20230704","日証金","2382.00","3","120.00","5.00","0.209908","1","5.00","",""
"1483","ＩＳ設備人材","東証","20230630","20230704","日証金","2392.00","0","60.00","-","0","-","-","満額",""
