"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20231003","20231005","日証金","2404.00","6340","8.00","0.50","0.0207987","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20231003","20231005","日証金","2378.00","72700","8.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20231003","20231005","日証金","32210.00","709","90.00","0.00","0","1","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20231003","20231005","日証金","219.00","0","0.80","-","0","-","-","満額",""
"1330","上場２２５","東証","20231003","20231005","日証金","32390.00","4792","90.00","0.00","0","1","0.00","",""
"1332","ニッスイ","東証","20231003","20231005","日証金","705.80","0","1.60","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20231003","20231005","日証金","1978.00","27960","7.00","0.50","0.0252781","1","0.50","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231003","20231005","日証金","21135.00","58","80.00","5.00","0.0236574","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231003","20231005","日証金","26335.00","0","80.00","-","0","-","5.00","満額",""
"1369","Ｏｎｅ・日経２２５","東証","20231003","20231005","日証金","31440.00","138","90.00","5.00","0.0159033","1","-","",""
"1377","サカタのタネ","東証","20231003","20231005","日証金","4320.00","0","8.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20231003","20231005","日証金","31750.00","33","180.00","5.00","0.015748","1","5.00","",""
"1407","ウエストＨＤ","東証","20231003","20231005","日証金","3030.00","0","6.20","-","0","-","-","満額",""
"1419","タマホーム","東証","20231003","20231005","日証金","3490.00","0","7.00","-","0","-","0.05","満額",""
"1430","ファーストコーポ","東証","20231003","20231005","日証金","783.00","12300","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231003","20231005","日証金","781.00","80200","3.20","0.05","0.00640205","1","0.05","","注意"
"1433","ベステラ","東証","20231003","20231005","日証金","1006.00","6100","2.20","0.00","0","1","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231003","20231005","日証金","585.00","0","1.20","-","0","-","-","満額",""
"1446","キャンディル","東証","20231003","20231005","日証金","551.00","71500","1.20","0.05","0.00907441","1","0.05","",""
