"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230519","20230523","日証金","2309.50","13260","8.00","0.50","0.0216497","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230519","20230523","日証金","2285.50","285490","8.00","0.50","0.0218771","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230519","20230523","日証金","2257.50","105900","4.60","0.05","0.00221484","1","0.05","",""
"1320","ｉＦ２２５年１","東証","20230519","20230523","日証金","32110.00","29889","90.00","5.00","0.0155715","1","5.00","",""
"1321","日経２２５上場投信","東証","20230519","20230523","日証金","32220.00","41579","90.00","5.00","0.0155183","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230519","20230523","日証金","205.80","3200","0.80","0.05","0.0242954","1","0.05","",""
"1328","金価格連動型上場投信","東証","20230519","20230523","日証金","6744.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230519","20230523","日証金","32090.00","5406","90.00","5.00","0.0155812","1","5.00","",""
"1330","上場２２５","東証","20230519","20230523","日証金","32240.00","51560","66.00","1.00","0.00310174","1","1.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230519","20230523","日証金","2000.50","15140","8.00","0.50","0.0249938","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230519","20230523","日証金","32040.00","10123","90.00","5.00","0.0156055","1","5.00","",""
"1358","上場日経２倍","東証","20230519","20230523","日証金","33410.00","11287","90.00","90.00","0.26938","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230519","20230523","日証金","20080.00","263","80.00","5.00","0.0249004","1","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230519","20230523","日証金","27780.00","10170","80.00","5.00","0.0179986","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230519","20230523","日証金","23575.00","2704","80.00","5.00","0.0212089","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230519","20230523","日証金","31130.00","1402","90.00","5.00","0.0160617","1","5.00","",""
"1379","ホクト","東証","20230519","20230523","日証金","1837.00","0","3.80","-","0","-","-","満額",""
"1407","ウエストＨＤ","東証","20230519","20230523","日証金","3085.00","0","6.20","-","0","-","-","満額",""
"1417","ミライト・ワン","東証","20230519","20230523","日証金","1795.00","0","3.60","-","0","-","-","満額",""
"1419","タマホーム","東証","20230519","20230523","日証金","3890.00","1182200","15.60","0.10","0.00257069","1","0.10","","注意"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230519","20230523","日証金","788.00","84100","3.20","0.05","0.00634518","1","0.05","","注意"
"1433","ベステラ","東証","20230519","20230523","日証金","940.00","62200","2.00","0.05","0.00531915","1","0.05","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230519","20230523","日証金","493.00","0","1.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20230519","20230523","日証金","574.00","11500","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20230519","20230523","日証金","21130.00","20410","80.00","5.00","0.023663","1","5.00","",""
"1464","ｉＦＪ４００ダブル","東証","20230519","20230523","日証金","18820.00","74","70.00","5.00","0.0265675","1","5.00","",""
"1475","ｉＳＴＯＰＩＸ","東証","20230519","20230523","日証金","2233.00","1097","60.00","5.00","0.223914","1","-","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20230519","20230523","日証金","2697.00","227","60.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20230519","20230523","日証金","2276.00","3","60.00","5.00","0.219684","1","5.00","",""
"1488","ｉＦＪリート","東証","20230519","20230523","日証金","1925.00","380","7.00","0.50","0.025974","1","0.50","",""
"1493","Ｏｎｅ・中小型","東証","20230519","20230523","日証金","16440.00","4","70.00","5.00","0.0304136","1","5.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230519","20230523","日証金","1946.00","0","60.00","-","0","-","-","満額",""
"1498","Ｏｎｅ・ＥＳＧ","東証","20230519","20230523","日証金","16645.00","3","70.00","5.00","0.0300391","1","5.00","",""
"1515","日鉄鉱業","東証","20230519","20230523","日証金","3920.00","7700","8.00","0.00","0","1","0.00","",""
"1518","三井松島ＨＤ","東証","20230519","20230523","日証金","2853.00","223300","5.80","0.05","0.00175254","1","0.05","",""
"1541","純プラチナ上場信託","東証","20230519","20230523","日証金","4310.00","0","60.00","-","0","-","-","満額",""
"1542","純銀上場信託","東証","20230519","20230523","日証金","9602.00","701","60.00","0.00","0","1","-","",""
"1545","ナスダックヘッジ無","東証","20230519","20230523","日証金","19470.00","27089","70.00","5.00","0.0256805","1","0.00","",""
"1546","ダウヘッジ無","東証","20230519","20230523","日証金","45540.00","10972","100.00","5.00","0.0109794","1","5.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20230519","20230523","日証金","6330.00","45200","14.00","0.50","0.00789889","1","0.50","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230519","20230523","日証金","4079.00","0","10.00","-","0","-","-","満額",""
"1551","スタンダドＴＯＰ２０","東証","20230519","20230523","日証金","4521.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20230519","20230523","日証金","3390.00","0","9.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20230519","20230523","日証金","1699.00","560","7.00","0.50","0.0294291","1","-","",""
"1560","ブルサＫＬＣＩ","東証","20230519","20230523","日証金","4340.00","0","60.00","-","0","-","-","満額",""
"1563","東証グロース・コア","東証","20230519","20230523","日証金","2508.00","0","60.00","-","0","-","-","満額",""
"1566","上場ＥＭ債","東証","20230519","20230523","日証金","45010.00","33","100.00","0.00","0","1","-","",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230519","20230523","日証金","30300.00","57050","62.00","2.00","0.00660066","1","2.00","",""
"1570","日経レバレッジＥＴＦ","東証","20230519","20230523","日証金","17965.00","1101396","140.00","5.00","0.0278319","1","5.00","","注意"
"1578","上場インデ２２５ミニ","東証","20230519","20230523","日証金","2475.00","1050","60.00","0.00","0","1","5.00","",""
"1579","日経ブル２倍上場投信","東証","20230519","20230523","日証金","19215.00","118930","40.00","0.50","0.00260213","1","15.00","",""
"1585","ｉＦＥＸ－Ｆ","東証","20230519","20230523","日証金","1690.00","170","7.00","0.50","0.0295858","1","0.50","",""
"1586","上場ＥＸ－Ｆ","東証","20230519","20230523","日証金","1784.00","0","60.00","-","0","-","-","満額",""
"1591","ＪＰＸ日経４００投信","東証","20230519","20230523","日証金","19590.00","165","70.00","0.00","0","1","-","",""
"1593","ＭＸＳＪＰＸ４００","東証","20230519","20230523","日証金","20200.00","491","80.00","0.00","0","1","0.00","",""
"1595","ＮＺＡＭ東証ＲＥＩＴ","東証","20230519","20230523","日証金","1899.50","170","7.00","0.50","0.0263227","1","0.50","",""
"1597","ＭＸＳ　Ｊリート投信","東証","20230519","20230523","日証金","1915.50","550","7.00","0.50","0.0261028","1","-","",""
"1615","東証銀行業株価指数連","東証","20230519","20230523","日証金","215.70","0","0.80","-","0","-","0.00","満額",""
"1617","ＴＰＸ１７食品","東証","20230519","20230523","日証金","33600.00","143","90.00","90.00","0.267857","1","90.00","",""
"1618","ＴＰＸ１７エネルギー","東証","20230519","20230523","日証金","13565.00","157","70.00","5.00","0.0368596","1","5.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20230519","20230523","日証金","24365.00","343","80.00","5.00","0.0205212","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20230519","20230523","日証金","27245.00","51","80.00","5.00","0.018352","1","5.00","",""
"1621","ＴＰＸ１７医薬品","東証","20230519","20230523","日証金","27860.00","11","80.00","5.00","0.0179469","1","0.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20230519","20230523","日証金","24810.00","66","80.00","5.00","0.0201532","1","5.00","",""
"1624","ＴＰＸ１７機械","東証","20230519","20230523","日証金","45600.00","67","100.00","5.00","0.0109649","1","5.00","",""
"1625","ＴＰＸ１７電機・精密","東証","20230519","20230523","日証金","31250.00","15","90.00","5.00","0.016","1","5.00","",""
"1626","ＴＰＸ１７情報通信","東証","20230519","20230523","日証金","29915.00","117","80.00","5.00","0.016714","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20230519","20230523","日証金","17600.00","44","70.00","0.00","0","1","0.00","",""
"1630","ＴＰＸ１７小売","東証","20230519","20230523","日証金","25730.00","37","80.00","5.00","0.0194326","1","5.00","",""
"1633","ＴＰＸ１７不動産","東証","20230519","20230523","日証金","30110.00","150","90.00","5.00","0.0166058","1","5.00","",""
"1657","ｉＳＭＳＣＩ先進国株","東証","20230519","20230523","日証金","3675.00","80","60.00","5.00","0.136054","1","-","",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20230519","20230523","日証金","2242.00","0","60.00","-","0","-","-","満額",""
"1659","ｉＳ米国リート","東証","20230519","20230523","日証金","2520.00","1223","60.00","0.00","0","1","0.00","",""
"1679","ＮＹダウジョンズ投信","東証","20230519","20230523","日証金","39530.00","420","160.00","0.50","0.00126486","1","0.50","","注意"
"1680","上場海外先進国株式","東証","20230519","20230523","日証金","4161.00","0","10.00","-","0","-","-","満額",""
"1681","上場海外新興国株式","東証","20230519","20230523","日証金","1694.00","0","7.00","-","0","-","-","満額",""
"1682","日経ＪＰＸ白金","東証","20230519","20230523","日証金","247.10","0","0.80","-","0","-","-","満額",""
"1716","第一カッター興業","東証","20230519","20230523","日証金","1260.00","0","2.60","-","0","-","-","満額",""
"1719","安藤・間","東証","20230519","20230523","日証金","1039.00","66500","2.20","0.05","0.00481232","1","0.05","",""
"1721","コムシスＨＤ","東証","20230519","20230523","日証金","2817.00","14300","5.80","0.05","0.00177494","1","0.05","",""
"1766","東建コーポレーション","東証","20230519","20230523","日証金","7830.00","0","15.80","-","0","-","-","満額",""
"1768","ソネック","東証","20230519","20230523","日証金","981.00","28000","2.00","0.05","0.00509684","1","0.05","",""
"1780","ヤマウラ","東証","20230519","20230523","日証金","1253.00","36300","2.60","0.05","0.00399042","1","0.05","",""
"1801","大成建設","東証","20230519","20230523","日証金","4690.00","160700","9.40","0.10","0.0021322","1","0.10","",""
"1802","大林組","東証","20230519","20230523","日証金","1143.00","52100","2.40","0.05","0.00437445","1","0.00","",""
"1810","松井建設","東証","20230519","20230523","日証金","700.00","0","1.40","-","0","-","-","満額",""
"1812","鹿島建設","東証","20230519","20230523","日証金","2086.00","42700","4.20","0.00","0","1","0.00","",""
"1813","不動テトラ","東証","20230519","20230523","日証金","1784.00","4200","3.60","0.00","0","1","0.00","",""
"1822","大豊建設","東証","20230519","20230523","日証金","3820.00","9700","7.80","0.10","0.0026178","1","0.10","",""
"1860","戸田建設","東証","20230519","20230523","日証金","812.00","212900","1.80","0.05","0.00615764","1","0.05","",""
"1861","熊谷組","東証","20230519","20230523","日証金","2920.00","0","6.00","-","0","-","-","満額",""
"1870","矢作建設工業","名証","20230519","20230523","日証金","1092.00","500","2.20","0.10","0.00915751","1","0.10","",""
"1870","矢作建設工業","東証","20230519","20230523","日証金","1092.00","0","2.20","-","0","-","-","満額",""
"1878","大東建託","東証","20230519","20230523","日証金","13710.00","3300","27.60","0.00","0","1","-","",""
"1882","東亜道路工業","東証","20230519","20230523","日証金","4115.00","0","8.40","-","0","-","0.10","満額",""
"1884","日本道路","東証","20230519","20230523","日証金","8050.00","0","16.20","-","0","-","-","満額",""
"1888","若築建設","東証","20230519","20230523","日証金","3610.00","11100","7.40","0.10","0.00277008","1","0.10","",""
"1899","福田組","東証","20230519","20230523","日証金","4795.00","300","9.60","0.00","0","1","0.00","",""
"1911","住友林業","東証","20230519","20230523","日証金","3075.00","56500","6.20","0.05","0.00162602","1","0.10","",""
"1925","大和ハウス工業","東証","20230519","20230523","日証金","3543.00","145400","7.20","0.05","0.00141123","1","0.10","",""
"1928","積水ハウス","東証","20230519","20230523","日証金","2911.00","121700","6.00","0.05","0.00171762","1","0.05","",""
"1929","日特建設","東証","20230519","20230523","日証金","994.00","0","2.00","-","0","-","-","満額",""
"1930","北陸電気工事","東証","20230519","20230523","日証金","888.00","0","1.80","-","0","-","-","満額",""
"1942","関電工","東証","20230519","20230523","日証金","1079.00","55900","2.20","0.05","0.00463392","1","0.05","",""
"1944","きんでん","東証","20230519","20230523","日証金","1865.00","14000","3.80","0.05","0.00268097","1","0.05","",""
"1946","トーエネック","東証","20230519","20230523","日証金","3655.00","600","7.40","0.10","0.00273598","1","0.10","",""
"1949","住友電設","東証","20230519","20230523","日証金","2993.00","900","6.00","0.00","0","1","0.00","",""
"1950","日本電設工業","東証","20230519","20230523","日証金","1912.00","7800","4.00","0.05","0.00261506","1","0.05","",""
"1951","エクシオグループ","東証","20230519","20230523","日証金","2689.00","13800","5.40","0.05","0.00185943","1","0.05","",""
"1961","三機工業","東証","20230519","20230523","日証金","1495.00","0","3.00","-","0","-","-","満額",""
"1966","高田工業所","東証","20230519","20230523","日証金","1064.00","0","2.20","-","0","-","-","満額",""
"1969","高砂熱学工業","東証","20230519","20230523","日証金","2408.00","32200","5.00","0.05","0.00207641","1","0.05","",""
