"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20230814","20230816","日証金","3770.00","0","7.60","-","0","-","-","満額",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230814","20230816","日証金","2361.50","136900","8.00","0.50","0.021173","1","0.50","",""
"1320","ｉＦ２２５年１","東証","20230814","20230816","日証金","32880.00","2055","90.00","5.00","0.0152068","1","5.00","",""
"1321","日経２２５上場投信","東証","20230814","20230816","日証金","32970.00","81002","90.00","5.00","0.0151653","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230814","20230816","日証金","6853.00","0","28.00","-","0","-","0.50","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230814","20230816","日証金","33110.00","724","90.00","5.00","0.0151012","1","5.00","",""
"1330","上場２２５","東証","20230814","20230816","日証金","33000.00","9002","90.00","5.00","0.0151515","1","5.00","",""
"1332","ニッスイ","東証","20230814","20230816","日証金","772.40","77700","1.60","0.00","0","1","0.00","",""
"1358","上場日経２倍","東証","20230814","20230816","日証金","35900.00","2527","90.00","5.00","0.0139276","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230814","20230816","日証金","21020.00","128","80.00","5.00","0.0237869","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230814","20230816","日証金","26090.00","1267","80.00","5.00","0.0191644","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230814","20230816","日証金","32130.00","1106","90.00","5.00","0.0155618","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20230814","20230816","日証金","32410.00","10","90.00","5.00","0.0154273","1","5.00","",""
"1419","タマホーム","東証","20230814","20230816","日証金","3570.00","2600","7.20","0.00","0","1","0.00","",""
"1430","ファーストコーポ","東証","20230814","20230816","日証金","734.00","13700","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230814","20230816","日証金","799.00","87700","3.20","0.05","0.00625782","1","0.05","","注意"
"1433","ベステラ","東証","20230814","20230816","日証金","1062.00","0","2.20","-","0","-","0.00","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230814","20230816","日証金","705.00","94500","3.20","0.05","0.0070922","1","0.05","","注意"
"1446","キャンディル","東証","20230814","20230816","日証金","618.00","0","1.40","-","0","-","-","満額",""
"1464","ｉＦＪ４００ダブル","東証","20230814","20230816","日証金","20875.00","2","80.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20230814","20230816","日証金","2357.00","0","60.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20230814","20230816","日証金","1943.00","800","7.00","0.50","0.0257334","1","0.50","",""
"1492","ＭＸＳ　中小型","東証","20230814","20230816","日証金","17250.00","88","70.00","5.00","0.0289855","1","5.00","",""
"1493","Ｏｎｅ・中小型","東証","20230814","20230816","日証金","16440.00","62","70.00","5.00","0.0304136","1","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20230814","20230816","日証金","25500.00","0","80.00","-","0","-","-","満額",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230814","20230816","日証金","1888.00","0","60.00","-","0","-","-","満額",""
