"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ダイワＥＴＦ・ＴＰＸ","東証","20230314","20230316","日証金","2055.50","6860","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20230314","20230316","日証金","2010.00","91200","4.20","0.05","0.00248756","1","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230314","20230316","日証金","947.80","80","6.00","0.00","0","1","0.50","",""
"1320","ダイワＥＴＦ・２２５","東証","20230314","20230316","日証金","28100.00","6012","80.00","0.00","0","1","5.00","",""
"1325","ブラジル指数ボベスパ","東証","20230314","20230316","日証金","195.80","0","0.70","-","0","-","-","満額",""
"1329","ｉシェアーズ　２２５","東証","20230314","20230316","日証金","28060.00","2789","80.00","5.00","0.017819","1","5.00","",""
"1330","上場２２５","東証","20230314","20230316","日証金","28175.00","1190","58.00","0.00","0","1","0.50","",""
"1346","ＭＸＳ２２５上場投信","東証","20230314","20230316","日証金","28015.00","2914","80.00","5.00","0.0178476","1","5.00","",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20230314","20230316","日証金","2010.00","0","8.00","-","0","-","-","満額",""
"1364","ｉＳＪＰＸ日経４００","東証","20230314","20230316","日証金","17855.00","26","70.00","5.00","0.0280034","1","5.00","",""
"1419","タマホーム","東証","20230314","20230316","日証金","3425.00","823900","7.00","0.10","0.00291971","1","0.10","",""
"1420","サンヨーホームズ","東証","20230314","20230316","日証金","756.00","5000","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230314","20230316","日証金","812.00","181600","3.60","0.05","0.00615764","1","0.05","","注意"
"1433","ベステラ","東証","20230314","20230316","日証金","863.00","26300","1.80","0.00","0","1","0.05","",""
"1446","キャンディル","東証","20230314","20230316","日証金","515.00","17100","1.20","0.05","0.00970874","1","0.05","",""
"1464","大和Ｊ４００ダブル","東証","20230314","20230316","日証金","14950.00","173","70.00","5.00","0.0334448","1","5.00","",""
"1465","大和Ｊ４００ベア","東証","20230314","20230316","日証金","4635.00","0","60.00","-","0","-","5.00","満額",""
"1466","大和Ｊ４００ダブベア","東証","20230314","20230316","日証金","1655.00","44","60.00","0.00","0","1","-","",""
"1469","４００ベア２倍","東証","20230314","20230316","日証金","1630.00","810","7.00","0.00","0","1","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20230314","20230316","日証金","1967.00","260","7.00","0.50","0.0254194","1","0.50","",""
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230314","20230316","日証金","17660.00","20","70.00","5.00","0.0283126","1","5.00","",""
