"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20230724","20230726","日証金","2387.00","1610","8.00","0.50","0.0209468","1","0.00","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20230724","20230726","日証金","2359.50","175910","8.00","0.50","0.0211909","1","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230724","20230726","日証金","2332.00","53784","60.00","0.00","0","1","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230724","20230726","日証金","1131.00","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230724","20230726","日証金","33500.00","4696","90.00","5.00","0.0149254","1","0.00","",""
"1321","日経２２５上場投信","東証","20230724","20230726","日証金","33630.00","63870","90.00","5.00","0.0148677","1","5.00","",""
"1328","金価格連動型上場投信","東証","20230724","20230726","日証金","6878.00","2550","28.00","0.50","0.00726956","1","0.50","","注意"
"1329","ｉシェアーズ　２２５","東証","20230724","20230726","日証金","34090.00","1073","90.00","5.00","0.0146671","1","5.00","",""
"1330","上場２２５","東証","20230724","20230726","日証金","33650.00","17714","90.00","5.00","0.0148588","1","5.00","",""
"1332","ニッスイ","東証","20230724","20230726","日証金","678.00","500","1.40","0.00","0","1","-","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230724","20230726","日証金","2035.00","0","8.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20230724","20230726","日証金","33700.00","1755","90.00","5.00","0.0148368","1","-","",""
"1358","上場日経２倍","東証","20230724","20230726","日証金","37390.00","4983","90.00","5.00","0.0133726","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230724","20230726","日証金","21280.00","0","80.00","-","0","-","-","満額",""
"1365","ｉＦ２２５ダブル","東証","20230724","20230726","日証金","31070.00","1886","90.00","5.00","0.0160927","1","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230724","20230726","日証金","26120.00","1972","80.00","5.00","0.0191424","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230724","20230726","日証金","32710.00","1459","90.00","5.00","0.0152858","1","5.00","",""
