"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20231016","20231018","日証金","2401.00","1410","8.00","0.00","0","1","0.00","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20231016","20231018","日証金","2373.00","52460","8.00","0.00","0","1","0.00","",""
"1321","日経２２５上場投信","東証","20231016","20231018","日証金","32760.00","8400","90.00","0.00","0","1","0.00","",""
"1330","上場２２５","東証","20231016","20231018","日証金","32820.00","1607","90.00","0.00","0","1","0.00","",""
"1332","ニッスイ","東証","20231016","20231018","日証金","687.30","28700","1.40","0.00","0","1","0.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20231016","20231018","日証金","1958.00","24460","7.00","0.50","0.0255363","1","0.50","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231016","20231018","日証金","21110.00","18","80.00","5.00","0.0236855","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231016","20231018","日証金","26190.00","0","80.00","-","0","-","-","満額",""
"1369","Ｏｎｅ・日経２２５","東証","20231016","20231018","日証金","31890.00","256","90.00","5.00","0.0156789","1","-","",""
"1397","ＳＭＤＡＭ　２２５","東証","20231016","20231018","日証金","31930.00","30","90.00","5.00","0.0156593","1","5.00","",""
"1407","ウエストＨＤ","東証","20231016","20231018","日証金","3495.00","14800","7.00","0.10","0.00286123","1","0.10","",""
"1419","タマホーム","東証","20231016","20231018","日証金","3240.00","0","6.60","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20231016","20231018","日証金","743.00","21800","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231016","20231018","日証金","791.00","84700","3.20","0.05","0.00632111","1","0.05","","注意"
"1433","ベステラ","東証","20231016","20231018","日証金","1015.00","7800","2.20","0.00","0","1","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231016","20231018","日証金","670.00","0","1.40","-","0","-","-","満額",""
"1446","キャンディル","東証","20231016","20231018","日証金","553.00","33200","1.20","0.05","0.00904159","1","0.05","",""
"1464","ｉＦＪ４００ダブル","東証","20231016","20231018","日証金","20910.00","5","80.00","5.00","0.023912","1","-","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231016","20231018","日証金","1110.00","0","60.00","-","0","-","-","満額",""
"1469","４００ベア２倍","東証","20231016","20231018","日証金","1082.50","0","7.00","-","0","-","-","満額",""
"1488","ｉＦＪリート","東証","20231016","20231018","日証金","1865.50","0","7.00","-","0","-","-","満額",""
"1492","ＭＸＳ　中小型","東証","20231016","20231018","日証金","17255.00","9","70.00","0.00","0","1","0.00","",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20231016","20231018","日証金","1789.00","0","60.00","-","0","-","-","満額",""
"1545","ナスダックヘッジ無","東証","20231016","20231018","日証金","22760.00","116","80.00","0.00","0","1","0.00","",""
"1546","ダウヘッジ無","東証","20231016","20231018","日証金","48940.00","833","200.00","5.00","0.0102166","1","5.00","","停止"
"1547","上場米国Ｓ＆Ｐ５００","東証","20231016","20231018","日証金","7085.00","25460","16.00","0.50","0.00705716","1","0.50","",""
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20231016","20231018","日証金","4460.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20231016","20231018","日証金","3712.00","0","9.00","-","0","-","-","満額",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20231016","20231018","日証金","33780.00","3110","68.00","0.00","0","1","0.00","",""
"1578","上場インデ２２５ミニ","東証","20231016","20231018","日証金","2538.00","0","60.00","-","0","-","-","満額",""
"1617","ＴＰＸ１７食品","東証","20231016","20231018","日証金","34140.00","0","90.00","-","0","-","5.00","満額",""
"1619","ＴＰＸ１７建設・資材","東証","20231016","20231018","日証金","25350.00","131","80.00","5.00","0.0197239","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20231016","20231018","日証金","26745.00","0","80.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20231016","20231018","日証金","26445.00","63","80.00","5.00","0.0189072","1","5.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20231016","20231018","日証金","29645.00","0","80.00","-","0","-","-","満額",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20231016","20231018","日証金","22420.00","0","80.00","-","0","-","-","満額",""
"1624","ＴＰＸ１７機械","東証","20231016","20231018","日証金","46160.00","0","100.00","-","0","-","-","満額",""
"1625","ＴＰＸ１７電機・精密","東証","20231016","20231018","日証金","30350.00","7","90.00","0.00","0","1","0.00","",""
"1626","ＴＰＸ１７情報通信","東証","20231016","20231018","日証金","29285.00","55","80.00","5.00","0.0170736","1","5.00","",""
"1627","ＴＰＸ１７電力・ガス","東証","20231016","20231018","日証金","7657.00","0","60.00","-","0","-","-","満額",""
"1628","ＴＰＸ１７運輸・物流","東証","20231016","20231018","日証金","17170.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20231016","20231018","日証金","69790.00","0","140.00","-","0","-","-","満額",""
"1630","ＴＰＸ１７小売","東証","20231016","20231018","日証金","24930.00","46","80.00","5.00","0.0200562","1","-","",""
"1631","ＴＰＸ１７銀行","東証","20231016","20231018","日証金","14075.00","12","70.00","0.00","0","1","0.00","",""
"1632","ＴＰＸ１７金融","東証","20231016","20231018","日証金","19275.00","0","70.00","-","0","-","-","満額",""
"1633","ＴＰＸ１７不動産","東証","20231016","20231018","日証金","32750.00","41","90.00","5.00","0.0152672","1","5.00","",""
"1652","ｉＦ女性活躍ＷＩＮ","東証","20231016","20231018","日証金","2598.00","70","8.00","0.50","0.0192456","1","-","",""
"1656","ｉＳ米国債七十","東証","20231016","20231018","日証金","282.60","0","6.00","-","0","-","-","満額",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20231016","20231018","日証金","2368.00","0","60.00","-","0","-","-","満額",""
