"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20231006","20231011","日証金","3895.00","0","7.80","-","0","-","-","満額",""
"1305","ｉＦＴＰＸ年１","東証","20231006","20231011","日証金","2391.00","410","8.00","0.00","0","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20231006","20231011","日証金","2365.00","80600","8.00","0.00","0","1","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20231006","20231011","日証金","212.90","0","0.80","-","0","-","-","満額",""
"1332","ニッスイ","東証","20231006","20231011","日証金","710.30","38500","1.60","0.00","0","1","0.00","",""
"1343","東証ＲＥＩＴ指数連動","東証","20231006","20231011","日証金","1979.00","63230","7.00","0.50","0.0252653","1","0.50","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231006","20231011","日証金","20995.00","20","80.00","5.00","0.0238152","1","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20231006","20231011","日証金","31270.00","102","90.00","0.00","0","1","0.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20231006","20231011","日証金","31390.00","33","90.00","5.00","0.0159286","1","5.00","",""
"1407","ウエストＨＤ","東証","20231006","20231011","日証金","3080.00","0","6.20","-","0","-","-","満額",""
"1419","タマホーム","東証","20231006","20231011","日証金","3430.00","0","7.00","-","0","-","0.00","満額",""
"1430","ファーストコーポ","東証","20231006","20231011","日証金","769.00","9900","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231006","20231011","日証金","797.00","83600","3.20","0.05","0.00627353","1","0.05","","注意"
"1433","ベステラ","東証","20231006","20231011","日証金","1056.00","6000","2.20","0.00","0","1","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231006","20231011","日証金","591.00","0","1.20","-","0","-","-","満額",""
"1446","キャンディル","東証","20231006","20231011","日証金","563.00","57400","1.20","0.05","0.00888099","1","0.05","",""
"1464","ｉＦＪ４００ダブル","東証","20231006","20231011","日証金","20635.00","30","80.00","5.00","0.0242307","1","-","",""
