"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20231122","20231127","日証金","2483.00","63890","8.00","0.00","0","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20231122","20231127","日証金","2456.00","1422","60.00","0.00","0","1","-","",""
"1320","ｉＦ２２５年１","東証","20231122","20231127","日証金","34500.00","9844","90.00","5.00","0.0144928","1","5.00","",""
"1321","日経２２５上場投信","東証","20231122","20231127","日証金","34630.00","30019","90.00","0.00","0","1","0.00","",""
"1328","金価格連動型上場投信","東証","20231122","20231127","日証金","7330.00","0","32.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20231122","20231127","日証金","34820.00","96","90.00","0.00","0","1","-","",""
"1330","上場２２５","東証","20231122","20231127","日証金","34680.00","6577","90.00","5.00","0.0144175","1","5.00","",""
"1332","ニッスイ","東証","20231122","20231127","日証金","727.60","0","1.60","-","0","-","-","満額",""
"1333","マルハニチロ","東証","20231122","20231127","日証金","2780.00","0","5.60","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20231122","20231127","日証金","1965.50","0","7.00","-","0","-","-","満額",""
"1358","上場日経２倍","東証","20231122","20231127","日証金","39170.00","1967","90.00","5.00","0.0127649","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231122","20231127","日証金","22110.00","7","80.00","0.00","0","1","0.00","",""
"1365","ｉＦ２２５ダブル","東証","20231122","20231127","日証金","32520.00","1077","90.00","0.00","0","1","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231122","20231127","日証金","28555.00","251","80.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20231122","20231127","日証金","33700.00","69","90.00","0.00","0","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20231122","20231127","日証金","33760.00","36","90.00","5.00","0.0148104","1","5.00","",""
"1417","ミライト・ワン","東証","20231122","20231127","日証金","1862.00","0","3.80","-","0","-","-","満額",""
"1418","インターライフＨＤ","東証","20231122","20231127","日証金","198.00","0","1.00","-","0","-","-","満額",""
"1419","タマホーム","東証","20231122","20231127","日証金","3710.00","202100","15.20","0.10","0.00269542","1","0.10","",""
"1430","ファーストコーポ","東証","20231122","20231127","日証金","756.00","64500","3.20","0.05","0.00661376","1","0.05","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231122","20231127","日証金","794.00","0","3.20","-","0","-","-","満額","注意"
"1433","ベステラ","東証","20231122","20231127","日証金","1014.00","7300","2.20","0.00","0","1","0.00","",""
"1446","キャンディル","東証","20231122","20231127","日証金","586.00","18400","1.20","0.05","0.00853242","1","0.05","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231122","20231127","日証金","1008.00","0","60.00","-","0","-","-","満額",""
"1475","ｉＳＴＯＰＩＸ","東証","20231122","20231127","日証金","2456.00","2328","60.00","0.00","0","1","-","",""
"1481","上場日本経済貢献","東証","20231122","20231127","日証金","2463.00","9","60.00","0.00","0","1","0.00","",""
"1488","ｉＦＪリート","東証","20231122","20231127","日証金","1893.00","0","14.00","-","0","-","-","満額",""
"1493","Ｏｎｅ・中小型","東証","20231122","20231127","日証金","17320.00","15","70.00","5.00","0.0288684","1","5.00","",""
"1494","Ｏｎｅ・高配当日本株","東証","20231122","20231127","日証金","26665.00","9","80.00","5.00","0.0187512","1","-","",""
