"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20240214","20240216","日証金","3550.00","147700","14.40","0.15","0.00422535","3","0.05","","注意"
"1306","ＴＯＰＩＸ連動型上場","東証","20240214","20240216","日証金","2703.00","63360","8.00","0.00","0","3","0.00","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240214","20240216","日証金","1371.00","0","7.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20240214","20240216","日証金","38970.00","13138","90.00","15.00","0.0384911","3","5.00","",""
"1321","日経２２５上場投信","東証","20240214","20240216","日証金","39140.00","57423","90.00","0.00","0","3","5.00","",""
"1329","ｉシェアーズ　２２５","東証","20240214","20240216","日証金","39040.00","1683","90.00","15.00","0.0384221","3","5.00","",""
"1330","上場２２５","東証","20240214","20240216","日証金","39190.00","24287","90.00","15.00","0.0382751","3","5.00","",""
"1332","ニッスイ","東証","20240214","20240216","日証金","928.50","0","2.00","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20240214","20240216","日証金","1874.00","0","7.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20240214","20240216","日証金","38920.00","2004","90.00","15.00","0.0385406","3","5.00","",""
"1348","ＭＸＳＴＰＸ上場投信","東証","20240214","20240216","日証金","2673.00","680","8.00","1.50","0.0561167","3","0.50","",""
"1358","上場日経２倍","東証","20240214","20240216","日証金","49530.00","112","100.00","0.00","0","3","100.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240214","20240216","日証金","23895.00","0","80.00","-","0","-","-","満額",""
"1365","ｉＦ２２５ダブル","東証","20240214","20240216","日証金","41210.00","4662","100.00","15.00","0.0363989","3","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20240214","20240216","日証金","33610.00","178","90.00","0.00","0","3","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20240214","20240216","日証金","37800.00","396","90.00","15.00","0.0396825","3","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20240214","20240216","日証金","38190.00","0","90.00","-","0","-","-","満額",""
"1399","上場高配当低ボラ","東証","20240214","20240216","日証金","2135.00","160","16.00","1.50","0.0702576","3","0.50","","注意"
"1407","ウエストＨＤ","東証","20240214","20240216","日証金","3160.00","3100","6.40","0.00","0","3","-","",""
"1419","タマホーム","東証","20240214","20240216","日証金","4005.00","122200","8.20","0.15","0.00374532","3","0.10","",""
"1433","ベステラ","東証","20240214","20240216","日証金","970.00","0","2.00","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240214","20240216","日証金","915.00","0","2.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20240214","20240216","日証金","583.00","6800","1.20","0.00","0","3","0.00","",""
"1458","楽天２２５ダブルブル","東証","20240214","20240216","日証金","31470.00","6122","90.00","15.00","0.0476644","3","90.00","",""
"1464","ｉＦＪ４００ダブル","東証","20240214","20240216","日証金","26970.00","42","80.00","15.00","0.0556174","3","0.00","",""
"1472","Ｊ４００ダブルインバ","東証","20240214","20240216","日証金","334.00","136","60.00","0.00","0","3","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20240214","20240216","日証金","2625.50","20","8.00","0.00","0","3","0.00","",""
"1481","上場日本経済貢献","東証","20240214","20240216","日証金","2634.00","0","60.00","-","0","-","-","満額",""
