"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1301","極洋","東証","20240222","20240227","日証金","3550.00","424200","14.40","0.10","0.0028169","1","0.10","","注意"
"1306","ＴＯＰＩＸ連動型上場","東証","20240222","20240227","日証金","2786.00","85670","8.00","0.50","0.0179469","1","0.00","",""
"1308","上場ＴＯＰＩＸ","東証","20240222","20240227","日証金","2752.00","10861","60.00","0.00","0","1","-","",""
"1320","ｉＦ２２５年１","東証","20240222","20240227","日証金","40440.00","6203","100.00","5.00","0.012364","1","5.00","",""
"1321","日経２２５上場投信","東証","20240222","20240227","日証金","40580.00","76868","100.00","5.00","0.0123213","1","5.00","",""
"1330","上場２２５","東証","20240222","20240227","日証金","40630.00","20725","100.00","5.00","0.0123062","1","5.00","",""
"1332","ニッスイ","東証","20240222","20240227","日証金","937.20","0","2.00","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20240222","20240227","日証金","1826.00","0","7.00","-","0","-","-","満額",""
"1346","ＭＸＳ２２５上場投信","東証","20240222","20240227","日証金","40360.00","2055","100.00","5.00","0.0123885","1","-","",""
"1358","上場日経２倍","東証","20240222","20240227","日証金","53210.00","3795","120.00","5.00","0.00939673","1","5.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20240222","20240227","日証金","24630.00","0","80.00","-","0","-","-","満額",""
"1365","ｉＦ２２５ダブル","東証","20240222","20240227","日証金","44200.00","5311","100.00","5.00","0.0113122","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20240222","20240227","日証金","35620.00","303","90.00","0.00","0","1","0.00","",""
"1368","ｉＦＴＰＸＷベア","東証","20240222","20240227","日証金","614.00","1131","60.00","0.00","0","1","0.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20240222","20240227","日証金","39190.00","230","90.00","5.00","0.0127584","1","5.00","",""
"1397","ＳＭＤＡＭ　２２５","東証","20240222","20240227","日証金","39540.00","5","90.00","5.00","0.0126454","1","-","",""
"1407","ウエストＨＤ","東証","20240222","20240227","日証金","2953.00","0","12.00","-","0","-","-","満額",""
"1419","タマホーム","東証","20240222","20240227","日証金","4060.00","115300","16.40","0.05","0.00123153","1","0.10","",""
"1433","ベステラ","東証","20240222","20240227","日証金","1036.00","0","2.20","-","0","-","-","満額",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240222","20240227","日証金","931.00","0","4.00","-","0","-","-","満額",""
"1446","キャンディル","東証","20240222","20240227","日証金","581.00","6200","1.20","0.00","0","1","0.00","",""
"1458","楽天２２５ダブルブル","東証","20240222","20240227","日証金","33760.00","14361","90.00","5.00","0.0148104","1","5.00","",""
"1469","４００ベア２倍","東証","20240222","20240227","日証金","770.00","0","6.00","-","0","-","-","満額",""
"1472","Ｊ４００ダブルインバ","東証","20240222","20240227","日証金","313.00","46","60.00","0.00","0","1","0.00","",""
"1473","Ｏｎｅ・トピックス","東証","20240222","20240227","日証金","2702.50","30","8.00","0.00","0","1","0.00","",""
"1481","上場日本経済貢献","東証","20240222","20240227","日証金","2686.00","0","60.00","-","0","-","-","満額",""
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20240222","20240227","日証金","1868.00","218","60.00","5.00","0.267666","1","-","",""
"1545","ナスダックヘッジ無","東証","20240222","20240227","日証金","27020.00","10262","80.00","5.00","0.0185048","1","0.00","",""
"1547","上場米国Ｓ＆Ｐ５００","東証","20240222","20240227","日証金","8197.00","960","18.00","0.00","0","1","0.50","",""
"1551","スタンダドＴＯＰ２０","東証","20240222","20240227","日証金","4960.00","0","10.00","-","0","-","-","満額",""
"1554","上場インデＭＳ世界","東証","20240222","20240227","日証金","4208.00","0","10.00","-","0","-","-","満額",""
"1555","上場インデＡリート","東証","20240222","20240227","日証金","2046.50","120","8.00","0.50","0.024432","1","0.50","",""
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20240222","20240227","日証金","45960.00","9130","92.00","1.00","0.00217581","1","0.00","",""
"1570","日経レバレッジＥＴＦ","東証","20240222","20240227","日証金","28685.00","171833","160.00","5.00","0.0174307","1","5.00","","注意"
"1577","ＦＵＮＤＳ野村７０","東証","20240222","20240227","日証金","35550.00","0","90.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20240222","20240227","日証金","3120.00","1118","60.00","0.00","0","1","5.00","",""
"1579","日経ブル２倍上場投信","東証","20240222","20240227","日証金","30640.00","55250","62.00","1.00","0.00326371","1","0.50","",""
"1591","ＪＰＸ日経４００投信","東証","20240222","20240227","日証金","24160.00","669","80.00","5.00","0.0206954","1","5.00","",""
"1592","上場ＪＰＸ日経４００","東証","20240222","20240227","日証金","2208.00","38","60.00","0.00","0","1","-","",""
"1593","ＭＸＳＪＰＸ４００","東証","20240222","20240227","日証金","24650.00","265","80.00","0.00","0","1","0.00","",""
"1597","ＭＸＳ　Ｊリート投信","東証","20240222","20240227","日証金","1759.50","0","7.00","-","0","-","-","満額",""
"1618","ＴＰＸ１７エネルギー","東証","20240222","20240227","日証金","19475.00","78","70.00","0.00","0","1","0.00","",""
"1619","ＴＰＸ１７建設・資材","東証","20240222","20240227","日証金","28935.00","0","80.00","-","0","-","-","満額",""
"1620","ＴＰＸ１７素材・化学","東証","20240222","20240227","日証金","30420.00","0","90.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20240222","20240227","日証金","27760.00","49","80.00","5.00","0.0180115","1","-","",""
"1622","ＴＰＸ１７自動車輸送","東証","20240222","20240227","日証金","36080.00","0","90.00","-","0","-","-","満額",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20240222","20240227","日証金","25700.00","0","80.00","-","0","-","0.00","満額",""
"1624","ＴＰＸ１７機械","東証","20240222","20240227","日証金","54850.00","17","120.00","5.00","0.00911577","1","5.00","",""
"1625","ＴＰＸ１７電機・精密","東証","20240222","20240227","日証金","37390.00","0","90.00","-","0","-","5.00","満額",""
"1628","ＴＰＸ１７運輸・物流","東証","20240222","20240227","日証金","19530.00","0","70.00","-","0","-","-","満額",""
"1629","ＴＰＸ１７商社・卸売","東証","20240222","20240227","日証金","84230.00","55","180.00","5.00","0.00593613","1","5.00","",""
"1630","ＴＰＸ１７小売","東証","20240222","20240227","日証金","28890.00","17","80.00","0.00","0","1","0.00","",""
"1631","ＴＰＸ１７銀行","東証","20240222","20240227","日証金","15940.00","0","70.00","-","0","-","-","満額",""
"1632","ＴＰＸ１７金融","東証","20240222","20240227","日証金","23625.00","0","80.00","-","0","-","-","満額",""
"1633","ＴＰＸ１７不動産","東証","20240222","20240227","日証金","37430.00","36","90.00","5.00","0.0133583","1","5.00","",""
"1657","ｉＳＭＳＣＩ先進国株","東証","20240222","20240227","日証金","4585.00","0","60.00","-","0","-","-","満額",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20240222","20240227","日証金","2562.00","0","60.00","-","0","-","-","満額",""
"1660","ＭＸＳ高利Ｊリート","東証","20240222","20240227","日証金","9827.00","0","60.00","-","0","-","-","満額",""
"1679","ＮＹダウジョンズ投信","東証","20240222","20240227","日証金","48590.00","400","196.00","1.00","0.00205804","1","1.00","","注意"
"1682","日経ＪＰＸ白金","東証","20240222","20240227","日証金","233.00","0","1.60","-","0","-","-","満額","注意"
"1719","安藤・間","東証","20240222","20240227","日証金","1233.00","0","2.60","-","0","-","-","満額",""
"1721","コムシスＨＤ","東証","20240222","20240227","日証金","3362.00","21200","6.80","0.10","0.00297442","1","0.10","",""
"1762","高松コンストラクシＧ","東証","20240222","20240227","日証金","2735.00","0","5.60","-","0","-","-","満額",""
"1766","東建コーポレーション","東証","20240222","20240227","日証金","9800.00","1300","19.60","0.15","0.00153061","1","0.15","",""
"1801","大成建設","東証","20240222","20240227","日証金","4868.00","1000","9.80","0.00","0","1","0.00","",""
"1802","大林組","東証","20240222","20240227","日証金","1428.50","41100","3.00","0.00","0","1","0.05","",""
"1810","松井建設","東証","20240222","20240227","日証金","859.00","0","1.80","-","0","-","-","満額",""
"1820","西松建設","東証","20240222","20240227","日証金","4526.00","0","9.20","-","0","-","-","満額",""
"1826","佐田建設","東証","20240222","20240227","日証金","711.00","0","1.60","-","0","-","-","満額",""
"1835","東鉄工業","東証","20240222","20240227","日証金","3055.00","200","6.20","0.00","0","1","0.00","",""
"1860","戸田建設","東証","20240222","20240227","日証金","965.10","0","2.00","-","0","-","-","満額",""
"1878","大東建託","東証","20240222","20240227","日証金","17430.00","14100","35.00","0.25","0.00143431","1","0.25","",""
"1885","東亜建設工業","東証","20240222","20240227","日証金","4800.00","0","9.60","-","0","-","-","満額",""
"1899","福田組","東証","20240222","20240227","日証金","5330.00","5400","10.80","0.00","0","1","0.00","",""
"1904","大成温調","東証","20240222","20240227","日証金","5230.00","6100","21.20","0.05","0.000956023","1","0.10","","注意"
"1930","北陸電気工事","東証","20240222","20240227","日証金","1236.00","0","2.60","-","0","-","-","満額",""
"1939","四電工","東証","20240222","20240227","日証金","4205.00","0","8.60","-","0","-","-","満額",""
"1941","中電工","東証","20240222","20240227","日証金","3015.00","2400","6.20","0.05","0.00165837","1","-","",""
"1942","関電工","東証","20240222","20240227","日証金","1600.00","500","3.20","0.00","0","1","0.00","",""
"1964","中外炉工業","東証","20240222","20240227","日証金","2780.00","0","5.60","-","0","-","-","満額",""
"1968","太平電業","東証","20240222","20240227","日証金","4335.00","0","8.80","-","0","-","-","満額",""
"1972","三晃金属工業","東証","20240222","20240227","日証金","4965.00","0","10.00","-","0","-","-","満額",""
"1973","ＮＥＣネッツエスアイ","東証","20240222","20240227","日証金","2458.00","1700","5.00","0.00","0","1","-","",""
"2003","日東富士製粉","東証","20240222","20240227","日証金","5330.00","0","10.80","-","0","-","-","満額",""
"2011","ＳＭＤＡＭ日本高配当","東証","20240222","20240227","日証金","546.90","0","6.00","-","0","-","-","満額",""
"2080","ＰＢＲ１倍割れ解消","東証","20240222","20240227","日証金","1122.00","0","60.00","-","0","-","-","満額",""
"2081","政策保有解消","東証","20240222","20240227","日証金","1155.00","0","60.00","-","0","-","-","満額",""
"2084","日本高配当アクティブ","東証","20240222","20240227","日証金","2250.00","0","60.00","-","0","-","-","満額",""
"2096","ＧＸオフィスＪリート","東証","20240222","20240227","日証金","944.00","561","60.00","5.00","0.529661","1","5.00","",""
"2098","ＧＸホテリテＪリート","東証","20240222","20240227","日証金","974.00","38","60.00","5.00","0.513347","1","5.00","",""
"2114","フジ日本精糖","東証","20240222","20240227","日証金","1022.00","27100","2.20","0.05","0.00489237","1","0.05","",""
"2117","ウェルネオシュガー","東証","20240222","20240227","日証金","2303.00","0","4.80","-","0","-","-","満額",""
"2138","クルーズ","東証","20240222","20240227","日証金","878.00","0","1.80","-","0","-","-","満額",""
"2146","ＵＴグループ","東証","20240222","20240227","日証金","3325.00","0","6.80","-","0","-","-","満額",""
"2168","パソナグループ","東証","20240222","20240227","日証金","2686.00","88700","5.40","0.05","0.0018615","1","0.05","",""
"2169","ＣＤＳ","東証","20240222","20240227","日証金","1719.00","0","3.60","-","0","-","-","満額",""
"2170","リンク＆モチベ","東証","20240222","20240227","日証金","598.00","0","1.20","-","0","-","-","満額",""
"2196","エスクリ","東証","20240222","20240227","日証金","319.00","33500","1.00","0.00","0","1","0.00","",""
"2198","アイ・ケイ・ケイＨＤ","東証","20240222","20240227","日証金","730.00","21400","1.60","0.05","0.00684932","1","0.05","",""
"2206","江崎グリコ","東証","20240222","20240227","日証金","4728.00","7400","9.60","0.10","0.00211506","1","0.10","",""
"2207","名糖産業","東証","20240222","20240227","日証金","1856.00","0","3.80","-","0","-","-","満額",""
"2212","山崎製パン","東証","20240222","20240227","日証金","3744.00","232500","7.60","0.10","0.00267094","1","0.10","",""
"2216","カンロ","東証","20240222","20240227","日証金","2458.00","0","5.00","-","0","-","-","満額",""
"2217","モロゾフ","東証","20240222","20240227","日証金","4235.00","3500","8.60","0.05","0.00118064","1","0.10","",""
"2220","亀田製菓","東証","20240222","20240227","日証金","4390.00","1000","8.80","0.05","0.00113895","1","0.05","",""
"2242","ＭＸＳダウヘ有","東証","20240222","20240227","日証金","555.90","90","6.00","0.00","0","1","0.00","",""
"2282","日本ハム","東証","20240222","20240227","日証金","5390.00","0","10.80","-","0","-","-","満額",""
"2288","丸大食品","東証","20240222","20240227","日証金","1651.00","0","3.40","-","0","-","-","満額",""
"2291","福留ハム","東証","20240222","20240227","日証金","1515.00","1300","3.20","0.00","0","1","0.00","",""
"2292","エス　フーズ","東証","20240222","20240227","日証金","3180.00","1200","12.80","0.00","0","1","-","",""
"2296","伊藤ハム米久ＨＤ","東証","20240222","20240227","日証金","4160.00","0","8.40","-","0","-","-","満額",""
"2305","スタジオアリス","東証","20240222","20240227","日証金","2055.00","0","8.40","-","0","-","-","満額",""
"2315","ＣＡＩＣＡ　Ｄ","東証","20240222","20240227","日証金","44.00","0","1.00","-","0","-","-","満額",""
"2337","いちご","東証","20240222","20240227","日証金","401.00","164200","2.00","0.05","0.0124688","1","0.05","",""
"2378","ルネサンス","東証","20240222","20240227","日証金","1094.00","0","2.20","-","0","-","0.00","満額",""
"2395","新日本科学","東証","20240222","20240227","日証金","1615.00","197200","3.40","0.05","0.00309598","1","0.00","",""
"2404","鉄人化ＨＤ","東証","20240222","20240227","日証金","369.00","0","2.00","-","0","-","-","満額",""
"2433","博報堂ＤＹＨＤ","東証","20240222","20240227","日証金","1432.50","55900","3.00","0.05","0.0034904","1","0.00","",""
"2438","アスカネット","東証","20240222","20240227","日証金","680.00","0","1.40","-","0","-","-","満額",""
"2453","ジャパンベストレスキ","東証","20240222","20240227","日証金","997.00","300","4.00","0.05","0.00501505","1","-","","停止"
"2484","出前館","東証","20240222","20240227","日証金","398.00","48900","4.00","0.05","0.0125628","1","0.05","","注意"
"2487","ＣＤＧ","東証","20240222","20240227","日証金","1244.00","0","2.60","-","0","-","-","満額",""
"2489","アドウェイズ","東証","20240222","20240227","日証金","486.00","0","1.00","-","0","-","-","満額",""
"2501","サッポロＨＤ","東証","20240222","20240227","日証金","6916.00","237700","14.00","0.15","0.00216888","1","0.15","",""
"2510","国内債券","東証","20240222","20240227","日証金","929.20","0","6.00","-","0","-","-","満額",""
"2516","東証グロース２５０","東証","20240222","20240227","日証金","577.10","171780","6.00","0.00","0","1","0.00","",""
"2519","新興国債券ヘッジなし","東証","20240222","20240227","日証金","1031.00","0","7.00","-","0","-","-","満額",""
"2521","上場米国ヘッジあり","東証","20240222","20240227","日証金","1579.50","22640","7.00","0.00","0","1","0.00","",""
"2525","ＮＺＡＭ　２２５","東証","20240222","20240227","日証金","39610.00","0","90.00","-","0","-","-","満額",""
"2531","宝ホールディングス","東証","20240222","20240227","日証金","1216.50","23800","2.60","0.05","0.00411015","1","0.05","",""
"2540","養命酒製造","東証","20240222","20240227","日証金","1879.00","1900","3.80","0.05","0.00266099","1","0.05","",""
"2554","米国社債１０年ヘッジ","東証","20240222","20240227","日証金","811.30","10","6.00","0.00","0","1","0.00","",""
"2555","東証ＲＥＩＴ－ＥＴＦ","東証","20240222","20240227","日証金","1744.50","0","7.00","-","0","-","-","満額",""
"2556","Ｏｎｅ・Ｊリート","東証","20240222","20240227","日証金","1744.50","1030","7.00","0.00","0","1","0.00","",""
"2561","ｉＳ日本国債","東証","20240222","20240227","日証金","2451.00","0","120.00","-","0","-","-","満額","注意"
"2562","上場ダウヘッジあり","東証","20240222","20240227","日証金","3024.00","4640","9.00","0.50","0.0165344","1","0.50","",""
"2564","ＧＸスーパーディビ","東証","20240222","20240227","日証金","2828.00","0","60.00","-","0","-","-","満額",""
"2565","ＧＸロジＪリート","東証","20240222","20240227","日証金","842.00","0","60.00","-","0","-","-","満額",""
"2566","上場ＥＳＧリート","東証","20240222","20240227","日証金","958.90","0","6.00","-","0","-","-","満額",""
"2568","上場ＮＳＱ１００ヘ無","東証","20240222","20240227","日証金","4581.00","4890","10.00","0.00","0","1","0.00","",""
"2590","ＤｙＤｏ","東証","20240222","20240227","日証金","3070.00","0","6.20","-","0","-","-","満額",""
"2594","キーコーヒー","東証","20240222","20240227","日証金","2059.00","0","4.20","-","0","-","-","満額",""
"2602","日清オイリオグループ","東証","20240222","20240227","日証金","5190.00","0","10.40","-","0","-","-","満額",""
"2629","ｉＦ中国ＧＢＡ１００","東証","20240222","20240227","日証金","2276.00","126","120.00","5.00","0.219684","1","5.00","","停止"
"2631","ＭＸＳナス１００","東証","20240222","20240227","日証金","19150.00","0","140.00","-","0","-","-","満額","注意"
"2633","Ｓ＆Ｐ５００ヘッジ無","東証","20240222","20240227","日証金","349.10","0","12.00","-","0","-","-","満額","注意"
"2640","ＧＸゲームアニメ日株","東証","20240222","20240227","日証金","3010.00","0","60.00","-","0","-","-","満額",""
"2652","まんだらけ","東証","20240222","20240227","日証金","2083.00","0","4.20","-","0","-","-","満額",""
"2669","カネ美食品","東証","20240222","20240227","日証金","3405.00","28200","28.00","0.05","0.00146843","1","0.10","","注意"
"2687","ＣＶＳベイエリア","東証","20240222","20240227","日証金","728.00","0","3.20","-","0","-","-","満額",""
"2692","伊藤忠食品","東証","20240222","20240227","日証金","7760.00","2900","15.60","0.15","0.00193299","1","0.15","",""
"2695","くら寿司","東証","20240222","20240227","日証金","4075.00","29700","8.20","0.10","0.00245399","1","0.10","",""
"2702","日本マクドナルドＨＤ","東証","20240222","20240227","日証金","6860.00","118800","13.80","0.15","0.00218659","1","0.15","",""
"2722","ＩＫホールディングス","東証","20240222","20240227","日証金","384.00","0","1.00","-","0","-","-","満額",""
"2734","サーラコーポ","東証","20240222","20240227","日証金","811.00","200","1.80","0.00","0","1","-","",""
"2742","ハローズ","東証","20240222","20240227","日証金","4350.00","0","17.60","-","0","-","-","満額",""
"2752","フジオフードＧ本社","東証","20240222","20240227","日証金","1399.00","6900","2.80","0.00","0","1","0.00","",""
"2791","大黒天物産","東証","20240222","20240227","日証金","8690.00","30600","17.40","0.15","0.00172612","1","0.15","",""
"2792","ハニーズＨＬＤ","東証","20240222","20240227","日証金","1624.00","0","3.40","-","0","-","-","満額",""
"2801","キッコーマン","東証","20240222","20240227","日証金","9559.00","27400","19.20","0.15","0.0015692","1","0.00","",""
"2804","ブルドックソース","東証","20240222","20240227","日証金","2150.00","43600","4.40","0.05","0.00232558","1","0.05","",""
"2809","キユーピー","東証","20240222","20240227","日証金","2762.00","9500","5.60","0.00","0","1","0.00","",""
"2811","カゴメ","東証","20240222","20240227","日証金","3543.00","14700","7.20","0.05","0.00141123","1","0.05","",""
"2818","ピエトロ","東証","20240222","20240227","日証金","1823.00","0","3.80","-","0","-","-","満額",""
"2836","ＧＸフィンテック日株","東証","20240222","20240227","日証金","2443.00","102","60.00","0.00","0","1","0.00","",""
"2846","ダウヘッジ有","東証","20240222","20240227","日証金","2080.50","250","8.00","0.00","0","1","0.50","",""
"2860","ＤＡＸヘッジ有","東証","20240222","20240227","日証金","2461.00","4710","16.00","0.50","0.0203169","1","0.50","","注意"
"2865","ＧＸＮＤＸカバコ","東証","20240222","20240227","日証金","1163.00","0","60.00","-","0","-","-","満額",""
"2866","ＧＸ優先証券","東証","20240222","20240227","日証金","1004.00","0","60.00","-","0","-","-","満額",""
"2867","ＧＸ自動ＥＶ","東証","20240222","20240227","日証金","1135.00","0","60.00","-","0","-","-","満額",""
"2868","ＧＸＳＰＸカバコ","東証","20240222","20240227","日証金","1032.00","0","60.00","-","0","-","-","満額",""
"2871","ニチレイ","東証","20240222","20240227","日証金","3848.00","0","7.80","-","0","-","-","満額",""
"2882","イートアンドＨＤ","東証","20240222","20240227","日証金","2119.00","59300","8.80","0.05","0.0023596","1","0.05","",""
"2884","ヨシムラフードＨＤ","東証","20240222","20240227","日証金","1211.00","158100","10.40","0.05","0.00412882","1","0.05","","注意"
"2908","フジッコ","東証","20240222","20240227","日証金","1950.00","600","4.00","0.00","0","1","0.00","",""
"2910","ロック・フィールド","東証","20240222","20240227","日証金","1653.00","0","3.40","-","0","-","-","満額",""
"2922","なとり","東証","20240222","20240227","日証金","2194.00","800","4.40","0.00","0","1","0.00","",""
"2929","ファーマフーズ","東証","20240222","20240227","日証金","961.00","271700","2.00","0.00","0","1","0.00","",""
"2930","北の達人コーポ","東証","20240222","20240227","日証金","222.00","1900","2.00","0.00","0","1","-","",""
"2931","ユーグレナ","東証","20240222","20240227","日証金","615.00","500900","1.40","0.05","0.00813008","1","0.05","",""
"2936","ベースフード","東証","20240222","20240227","日証金","433.00","0","4.00","-","0","-","-","満額","注意"
"2937","サンクゼール","東証","20240222","20240227","日証金","2171.00","63000","4.40","0.05","0.00230309","1","0.05","",""
"3023","ラサ商事","東証","20240222","20240227","日証金","1923.00","90200","4.00","0.05","0.0026001","1","0.05","",""
"3028","アルペン","東証","20240222","20240227","日証金","1985.00","16400","4.00","0.05","0.00251889","1","0.05","",""
"3048","ビックカメラ","東証","20240222","20240227","日証金","1284.00","92600","5.20","0.05","0.00389408","1","0.05","",""
"3050","ＤＣＭＨＤ","東証","20240222","20240227","日証金","1412.00","20400","6.00","0.05","0.00354108","1","-","",""
"3058","三洋堂ＨＤ","東証","20240222","20240227","日証金","709.00","0","1.60","-","0","-","-","満額",""
"3063","ジェイグループＨＤ","東証","20240222","20240227","日証金","662.00","232200","5.60","0.05","0.00755287","1","0.05","","注意"
"3082","きちりＨＤ","東証","20240222","20240227","日証金","968.00","64200","4.00","0.05","0.00516529","1","0.05","","停止"
"3092","ＺＯＺＯ","東証","20240222","20240227","日証金","3387.00","7800","6.80","0.00","0","1","0.10","",""
"3093","トレジャーファクトリ","東証","20240222","20240227","日証金","1453.00","207200","6.00","0.05","0.00344116","1","0.05","",""
"3099","三越伊勢丹ホールディ","東証","20240222","20240227","日証金","2121.00","196800","4.40","0.00","0","1","0.00","",""
"3104","富士紡ＨＤ","東証","20240222","20240227","日証金","4500.00","9100","9.00","0.10","0.00222222","1","0.10","",""
"3106","倉敷紡績","東証","20240222","20240227","日証金","3225.00","0","6.60","-","0","-","-","満額",""
"3110","日東紡績","東証","20240222","20240227","日証金","5700.00","0","11.40","-","0","-","-","満額",""
"3137","ファンデリー","東証","20240222","20240227","日証金","289.00","0","1.00","-","0","-","-","満額",""
"3167","ＴＯＫＡＩ　ＨＤ","東証","20240222","20240227","日証金","1012.00","0","2.20","-","0","-","-","満額",""
"3182","オイラ大地","東証","20240222","20240227","日証金","1402.00","164400","3.00","0.05","0.00356633","1","0.05","",""
