"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1306","ＴＯＰＩＸ連動型上場","東証","20230412","20230414","日証金","2120.50","74590","8.00","1.50","0.070738","3","0.50","",""
"1308","上場ＴＯＰＩＸ","東証","20230412","20230414","日証金","2096.00","78900","4.20","0.15","0.00715649","3","0.05","",""
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230412","20230414","日証金","989.20","0","6.00","-","0","-","-","満額",""
"1320","ｉＦ２２５年１","東証","20230412","20230414","日証金","29270.00","11410","80.00","15.00","0.051247","3","5.00","",""
"1321","日経２２５上場投信","東証","20230412","20230414","日証金","29345.00","49389","80.00","15.00","0.051116","3","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20230412","20230414","日証金","202.00","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20230412","20230414","日証金","6714.00","0","28.00","-","0","-","-","満額","注意"
"1329","ｉシェアーズ　２２５","東証","20230412","20230414","日証金","29255.00","976","80.00","15.00","0.0512733","3","5.00","",""
"1330","上場２２５","東証","20230412","20230414","日証金","29375.00","22460","60.00","1.50","0.00510638","3","0.50","",""
"1343","東証ＲＥＩＴ指数連動","東証","20230412","20230414","日証金","1946.00","4920","7.00","0.00","0","3","0.00","",""
"1346","ＭＸＳ２２５上場投信","東証","20230412","20230414","日証金","29190.00","93","80.00","0.00","0","3","-","",""
"1358","上場日経２倍","東証","20230412","20230414","日証金","27775.00","4103","80.00","15.00","0.0540054","3","0.00","",""
"1364","ｉＳＪＰＸ日経４００","東証","20230412","20230414","日証金","18605.00","8","70.00","15.00","0.0806235","3","5.00","",""
"1365","ｉＦ２２５ダブル","東証","20230412","20230414","日証金","23105.00","1415","80.00","15.00","0.064921","3","0.00","",""
"1367","ｉＦＴＰＸダブル","東証","20230412","20230414","日証金","20350.00","488","80.00","0.00","0","3","5.00","",""
"1369","Ｏｎｅ・日経２２５","東証","20230412","20230414","日証金","28350.00","224","80.00","15.00","0.0529101","3","5.00","",""
"1418","インターライフＨＤ","東証","20230412","20230414","日証金","182.00","1800","1.00","0.00","0","3","-","",""
"1419","タマホーム","東証","20230412","20230414","日証金","3475.00","511000","7.00","0.30","0.00863309","3","0.10","",""
"1429","日本アクア","東証","20230412","20230414","日証金","900.00","0","1.80","-","0","-","-","満額",""
"1430","ファーストコーポ","東証","20230412","20230414","日証金","918.00","0","2.00","-","0","-","-","満額",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230412","20230414","日証金","814.00","156200","3.60","0.15","0.0184275","3","0.05","","注意"
"1433","ベステラ","東証","20230412","20230414","日証金","894.00","42100","1.80","0.15","0.0167785","3","0.05","",""
"1446","キャンディル","東証","20230412","20230414","日証金","552.00","13300","1.20","0.00","0","3","0.00","",""
