"SC","名称","市場区分","貸借申込日","決済日","発表元","貸借値段（円）","貸株超過数（株・口）","最高料率（1日・円）","品貸料率（円）","品貸料率（％）","品貸日数","前日料率（1日・円）","備考","規制"
"1305","ｉＦＴＰＸ年１","東証","20231002","20231004","日証金","2444.50","7720","8.00","0.50","0.0204541","1","0.50","",""
"1306","ＴＯＰＩＸ連動型上場","東証","20231002","20231004","日証金","2419.00","36160","8.00","0.00","0","1","0.00","",""
"1320","ｉＦ２２５年１","東証","20231002","20231004","日証金","32780.00","2903","90.00","0.00","0","1","0.00","",""
"1321","日経２２５上場投信","東証","20231002","20231004","日証金","32920.00","42129","90.00","0.00","0","1","0.00","",""
"1325","ブラジル指数ボベスパ","東証","20231002","20231004","日証金","221.90","0","0.80","-","0","-","-","満額",""
"1328","金価格連動型上場投信","東証","20231002","20231004","日証金","6800.00","0","28.00","-","0","-","-","満額","注意"
"1330","上場２２５","東証","20231002","20231004","日証金","32940.00","4088","90.00","0.00","0","1","0.00","",""
"1332","ニッスイ","東証","20231002","20231004","日証金","723.20","0","1.60","-","0","-","-","満額",""
"1343","東証ＲＥＩＴ指数連動","東証","20231002","20231004","日証金","1996.50","32280","7.00","0.50","0.0250438","1","0.50","",""
"1358","上場日経２倍","東証","20231002","20231004","日証金","35620.00","260","90.00","0.00","0","1","-","",""
"1364","ｉＳＪＰＸ日経４００","東証","20231002","20231004","日証金","21440.00","78","80.00","5.00","0.0233209","1","5.00","",""
"1367","ｉＦＴＰＸダブル","東証","20231002","20231004","日証金","27255.00","856","80.00","5.00","0.0183453","1","5.00","",""
"1377","サカタのタネ","東証","20231002","20231004","日証金","4320.00","0","8.80","-","0","-","-","満額",""
"1397","ＳＭＤＡＭ　２２５","東証","20231002","20231004","日証金","32370.00","33","180.00","5.00","0.0154464","1","5.00","",""
"1407","ウエストＨＤ","東証","20231002","20231004","日証金","3160.00","0","6.40","-","0","-","-","満額",""
"1419","タマホーム","東証","20231002","20231004","日証金","3580.00","25000","7.20","0.05","0.00139665","1","0.00","",""
"1430","ファーストコーポ","東証","20231002","20231004","日証金","789.00","15500","1.60","0.00","0","1","0.00","",""
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231002","20231004","日証金","786.00","81100","3.20","0.05","0.00636132","1","0.05","","注意"
"1433","ベステラ","東証","20231002","20231004","日証金","1023.00","9500","2.20","0.00","0","1","0.00","",""
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231002","20231004","日証金","606.00","0","1.40","-","0","-","-","満額",""
"1446","キャンディル","東証","20231002","20231004","日証金","549.00","82400","1.20","0.05","0.00910747","1","0.05","",""
"1464","ｉＦＪ４００ダブル","東証","20231002","20231004","日証金","21720.00","36","80.00","5.00","0.0230203","1","-","",""
"1466","ｉＦＪ４００Ｗベア","東証","20231002","20231004","日証金","1081.00","0","60.00","-","0","-","-","満額",""
"1473","Ｏｎｅ・トピックス","東証","20231002","20231004","日証金","2372.00","30","8.00","0.50","0.0210793","1","-","",""
"1477","ｉＳＭＳＣＩ最小分散","東証","20231002","20231004","日証金","2256.00","6","60.00","5.00","0.221631","1","-","",""
"1478","ｉＳＭＳＣＩ高配当","東証","20231002","20231004","日証金","3070.00","0","60.00","-","0","-","-","満額",""
"1481","上場日本経済貢献","東証","20231002","20231004","日証金","2422.00","26","60.00","5.00","0.206441","1","-","",""
"1492","ＭＸＳ　中小型","東証","20231002","20231004","日証金","17335.00","14","70.00","0.00","0","1","0.00","",""
"1493","Ｏｎｅ・中小型","東証","20231002","20231004","日証金","16645.00","5","70.00","5.00","0.0300391","1","-","",""
"1495","上場アジアリート","東証","20231002","20231004","日証金","10375.00","0","44.00","-","0","-","-","満額","注意"
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20231002","20231004","日証金","1820.00","0","120.00","-","0","-","-","満額",""
"1515","日鉄鉱業","東証","20231002","20231004","日証金","4960.00","1200","10.00","0.00","0","1","0.00","",""
"1545","ナスダックヘッジ無","東証","20231002","20231004","日証金","22420.00","5529","80.00","0.00","0","1","5.00","",""
"1546","ダウヘッジ無","東証","20231002","20231004","日証金","48880.00","1698","200.00","5.00","0.0102291","1","5.00","","停止"
"1547","上場米国Ｓ＆Ｐ５００","東証","20231002","20231004","日証金","7041.00","25390","16.00","0.50","0.00710126","1","0.50","",""
"1569","ＴＯＰＩＸベアＥＴＦ","東証","20231002","20231004","日証金","1621.50","0","7.00","-","0","-","-","満額",""
"1578","上場インデ２２５ミニ","東証","20231002","20231004","日証金","2550.00","0","60.00","-","0","-","5.00","満額",""
"1617","ＴＰＸ１７食品","東証","20231002","20231004","日証金","34820.00","0","90.00","-","0","-","5.00","満額",""
"1619","ＴＰＸ１７建設・資材","東証","20231002","20231004","日証金","26300.00","128","80.00","5.00","0.0190114","1","5.00","",""
"1620","ＴＰＸ１７素材・化学","東証","20231002","20231004","日証金","27205.00","0","80.00","-","0","-","-","満額",""
"1621","ＴＰＸ１７医薬品","東証","20231002","20231004","日証金","27120.00","95","80.00","5.00","0.0184366","1","5.00","",""
"1622","ＴＰＸ１７自動車輸送","東証","20231002","20231004","日証金","30320.00","191","90.00","5.00","0.0164908","1","5.00","",""
"1623","ＴＰＸ１７鉄鋼・非鉄","東証","20231002","20231004","日証金","23550.00","0","80.00","-","0","-","-","満額",""
"1624","ＴＰＸ１７機械","東証","20231002","20231004","日証金","47150.00","2","100.00","0.00","0","1","0.00","",""
"1626","ＴＰＸ１７情報通信","東証","20231002","20231004","日証金","30050.00","34","90.00","5.00","0.0166389","1","5.00","",""
"1628","ＴＰＸ１７運輸・物流","東証","20231002","20231004","日証金","18085.00","0","70.00","-","0","-","-","満額",""
"1631","ＴＰＸ１７銀行","東証","20231002","20231004","日証金","14505.00","0","70.00","-","0","-","0.00","満額",""
"1632","ＴＰＸ１７金融","東証","20231002","20231004","日証金","19340.00","41","70.00","0.00","0","1","-","",""
"1633","ＴＰＸ１７不動産","東証","20231002","20231004","日証金","34120.00","105","90.00","5.00","0.0146542","1","5.00","",""
"1655","ｉＳＳＰ５００米国株","東証","20231002","20231004","日証金","463.60","0","6.00","-","0","-","-","満額",""
"1656","ｉＳ米国債七十","東証","20231002","20231004","日証金","284.50","0","12.00","-","0","-","-","満額",""
"1658","ｉＳＭＳＣＩ新興国株","東証","20231002","20231004","日証金","2385.00","171","60.00","0.00","0","1","0.00","",""
"1678","インドＮＩＦ","東証","20231002","20231004","日証金","312.50","0","0.90","-","0","-","-","満額",""
"1679","ＮＹダウジョンズ投信","東証","20231002","20231004","日証金","42870.00","540","172.00","0.50","0.00116632","1","0.50","","注意"
"1680","上場海外先進国株式","東証","20231002","20231004","日証金","4560.00","0","10.00","-","0","-","-","満額",""
"1681","上場海外新興国株式","東証","20231002","20231004","日証金","1815.00","0","7.00","-","0","-","-","満額",""
"1699","ＮＯＭＵＲＡ原油連動","東証","20231002","20231004","日証金","432.40","228920","6.00","0.50","0.115634","1","0.50","",""
"1721","コムシスＨＤ","東証","20231002","20231004","日証金","3098.00","10800","6.20","0.05","0.00161394","1","0.05","",""
"1768","ソネック","東証","20231002","20231004","日証金","965.00","34600","2.00","0.05","0.00518135","1","0.05","",""
"1780","ヤマウラ","東証","20231002","20231004","日証金","1242.00","7200","2.60","0.05","0.00402576","1","0.00","",""
"1801","大成建設","東証","20231002","20231004","日証金","5177.00","55200","10.40","0.10","0.00193162","1","0.10","",""
"1802","大林組","東証","20231002","20231004","日証金","1307.00","50600","2.80","0.00","0","1","0.00","",""
"1808","長谷工コーポ","東証","20231002","20231004","日証金","1912.50","28600","4.00","0.05","0.00261438","1","0.00","",""
"1826","佐田建設","東証","20231002","20231004","日証金","532.00","1700","1.20","0.05","0.0093985","1","-","",""
"1835","東鉄工業","東証","20231002","20231004","日証金","2901.00","5700","6.00","0.05","0.00172354","1","0.05","",""
"1848","富士ピー・エス","東証","20231002","20231004","日証金","460.00","22500","1.00","0.05","0.0108696","1","0.05","",""
"1860","戸田建設","東証","20231002","20231004","日証金","814.70","13400","1.80","0.00","0","1","0.00","",""
"1861","熊谷組","東証","20231002","20231004","日証金","3550.00","0","7.20","-","0","-","-","満額",""
"1867","植木組","東証","20231002","20231004","日証金","1481.00","3300","3.00","0.05","0.0033761","1","0.05","",""
"1878","大東建託","東証","20231002","20231004","日証金","15765.00","5700","31.60","0.25","0.00158579","1","-","",""
"1882","東亜道路工業","東証","20231002","20231004","日証金","5330.00","3800","10.80","0.10","0.00187617","1","0.05","",""
"1884","日本道路","東証","20231002","20231004","日証金","1908.00","1200","4.00","0.00","0","1","-","",""
"1885","東亜建設工業","東証","20231002","20231004","日証金","3775.00","0","7.60","-","0","-","-","満額",""
"1887","日本国土開発","東証","20231002","20231004","日証金","660.00","0","1.40","-","0","-","-","満額",""
"1899","福田組","東証","20231002","20231004","日証金","4840.00","500","9.80","0.00","0","1","0.00","",""
"1911","住友林業","東証","20231002","20231004","日証金","3763.00","0","7.60","-","0","-","-","満額",""
"1925","大和ハウス工業","東証","20231002","20231004","日証金","4010.00","16700","8.20","0.00","0","1","0.00","",""
"1930","北陸電気工事","東証","20231002","20231004","日証金","1026.00","0","2.20","-","0","-","-","満額",""
"1939","四電工","東証","20231002","20231004","日証金","2879.00","26500","5.80","0.05","0.00173671","1","0.05","",""
"1942","関電工","東証","20231002","20231004","日証金","1385.00","0","2.80","-","0","-","-","満額",""
"1944","きんでん","東証","20231002","20231004","日証金","2190.50","1800","4.40","0.05","0.00228258","1","0.05","",""
"1950","日本電設工業","東証","20231002","20231004","日証金","2127.00","4300","4.40","0.05","0.00235073","1","0.05","",""
"1951","エクシオグループ","東証","20231002","20231004","日証金","3048.00","0","6.20","-","0","-","-","満額",""
"1966","高田工業所","東証","20231002","20231004","日証金","1016.00","0","2.20","-","0","-","-","満額",""
"1969","高砂熱学工業","東証","20231002","20231004","日証金","2881.00","27400","5.80","0.05","0.00173551","1","0.05","",""
"1973","ＮＥＣネッツエスアイ","東証","20231002","20231004","日証金","1952.00","4000","4.00","0.05","0.00256148","1","-","",""
"1976","明星工業","東証","20231002","20231004","日証金","1003.00","0","2.20","-","0","-","0.00","満額",""
"2114","フジ日本精糖","東証","20231002","20231004","日証金","958.00","98900","2.00","0.05","0.00521921","1","0.05","",""
"2117","ウェルネオシュガー","東証","20231002","20231004","日証金","2000.00","0","4.00","-","0","-","-","満額",""
"2130","メンバーズ","東証","20231002","20231004","日証金","1174.00","11800","2.40","0.00","0","1","0.00","",""
"2201","森永製菓","東証","20231002","20231004","日証金","5318.00","0","10.80","-","0","-","-","満額",""
"2206","江崎グリコ","東証","20231002","20231004","日証金","4046.00","0","8.20","-","0","-","-","満額",""
"2207","名糖産業","東証","20231002","20231004","日証金","1597.00","4900","3.20","0.05","0.00313087","1","0.05","",""
"2211","不二家","東証","20231002","20231004","日証金","2512.00","0","5.20","-","0","-","-","満額",""
"2212","山崎製パン","東証","20231002","20231004","日証金","2716.50","486300","5.60","0.05","0.0018406","1","0.05","",""
"2217","モロゾフ","東証","20231002","20231004","日証金","3680.00","1000","7.40","0.10","0.00271739","1","0.10","",""
"2222","寿スピリッツ","東証","20231002","20231004","日証金","2415.00","146800","5.00","0.05","0.00207039","1","0.05","",""
"2226","湖池屋","東証","20231002","20231004","日証金","8430.00","2900","17.00","0.15","0.00177936","1","0.15","",""
"2241","ＭＸＳダウ","東証","20231002","20231004","日証金","562.00","0","12.00","-","0","-","-","満額","停止"
"2264","森永乳業","東証","20231002","20231004","日証金","5605.00","6800","11.40","0.00","0","1","0.00","",""
"2266","六甲バター","東証","20231002","20231004","日証金","1381.00","300","2.80","0.00","0","1","0.00","",""
"2288","丸大食品","東証","20231002","20231004","日証金","1660.00","6400","3.40","0.05","0.00301205","1","0.05","",""
"2291","福留ハム","東証","20231002","20231004","日証金","1475.00","600","3.00","0.00","0","1","0.00","",""
"2296","伊藤ハム米久ＨＤ","東証","20231002","20231004","日証金","4025.00","1600","8.20","0.05","0.00124224","1","0.05","",""
"2325","ＮＪＳ","東証","20231002","20231004","日証金","2963.00","2300","6.00","0.05","0.00168748","1","0.05","",""
"2327","日鉄ソリューションズ","東証","20231002","20231004","日証金","4255.00","500","8.60","0.00","0","1","-","",""
"2331","綜合警備保障","東証","20231002","20231004","日証金","896.90","0","1.80","-","0","-","-","満額",""
"2337","いちご","東証","20231002","20231004","日証金","324.00","0","1.00","-","0","-","-","満額",""
"2378","ルネサンス","東証","20231002","20231004","日証金","873.00","74100","1.80","0.05","0.00572738","1","0.05","",""
"2379","ディップ","東証","20231002","20231004","日証金","3595.00","0","7.20","-","0","-","-","満額",""
"2395","新日本科学","東証","20231002","20231004","日証金","1833.00","0","3.80","-","0","-","-","満額",""
"2404","鉄人化計画","東証","20231002","20231004","日証金","371.00","0","1.00","-","0","-","0.00","満額",""
"2433","博報堂ＤＹＨＤ","東証","20231002","20231004","日証金","1220.50","0","2.60","-","0","-","-","満額",""
"2438","アスカネット","東証","20231002","20231004","日証金","654.00","0","1.40","-","0","-","-","満額",""
"2440","ぐるなび","東証","20231002","20231004","日証金","311.00","0","1.00","-","0","-","-","満額",""
"2462","ライク","東証","20231002","20231004","日証金","1517.00","0","3.20","-","0","-","-","満額",""
"2484","出前館","東証","20231002","20231004","日証金","365.00","0","1.00","-","0","-","-","満額",""
"2487","ＣＤＧ","東証","20231002","20231004","日証金","1298.00","1000","2.60","0.05","0.00385208","1","0.05","",""
"2501","サッポロＨＤ","東証","20231002","20231004","日証金","4778.00","299300","9.60","0.10","0.00209293","1","0.10","",""
"2510","国内債券","東証","20231002","20231004","日証金","923.60","2430","6.00","0.50","0.054136","1","-","",""
"2515","外国リートヘッジなし","東証","20231002","20231004","日証金","1185.00","310","7.00","0.50","0.0421941","1","-","",""
"2516","東証マザーズＥＴＦ","東証","20231002","20231004","日証金","557.00","0","6.00","-","0","-","-","満額",""
"2519","新興国債券ヘッジなし","東証","20231002","20231004","日証金","946.10","10","6.00","0.00","0","1","-","",""
"2522","ｉＳロボット","東証","20231002","20231004","日証金","4360.00","795","60.00","0.00","0","1","5.00","",""
"2524","ＮＺＡＭ　ＴＰＸ","東証","20231002","20231004","日証金","2386.50","110","8.00","0.50","0.0209512","1","0.50","",""
"2525","ＮＺＡＭ　２２５","東証","20231002","20231004","日証金","32530.00","1","90.00","5.00","0.0153704","1","5.00","",""
"2531","宝ホールディングス","東証","20231002","20231004","日証金","1199.00","14400","2.40","0.00","0","1","0.00","",""
"2540","養命酒製造","東証","20231002","20231004","日証金","1845.00","1100","3.80","0.00","0","1","0.05","",""
"2557","ＳＭＤＡＭトピックス","東証","20231002","20231004","日証金","2362.00","1500","16.00","0.50","0.0211685","1","0.50","",""
"2558","ＭＸＳ米株ＳＰ５００","東証","20231002","20231004","日証金","18540.00","0","70.00","-","0","-","-","満額",""
"2561","ｉＳ日本国債","東証","20231002","20231004","日証金","2442.00","0","240.00","-","0","-","-","満額","注意"
"2562","上場ダウヘッジあり","東証","20231002","20231004","日証金","2697.00","5640","8.00","0.50","0.0185391","1","0.50","",""
"2566","上場ＥＳＧリート","東証","20231002","20231004","日証金","1052.00","270","14.00","0.50","0.0475285","1","0.50","",""
"2567","ＮＺＡＭ　カーボン","東証","20231002","20231004","日証金","314.80","0","6.00","-","0","-","-","満額",""
"2590","ＤｙＤｏ","東証","20231002","20231004","日証金","5460.00","8800","11.00","0.10","0.0018315","1","0.10","",""
"2594","キーコーヒー","東証","20231002","20231004","日証金","1997.00","0","4.00","-","0","-","-","満額",""
"2625","ｉＦＴＰＸ年４","東証","20231002","20231004","日証金","2336.00","6","120.00","0.00","0","1","0.00","",""
"2628","ｉＦ中国科創板５０","東証","20231002","20231004","日証金","1886.00","0","120.00","-","0","-","-","満額","注意"
"2629","ｉＦ中国ＧＢＡ１００","東証","20231002","20231004","日証金","2468.00","0","120.00","-","0","-","-","満額","注意"
"2630","ＭＸＳ米株ＳＰ５へ有","東証","20231002","20231004","日証金","10315.00","0","70.00","-","0","-","-","満額",""
"2631","ＭＸＳナス１００","東証","20231002","20231004","日証金","15915.00","737","70.00","0.00","0","1","5.00","",""
"2632","ＭＸＳナス１００へ有","東証","20231002","20231004","日証金","10285.00","0","70.00","-","0","-","-","満額",""
"2633","Ｓ＆Ｐ５００ヘッジ無","東証","20231002","20231004","日証金","2963.50","0","8.00","-","0","-","-","満額",""
