"SC","日付","始値","高値","安値","終値","VWAP","出来高","売買代金","前場始値","前場高値","前場安値","前場終値","後場始値","後場高値","後場安値","後場終値"
"25935","20231220","1808","1814","1805","1808","1808.6396","28300","51184500","1808","1814","1808","1809","1807","1810","1805","1808"
"9282","20231220","70500","70800","70200","70800","70354.7619","126","8864700","70500","70500","70200","70200","70300","70800","70200","70800"
"9284","20231220","115400","115700","115200","115200","115406.679","1617","186612600","115400","115700","115200","115400","115400","115500","115200","115200"
"9285","20231220","89600","90200","89600","89900","89848.5194","439","39443500","89600","90100","89600","90100","90200","90200","89900","89900"
"9286","20231220","85000","85200","84700","84700","84931.8384","2698","229146100","85000","85200","85000","85000","85100","85100","84700","84700"
"9287","20231220","85100","85200","84800","84800","85024.1792","2589","220127600","85100","85200","84900","85100","85000","85100","84800","84800"
"94345","20231220","4000","4003","3998","4001","3998.6875","8000","31989500","4000","4003","4000","4003","3999","4003","3998","4001"
