"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230518","114100","400","0.35","113700","113800","114400","113600","470","53586","-","83700","143700"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230518","83800","300","0.36","83500","84000","84000","83500","664","55618","-","68500","98500"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230518","135600","-1100","-0.8","136700","136700","137400","135500","1047","142427","-","106700","166700"
"2989","東海道リート投資法人","東証","REIT","20230518","118300","-200","-0.17","118500","119000","119100","118300","1357","161173","-","88500","148500"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230518","645000","-13000","-1.98","658000","659000","659000","643000","1180","764643","-","558000","758000"
"3234","森ヒルズリート投資法人","東証","REIT","20230518","148900","-2200","-1.46","151100","151600","151600","148900","2492","373407","-","111100","191100"
"3249","産業ファンド投資法人","東証","REIT","20230518","156600","-1200","-0.76","157800","158300","158300","156400","4790","752782","-","117800","197800"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230518","346500","-5500","-1.56","352000","353000","353000","346500","2726","949744","-","282000","422000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230518","209700","-2100","-0.99","211800","211900","211900","209600","2062","433816","-","161800","261800"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230518","404000","-2000","-0.49","406000","407000","407000","403000","1997","808787","-","336000","476000"
"3281","GLP投資法人","東証","REIT","20230518","148100","-3300","-2.18","151400","151700","151900","147900","22566","3365254","-","111400","191400"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230518","334000","-6500","-1.91","340500","339500","339500","334000","2032","681751","-","270500","410500"
"3283","日本プロロジスリート投資法人","東証","REIT","20230518","311500","-7000","-2.2","318500","321000","321000","311000","6206","1947053","-","248500","388500"
"3287","星野リゾート・リート投資法人","東証","REIT","20230518","708000","-6000","-0.84","714000","714000","716000","708000","702","499402","-","564000","864000"
"3290","Oneリート投資法人","東証","REIT","20230518","237300","-300","-0.13","237600","238600","239200","236500","789","187924","-","187600","287600"
"3292","イオンリート投資法人","東証","REIT","20230518","156400","-1200","-0.76","157600","157600","157600","156000","3211","502760","-","117600","197600"
"3295","ヒューリックリート投資法人","東証","REIT","20230518","155500","-1600","-1.02","157100","157800","157800","155500","1578","246546","-","117100","197100"
"3296","日本リート投資法人","東証","REIT","20230518","329000","-3000","-0.9","332000","333500","333500","329000","1161","384533","-","262000","402000"
"3309","積水ハウス・リート投資法人","東証","REIT","20230518","79800","0","0","79800","79900","80300","79500","9386","749685","-","64800","94800"
"3451","トーセイ・リート投資法人","東証","REIT","20230518","129700","-400","-0.31","130100","130200","130400","129500","641","83224","-","100100","160100"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230518","247200","-1500","-0.6","248700","249500","249800","247200","1269","314891","-","198700","298700"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230518","165300","-400","-0.24","165700","166800","167300","165200","579","96241","-","125700","205700"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230518","116300","-700","-0.6","117000","117300","117300","116200","567","66083","-","87000","147000"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230518","161900","-1700","-1.04","163600","164900","164900","161200","7825","1272027","-","123600","203600"
"3463","いちごホテルリート投資法人","東証","REIT","20230518","105000","-1000","-0.94","106000","106200","106300","104900","975","102740","-","76000","136000"
"3466","ラサールロジポート投資法人","東証","REIT","20230518","162000","-2000","-1.22","164000","164800","164800","161300","3314","538858","-","124000","204000"
"3468","スターアジア不動産投資法人","東証","REIT","20230518","57300","-300","-0.52","57600","57700","57800","57300","2506","144115","-","47600","67600"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230518","128500","300","0.23","128200","128800","129000","128100","446","57293","-","98200","158200"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230518","499500","-14500","-2.82","514000","513000","513000","499500","1715","863742","-","414000","614000"
"3472","大江戸温泉リート投資法人","東証","REIT","20230518","67500","0","0","67500","67900","67900","67300","504","34047","-","57500","77500"
"3476","投資法人みらい","東証","REIT","20230518","45350","-400","-0.87","45750","45750","45800","45350","4796","218360","-","38750","52800"
"3481","三菱地所物流リート投資法人","東証","REIT","20230518","425500","-5500","-1.28","431000","432000","432000","425500","1153","492552","-","361000","501000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20230518","187800","-1600","-0.84","189400","189400","190400","187800","1526","288051","-","149400","229400"
"3488","ザイマックス・リート投資法人","東証","REIT","20230518","109900","100","0.09","109800","110000","110100","109500","516","56673","-","79800","139800"
"3492","タカラレーベン不動産投資法人","東証","REIT","20230518","92300","200","0.22","92100","92300","92900","92300","2235","206960","-","77100","107100"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20230518","138800","-1700","-1.21","140500","140500","140700","138800","1288","179814","-","110500","170500"
"8951","日本ビルファンド投資法人","東証","REIT","20230518","545000","-5000","-0.91","550000","550000","551000","545000","4515","2469386","-","450000","650000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20230518","531000","-3000","-0.56","534000","533000","537000","531000","2916","1555022","-","434000","634000"
"8953","日本都市ファンド投資法人","東証","REIT","20230518","98900","-900","-0.9","99800","100000","100000","98800","11755","1166351","-","84800","114800"
"8954","オリックス不動産投資法人","東証","REIT","20230518","176600","-1700","-0.95","178300","179300","179600","176200","3805","673973","-","138300","218300"
"8955","日本プライムリアルティ投資法人","東証","REIT","20230518","347000","-3000","-0.86","350000","350000","351000","347000","1215","423929","-","280000","420000"
"8956","NTT都市開発リート投資法人","東証","REIT","20230518","128700","-1500","-1.15","130200","130300","130300","128700","3036","392468","-","100200","160200"
"8957","東急リアル・エステート投資法人","東証","REIT","20230518","185700","-700","-0.38","186400","187300","187300","185200","1812","337027","-","146400","226400"
"8958","グローバル・ワン不動産投資法人","東証","REIT","20230518","104200","-300","-0.29","104500","104800","104800","104200","3494","364989","-","74500","134500"
"8960","ユナイテッド・アーバン投資法人","東証","REIT","20230518","153900","-2000","-1.28","155900","156300","156300","153800","6233","965389","-","115900","195900"
"8961","森トラストリート投資法人","東証","REIT","20230518","70000","-600","-0.85","70600","70600","70800","69600","6363","445756","-","55600","85600"
"8963","インヴィンシブル投資法人","東証","REIT","20230518","57600","-500","-0.86","58100","58000","58100","57500","12452","719529","-","48100","68100"
"8964","フロンティア不動産投資法人","東証","REIT","20230518","485500","-5500","-1.12","491000","491500","492000","485500","980","478732","-","421000","561000"
"8966","平和不動産リート投資法人","東証","REIT","20230518","160900","-2800","-1.71","163700","164100","164100","160800","1400","226389","-","123700","203700"
"8967","日本ロジスティクスファンド投資法人","東証","REIT","20230518","317000","-3000","-0.94","320000","319500","319500","316000","1598","507393","-","250000","390000"
"8968","福岡リート投資法人","東証","REIT","20230518","160700","-900","-0.56","161600","162200","162200","160700","1382","222923","-","121600","201600"
"8972","ケネディクス・オフィス投資法人","東証","REIT","20230518","303000","500","0.17","302500","304000","305500","301500","2146","651183","-","232500","372500"
"8975","いちごオフィスリート投資法人","東証","REIT","20230518","88300","0","0","88300","89100","89100","88200","4730","419182","-","73300","103300"
"8976","大和証券オフィス投資法人","東証","REIT","20230518","583000","-3000","-0.51","586000","586000","589000","583000","1253","732522","-","486000","686000"
"8977","阪急阪神リート投資法人","東証","REIT","20230518","145600","-1200","-0.82","146800","147800","148000","145600","1404","205538","-","116800","176800"
"8979","スターツプロシード投資法人","東証","REIT","20230518","230200","-2200","-0.95","232400","233300","233300","230200","365","84380","-","182400","282400"
"8984","大和ハウスリート投資法人","東証","REIT","20230518","292700","-2700","-0.91","295400","296500","296800","292500","3900","1147472","-","245400","345500"
"8985","ジャパン・ホテル・リート投資法人","東証","REIT","20230518","78400","-1100","-1.38","79500","79600","79600","78200","11119","875869","-","64500","94500"
"8986","大和証券リビング投資法人","東証","REIT","20230518","113000","-1700","-1.48","114700","115300","115300","112700","3963","449273","-","84700","144700"
"8987","ジャパンエクセレント投資法人","東証","REIT","20230518","117700","-600","-0.51","118300","118900","118900","117700","2013","237605","-","88300","148300"
