"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230920","120200","900","0.75","119300","119300","120300","119300","581","69655","-","89300","149300"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230920","93000","-100","-0.11","93100","92300","93400","92300","817","75922","-","78100","108100"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230920","126700","-1300","-1.02","128000","128000","128100","126700","1167","148178","-","98000","158000"
"2989","東海道リート投資法人","東証","REIT","20230920","127300","1100","0.87","126200","125300","127300","125300","1075","136197","-","96200","156200"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230920","637000","-1000","-0.16","638000","634000","639000","634000","741","471465","-","538000","738000"
"3234","森ヒルズリート投資法人","東証","REIT","20230920","145400","-200","-0.14","145600","145700","146100","145100","2020","293868","-","115600","175600"
"3249","産業ファンド投資法人","東証","REIT","20230920","142000","-1900","-1.32","143900","143800","144100","142000","4787","682916","-","113900","173900"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230920","336500","-2500","-0.74","339000","337000","339500","335500","6916","2329636","-","269000","409000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230920","224900","0","0","224900","223900","225700","223500","3054","686400","-","174900","274900"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230920","415000","3000","0.73","412000","412500","415000","412500","906","375317","-","342000","482000"
"3281","GLP投資法人","東証","REIT","20230920","136100","-1500","-1.09","137600","137100","138000","136100","11265","1538994","-","107600","167600"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230920","331500","1500","0.45","330000","330000","333500","329000","1103","365601","-","260000","400000"
"3283","日本プロロジスリート投資法人","東証","REIT","20230920","273900","-1400","-0.51","275300","275600","276900","273500","5799","1593149","-","225300","325500"
"3287","星野リゾート・リート投資法人","東証","REIT","20230920","646000","1000","0.16","645000","653000","653000","645000","1029","667758","-","545000","745000"
"3290","Oneリート投資法人","東証","REIT","20230920","264300","900","0.34","263400","262500","265400","262500","452","119483","-","213400","313500"
"3292","イオンリート投資法人","東証","REIT","20230920","147500","100","0.07","147400","147500","148000","147100","2773","409269","-","117400","177400"
"3295","ヒューリックリート投資法人","東証","REIT","20230920","162900","-400","-0.24","163300","162700","163600","162500","2587","421842","-","123300","203300"
"3296","日本リート投資法人","東証","REIT","20230920","354000","500","0.14","353500","352500","354500","351000","696","245819","-","283500","423500"
"3309","積水ハウス・リート投資法人","東証","REIT","20230920","84400","-400","-0.47","84800","84700","85100","84200","5731","484678","-","69800","99800"
"3451","トーセイ・リート投資法人","東証","REIT","20230920","140500","-100","-0.07","140600","140400","140900","140400","482","67756","-","110600","170600"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230920","287000","-400","-0.14","287400","286100","288000","285500","1279","366869","-","237400","337500"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230920","152500","-1600","-1.04","154100","154600","154600","151900","560","85652","-","114100","194100"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230920","117600","800","0.68","116800","116700","117600","116500","619","72574","-","86800","146800"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230920","172000","1900","1.12","170100","169500","172100","169500","7227","1240453","-","130100","210100"
"3463","いちごホテルリート投資法人","東証","REIT","20230920","115300","400","0.35","114900","115400","115800","114700","554","63921","-","84900","144900"
"3466","ラサールロジポート投資法人","東証","REIT","20230920","145200","-200","-0.14","145400","144800","145600","144800","3518","510772","-","115400","175400"
"3468","スターアジア不動産投資法人","東証","REIT","20230920","58300","0","0","58300","58300","58600","58000","9894","576788","-","48300","68300"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230920","127100","300","0.24","126800","126500","127200","126500","349","44279","-","96800","156800"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230920","481500","-3500","-0.72","485000","485000","486000","481500","895","432382","-","415000","555000"
"3472","大江戸温泉リート投資法人","東証","REIT","20230920","64300","100","0.16","64200","64200","64400","64100","236","15155","-","54200","74200"
"3476","投資法人みらい","東証","REIT","20230920","47600","100","0.21","47500","47450","47700","47450","1715","81612","-","40500","54500"
"3481","三菱地所物流リート投資法人","東証","REIT","20230920","383000","-3000","-0.78","386000","386500","386500","383000","1172","450296","-","316000","456000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20230920","166500","-900","-0.54","167400","166800","167900","166500","794","132534","-","127400","207400"
"3488","ザイマックス・リート投資法人","東証","REIT","20230920","116200","-300","-0.26","116500","115600","117000","115600","548","63658","-","86500","146500"
"3492","タカラレーベン不動産投資法人","東証","REIT","20230920","99000","500","0.51","98500","98500","99300","98300","4159","411475","-","83500","113500"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20230920","129400","-1000","-0.77","130400","129800","130300","129400","1100","142548","-","100400","160400"
"8951","日本ビルファンド投資法人","東証","REIT","20230920","614000","-2000","-0.32","616000","614000","619000","614000","2721","1674708","-","516000","716000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20230920","597000","-3000","-0.5","600000","597000","601000","597000","2766","1654977","-","500000","700000"
"8953","日本都市ファンド投資法人","東証","REIT","20230920","96600","100","0.1","96500","96500","97200","96500","12066","1167463","-","81500","111500"
"8954","オリックス不動産投資法人","東証","REIT","20230920","178000","900","0.51","177100","176900","178800","176900","3564","634969","-","137100","217100"
"8955","日本プライムリアルティ投資法人","東証","REIT","20230920","368500","0","0","368500","367500","370500","367000","944","347962","-","298500","438500"
