"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20231207","116200","-1400","-1.19","117600","117600","117600","116200","690","80479","-","87600","147600"
"2972","サンケイリアルエステート投資法人","東証","REIT","20231207","91000","-700","-0.76","91700","91700","91900","90900","888","81039","-","76700","106700"
"2979","SOSiLA物流リート投資法人","東証","REIT","20231207","120000","-500","-0.41","120500","120200","120300","119600","2192","262799","-","90500","150500"
"2989","東海道リート投資法人","東証","REIT","20231207","126000","-300","-0.24","126300","125700","126000","125200","342","42953","-","96300","156300"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20231207","609000","-6000","-0.98","615000","614000","614000","606000","770","468576","-","515000","715000"
"3234","森ヒルズリート投資法人","東証","REIT","20231207","139300","-1500","-1.07","140800","140700","140700","139300","2353","328593","-","110800","170800"
"3249","産業ファンド投資法人","東証","REIT","20231207","135600","-1300","-0.95","136900","137000","137000","135200","4259","578208","-","106900","166900"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20231207","330000","-1000","-0.3","331000","330000","331500","328000","1734","571774","-","261000","401000"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20231207","397500","-2500","-0.63","400000","397000","398000","395000","972","385811","-","330000","470000"
"3281","GLP投資法人","東証","REIT","20231207","135900","-2700","-1.95","138600","138000","138000","135700","12028","1639569","-","108600","168600"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20231207","322500","-1000","-0.31","323500","321500","323000","321000","2015","649348","-","253500","393500"
"3283","日本プロロジスリート投資法人","東証","REIT","20231207","266600","-3100","-1.15","269700","268500","268700","264500","5546","1477169","-","219700","320000"
"3287","星野リゾート・リート投資法人","東証","REIT","20231207","603000","-2000","-0.33","605000","605000","605000","600000","569","342673","-","505000","705000"
"3290","Oneリート投資法人","東証","REIT","20231207","264300","-2700","-1.01","267000","266900","266900","264000","641","170091","-","217000","317000"
"3292","イオンリート投資法人","東証","REIT","20231207","141300","-1000","-0.7","142300","142400","142400","141100","4914","695359","-","112300","172300"
"3295","ヒューリックリート投資法人","東証","REIT","20231207","149300","-1900","-1.26","151200","150600","150800","149200","3241","485368","-","111200","191200"
"3296","日本リート投資法人","東証","REIT","20231207","341000","-3500","-1.02","344500","343000","344000","340500","809","276441","-","274500","414500"
"3309","積水ハウス・リート投資法人","東証","REIT","20231207","79600","0","0","79600","79800","80000","79300","7287","580440","-","64600","94600"
"3451","トーセイ・リート投資法人","東証","REIT","20231207","134100","-300","-0.22","134400","134500","134600","133800","376","50421","-","104400","164400"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20231207","140200","-2100","-1.48","142300","142000","142000","140100","654","91924","-","112300","172300"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20231207","110000","-600","-0.54","110600","110200","110300","109500","622","68358","-","80600","140600"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20231207","165600","-1400","-0.84","167000","166600","166800","165300","9511","1576572","-","127000","207000"
"3463","いちごホテルリート投資法人","東証","REIT","20231207","106800","-700","-0.65","107500","107000","107000","106100","892","95094","-","77500","137500"
"3466","ラサールロジポート投資法人","東証","REIT","20231207","147900","-1400","-0.94","149300","149300","149300","147600","3455","511444","-","119300","179300"
"3468","スターアジア不動産投資法人","東証","REIT","20231207","58100","-300","-0.51","58400","58100","58200","57700","4086","237020","-","48400","68400"
"3470","マリモ地方創生リート投資法人","東証","REIT","20231207","126500","0","0","126500","126700","126700","126300","336","42483","-","96500","156500"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20231207","456500","-5000","-1.08","461500","461000","461000","453500","1310","598014","-","391500","532000"
"3472","大江戸温泉リート投資法人","東証","REIT","20231207","61900","0","0","61900","61800","61900","61400","976","60179","-","51900","71900"
"3476","投資法人みらい","東証","REIT","20231207","43600","-200","-0.46","43800","43850","43850","43400","6586","287011","-","36800","50800"
"3481","三菱地所物流リート投資法人","東証","REIT","20231207","373000","-5500","-1.45","378500","378000","378000","372000","1652","617455","-","308500","448500"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20231207","158200","-1700","-1.06","159900","159900","160000","158200","1347","213745","-","119900","199900"
"3488","ザイマックス・リート投資法人","東証","REIT","20231207","116800","-100","-0.09","116900","116000","116800","115300","476","55254","-","86900","146900"
