"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20231102","118900","0","0","118900","119000","119300","118600","393","46738","-","88900","148900"
"2972","サンケイリアルエステート投資法人","東証","REIT","20231102","92000","-500","-0.54","92500","92300","93700","91600","2470","228501","-","77500","107500"
"2979","SOSiLA物流リート投資法人","東証","REIT","20231102","121000","300","0.25","120700","121700","122400","121000","1929","234383","-","90700","150700"
"2989","東海道リート投資法人","東証","REIT","20231102","126200","700","0.56","125500","125800","126600","125200","596","75052","-","95500","155500"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20231102","619000","8000","1.31","611000","616000","623000","612000","1410","872320","-","511000","711000"
"3234","森ヒルズリート投資法人","東証","REIT","20231102","143600","1100","0.77","142500","143400","144200","142900","2684","384985","-","112500","172500"
"3249","産業ファンド投資法人","東証","REIT","20231102","138400","2400","1.76","136000","137600","138800","137200","5151","711868","-","106000","166000"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20231102","333000","6000","1.83","327000","330000","333000","329000","3575","1185596","-","257000","397000"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20231102","410000","500","0.12","409500","413000","414500","408500","2020","829187","-","339500","479500"
"3281","GLP投資法人","東証","REIT","20231102","136800","500","0.37","136300","137000","137900","136100","10669","1459984","-","106300","166300"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20231102","320500","0","0","320500","324000","326000","320000","2392","769638","-","250500","390500"
"3283","日本プロロジスリート投資法人","東証","REIT","20231102","268500","1300","0.49","267200","268300","270900","267100","8080","2170365","-","217200","317500"
"3287","星野リゾート・リート投資法人","東証","REIT","20231102","592000","-4000","-0.67","596000","599000","604000","592000","1009","602064","-","496000","696000"
"3290","Oneリート投資法人","東証","REIT","20231102","263900","100","0.04","263800","265100","265200","261300","985","259200","-","213800","314000"
"3292","イオンリート投資法人","東証","REIT","20231102","145200","1400","0.97","143800","144800","145600","144300","3913","567247","-","113800","173800"
"3295","ヒューリックリート投資法人","東証","REIT","20231102","156400","1600","1.03","154800","155500","157000","155400","3393","530755","-","114800","194800"
"3296","日本リート投資法人","東証","REIT","20231102","347000","-4000","-1.14","351000","351000","351500","346500","1179","410555","-","281000","421000"
"3309","積水ハウス・リート投資法人","東証","REIT","20231102","80000","400","0.5","79600","80000","80500","79600","10359","828943","-","64600","94600"
