"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20231116","119700","200","0.17","119500","119000","119700","118900","222","26482","-","89500","149500"
"2972","サンケイリアルエステート投資法人","東証","REIT","20231116","90200","-200","-0.22","90400","90500","90700","89900","1229","110875","-","75400","105400"
"2979","SOSiLA物流リート投資法人","東証","REIT","20231116","120300","0","0","120300","120700","120700","119600","1482","178007","-","90300","150300"
"2989","東海道リート投資法人","東証","REIT","20231116","126400","100","0.08","126300","126300","126600","125600","532","67071","-","96300","156300"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20231116","621000","7000","1.14","614000","618000","622000","613000","736","455620","-","514000","714000"
"3234","森ヒルズリート投資法人","東証","REIT","20231116","140800","200","0.14","140600","140300","140800","139900","1752","246215","-","110600","170600"
"3249","産業ファンド投資法人","東証","REIT","20231116","138400","300","0.22","138100","138200","138400","137000","3078","424816","-","108100","168100"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20231116","331500","2000","0.61","329500","330000","332500","329500","1738","575397","-","259500","399500"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20231116","411000","4500","1.11","406500","409000","414000","407500","2374","975996","-","336500","476500"
"3281","GLP投資法人","東証","REIT","20231116","139700","-200","-0.14","139900","140700","140700","138400","7127","994741","-","109900","169900"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20231116","321000","4000","1.26","317000","318000","321000","317000","1215","387928","-","247000","387000"
"3283","日本プロロジスリート投資法人","東証","REIT","20231116","276000","-1200","-0.43","277200","278400","278400","273500","4426","1221520","-","227200","327500"
"3287","星野リゾート・リート投資法人","東証","REIT","20231116","620000","7000","1.14","613000","616000","620000","614000","415","256250","-","513000","713000"
"3290","Oneリート投資法人","東証","REIT","20231116","260900","0","0","260900","259700","261600","258400","491","127745","-","210900","311000"
"3292","イオンリート投資法人","東証","REIT","20231116","144000","900","0.63","143100","143900","144000","142900","2796","401320","-","113100","173100"
"3295","ヒューリックリート投資法人","東証","REIT","20231116","153100","600","0.39","152500","152500","153500","152400","2252","344494","-","112500","192500"
"3296","日本リート投資法人","東証","REIT","20231116","353000","3000","0.86","350000","350000","353000","349500","858","301470","-","280000","420000"
"3309","積水ハウス・リート投資法人","東証","REIT","20231116","79300","200","0.25","79100","79400","79500","78700","5769","456677","-","64100","94100"
"3451","トーセイ・リート投資法人","東証","REIT","20231116","136400","200","0.15","136200","136000","136400","135300","570","77472","-","106200","166200"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20231116","144100","-1400","-0.96","145500","145700","145900","143700","419","60530","-","115500","175500"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20231116","108700","300","0.28","108400","108700","108900","108000","705","76459","-","78400","138400"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20231116","170500","100","0.06","170400","170900","170900","169300","7613","1295637","-","130400","210400"
"3463","いちごホテルリート投資法人","東証","REIT","20231116","107000","1300","1.23","105700","106200","107000","105500","484","51504","-","75700","135700"
"3466","ラサールロジポート投資法人","東証","REIT","20231116","150700","-1500","-0.99","152200","152200","152300","149800","5340","804078","-","112200","192200"
"3468","スターアジア不動産投資法人","東証","REIT","20231116","58900","700","1.2","58200","58400","58900","58300","5868","344161","-","48200","68200"
"3470","マリモ地方創生リート投資法人","東証","REIT","20231116","127500","500","0.39","127000","127800","127900","126800","345","43895","-","97000","157000"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20231116","475000","2000","0.42","473000","474500","475000","469500","924","437098","-","403000","543000"
"3472","大江戸温泉リート投資法人","東証","REIT","20231116","64900","200","0.31","64700","64700","64900","64600","559","36182","-","54700","74700"
"3476","投資法人みらい","東証","REIT","20231116","43750","-200","-0.46","43950","43800","43950","43450","8803","384474","-","36950","51000"
"3481","三菱地所物流リート投資法人","東証","REIT","20231116","383000","0","0","383000","383500","385500","380000","894","341855","-","313000","453000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20231116","162000","-100","-0.06","162100","162200","162400","161000","730","117923","-","122100","202100"
"3488","ザイマックス・リート投資法人","東証","REIT","20231116","117600","-300","-0.25","117900","118200","118400","117400","162","19068","-","87900","147900"
"3492","タカラレーベン不動産投資法人","東証","REIT","20231116","97700","-300","-0.31","98000","97700","98200","97600","1782","174378","-","83000","113000"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20231116","126600","-400","-0.31","127000","127400","128000","126200","2211","280763","-","97000","157000"
"8951","日本ビルファンド投資法人","東証","REIT","20231116","616000","-4000","-0.65","620000","624000","624000","612000","2706","1666697","-","520000","720000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20231116","568000","-10000","-1.73","578000","578000","578000","564000","5825","3309388","-","478000","678000"
"8953","日本都市ファンド投資法人","東証","REIT","20231116","100300","700","0.7","99600","99800","101000","99600","16443","1649133","-","84600","114600"
"8954","オリックス不動産投資法人","東証","REIT","20231116","173300","-900","-0.52","174200","173800","174000","171900","5216","903460","-","134200","214200"
"8955","日本プライムリアルティ投資法人","東証","REIT","20231116","354500","-500","-0.14","355000","355000","356000","352500","1739","616434","-","285000","425000"
"8956","NTT都市開発リート投資法人","東証","REIT","20231116","129300","300","0.23","129000","129600","129700","128800","2306","298246","-","99000","159000"
"8957","東急リアル・エステート投資法人","東証","REIT","20231116","181600","800","0.44","180800","180700","181800","180100","1478","267714","-","140800","220800"
"8958","グローバル・ワン不動産投資法人","東証","REIT","20231116","112000","-800","-0.71","112800","112500","112700","112000","2334","261976","-","82800","142800"
"8960","ユナイテッド・アーバン投資法人","東証","REIT","20231116","153500","400","0.26","153100","153100","153500","152200","3639","556818","-","113100","193100"
"8961","森トラストリート投資法人","東証","REIT","20231116","73400","-300","-0.41","73700","73700","73700","73000","2764","202696","-","58700","88700"
