"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20240116","120700","-200","-0.17","120900","121900","122300","120700","1569","190576","-","90900","150900"
"2972","サンケイリアルエステート投資法人","東証","REIT","20240116","90700","-200","-0.22","90900","90800","91100","90500","862","78311","-","75900","105900"
"2979","SOSiLA物流リート投資法人","東証","REIT","20240116","121700","300","0.25","121400","121800","122400","121000","2171","264540","-","91400","151400"
"2989","東海道リート投資法人","東証","REIT","20240116","128200","300","0.23","127900","127900","128700","127500","1313","168376","-","97900","157900"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20240116","607000","-4000","-0.65","611000","611000","613000","606000","479","291628","-","511000","711000"
"3234","森ヒルズリート投資法人","東証","REIT","20240116","141200","-800","-0.56","142000","142200","142200","141200","2345","332172","-","112000","172000"
"3249","産業ファンド投資法人","東証","REIT","20240116","140400","-1900","-1.34","142300","142600","142700","140400","2625","370632","-","112300","172300"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20240116","328500","0","0","328500","330000","331500","328000","3025","996533","-","258500","398500"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20240116","392500","-2000","-0.51","394500","395500","395500","392500","655","257843","-","324500","464500"
"3281","GLP投資法人","東証","REIT","20240116","139500","-3200","-2.24","142700","142300","142300","138700","10573","1477209","-","112700","172700"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20240116","314000","-1000","-0.32","315000","314000","315000","312500","1336","419612","-","245000","385000"
"3283","日本プロロジスリート投資法人","東証","REIT","20240116","283800","800","0.28","283000","283000","284000","280700","5174","1463764","-","233000","333000"
"3287","星野リゾート・リート投資法人","東証","REIT","20240116","555000","-2000","-0.36","557000","557000","558000","551000","1005","557276","-","457000","657000"
"3290","Oneリート投資法人","東証","REIT","20240116","272500","0","0","272500","273200","274900","272500","664","181575","-","222500","322500"
"3292","イオンリート投資法人","東証","REIT","20240116","141700","-500","-0.35","142200","142400","142400","141500","3893","552512","-","112200","172200"
"3295","ヒューリックリート投資法人","東証","REIT","20240116","154100","-400","-0.26","154500","154800","155500","153900","2023","312839","-","114500","194500"
"3296","日本リート投資法人","東証","REIT","20240116","342500","-2500","-0.72","345000","346000","346000","341000","567","194717","-","275000","415000"
"3309","積水ハウス・リート投資法人","東証","REIT","20240116","78900","-700","-0.88","79600","79800","79800","78800","3778","298924","-","64600","94600"
"3451","トーセイ・リート投資法人","東証","REIT","20240116","139100","300","0.22","138800","138600","139500","138600","452","62839","-","108800","168800"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20240116","138600","-1100","-0.79","139700","139700","140400","138600","812","113053","-","109700","169700"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20240116","110600","-600","-0.54","111200","111600","111600","110600","876","97233","-","81200","141200"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20240116","161900","-2500","-1.52","164400","164700","164700","161700","6510","1058253","-","124400","204400"
"3463","いちごホテルリート投資法人","東証","REIT","20240116","116000","700","0.61","115300","115500","116900","115100","1363","158219","-","85300","145300"
