"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20240219","114900","-500","-0.43","115400","116000","116000","114300","1379","158415","-","85400","145400"
"2972","サンケイリアルエステート投資法人","東証","REIT","20240219","88700","-500","-0.56","89200","89200","89400","88100","1898","168084","-","74200","104200"
"2979","SOSiLA物流リート投資法人","東証","REIT","20240219","112300","-1200","-1.06","113500","113600","113700","111700","3361","377597","-","83500","143500"
"2989","東海道リート投資法人","東証","REIT","20240219","125300","-2700","-2.11","128000","127100","127800","124700","2031","255936","-","98000","158000"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20240219","585000","2000","0.34","583000","583000","585000","576000","1217","706665","-","483000","683000"
"3234","森ヒルズリート投資法人","東証","REIT","20240219","129900","-600","-0.46","130500","131000","131000","128700","4581","593477","-","100500","160500"
"3249","産業ファンド投資法人","東証","REIT","20240219","125500","-900","-0.71","126400","126900","127400","125400","11045","1394435","-","96400","156400"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20240219","305500","500","0.16","305000","306500","307000","301000","4856","1475069","-","235000","375000"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20240219","386000","-4000","-1.03","390000","390000","390500","384000","1668","644229","-","320000","460000"
"3281","GLP投資法人","東証","REIT","20240219","124000","-2700","-2.13","126700","127200","127700","123900","21320","2668837","-","96700","156700"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20240219","293500","-600","-0.2","294100","293900","294100","290500","971","283703","-","244100","344500"
"3283","日本プロロジスリート投資法人","東証","REIT","20240219","254300","-3300","-1.28","257600","259000","260900","252900","5740","1468824","-","207600","308000"
"3287","星野リゾート・リート投資法人","東証","REIT","20240219","538000","4000","0.75","534000","535000","541000","534000","1014","545066","-","434000","634000"
"3290","Oneリート投資法人","東証","REIT","20240219","263000","-1200","-0.45","264200","265500","266500","260700","1656","435758","-","214200","314500"
"3292","イオンリート投資法人","東証","REIT","20240219","131700","-600","-0.45","132300","132800","132900","131000","7762","1022571","-","102300","162300"
"3295","ヒューリックリート投資法人","東証","REIT","20240219","149600","100","0.07","149500","150500","150500","148700","3058","456792","-","119500","179500"
"3296","日本リート投資法人","東証","REIT","20240219","322000","-2500","-0.77","324500","325000","325500","319500","1080","347819","-","254500","394500"
"3309","積水ハウス・リート投資法人","東証","REIT","20240219","73800","-400","-0.54","74200","74300","74500","73200","11782","866823","-","59200","89200"
"3451","トーセイ・リート投資法人","東証","REIT","20240219","136800","-100","-0.07","136900","137100","137500","136300","1046","143149","-","106900","166900"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20240219","129300","-900","-0.69","130200","129900","130000","128100","1366","175868","-","100200","160200"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20240219","102500","-700","-0.68","103200","103400","103500","102400","1532","157475","-","73200","133200"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20240219","149800","-300","-0.2","150100","150600","151100","148700","10765","1612554","-","110100","190100"
"3463","いちごホテルリート投資法人","東証","REIT","20240219","110800","500","0.45","110300","111300","112000","109700","2017","222949","-","80300","140300"
"3466","ラサールロジポート投資法人","東証","REIT","20240219","142600","-2100","-1.45","144700","145500","145500","142000","5482","784336","-","114700","174700"
"3468","スターアジア不動産投資法人","東証","REIT","20240219","56200","-800","-1.4","57000","56900","57000","55900","8211","462575","-","47000","67000"
"3470","マリモ地方創生リート投資法人","東証","REIT","20240219","120900","-800","-0.66","121700","121700","121700","120100","1313","158659","-","91700","151700"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20240219","425500","-13000","-2.96","438500","440000","440000","424000","2032","869248","-","368500","509000"
