"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230908","119000","700","0.59","118300","118400","119500","117900","1451","172363","-","88300","148300"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230908","95200","-300","-0.31","95500","95000","95500","94800","1430","136145","-","80500","110500"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230908","128800","-700","-0.54","129500","130600","130600","128500","2290","296739","-","99500","159500"
"2989","東海道リート投資法人","東証","REIT","20230908","124600","300","0.24","124300","124200","125400","124000","1351","168487","-","94300","154300"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230908","649000","3000","0.46","646000","646000","650000","643000","1451","938497","-","546000","746000"
"3234","森ヒルズリート投資法人","東証","REIT","20230908","148600","1300","0.88","147300","148600","148600","147500","5244","777933","-","117300","177300"
"3249","産業ファンド投資法人","東証","REIT","20230908","145200","-900","-0.62","146100","146000","146200","144400","8318","1209495","-","116100","176100"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230908","343500","-1500","-0.43","345000","343000","345000","340500","4768","1634499","-","275000","415000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230908","227800","-700","-0.31","228500","227500","229300","226400","4167","948474","-","178500","278500"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230908","414500","-2500","-0.6","417000","417000","417000","410000","2412","1000214","-","347000","487000"
"3281","GLP投資法人","東証","REIT","20230908","138500","0","0","138500","138400","138900","137800","16325","2258495","-","108500","168500"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230908","334500","-2000","-0.59","336500","336500","338000","332500","2052","688097","-","266500","406500"
"3283","日本プロロジスリート投資法人","東証","REIT","20230908","284700","-7700","-2.63","292400","287400","291600","283400","11798","3374659","-","242400","342500"
"3287","星野リゾート・リート投資法人","東証","REIT","20230908","649000","4000","0.62","645000","651000","651000","642000","1450","939574","-","545000","745000"
"3290","Oneリート投資法人","東証","REIT","20230908","260900","-300","-0.11","261200","261000","262500","259300","1059","276322","-","211200","311500"
"3292","イオンリート投資法人","東証","REIT","20230908","148800","-100","-0.07","148900","149500","149500","148400","4230","630742","-","118900","178900"
"3295","ヒューリックリート投資法人","東証","REIT","20230908","163600","-600","-0.37","164200","163000","164600","162800","4581","748663","-","124200","204200"
"3296","日本リート投資法人","東証","REIT","20230908","353000","-3500","-0.98","356500","353500","356000","352500","1599","565740","-","286500","426500"
"3309","積水ハウス・リート投資法人","東証","REIT","20230908","84400","-100","-0.12","84500","83800","84800","83800","11328","952926","-","69500","99500"
"3451","トーセイ・リート投資法人","東証","REIT","20230908","141100","-500","-0.35","141600","140800","141700","140800","996","140503","-","111600","171600"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230908","290600","-600","-0.21","291200","290300","292200","289100","2159","626662","-","241200","341500"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230908","150400","400","0.27","150000","150000","150500","149300","946","141883","-","110000","190000"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230908","116100","0","0","116100","115800","116300","115400","1121","129920","-","86100","146100"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230908","171600","-1000","-0.58","172600","171700","172800","171000","16454","2824260","-","132600","212600"
"3463","いちごホテルリート投資法人","東証","REIT","20230908","117600","-700","-0.59","118300","118500","118600","117200","1295","152924","-","88300","148300"
"3466","ラサールロジポート投資法人","東証","REIT","20230908","146600","-1600","-1.08","148200","148700","148800","146400","8386","1235334","-","118200","178200"
"3468","スターアジア不動産投資法人","東証","REIT","20230908","57300","-300","-0.52","57600","57800","57800","56900","11609","666023","-","47600","67600"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230908","127600","600","0.47","127000","127500","127600","127000","776","98868","-","97000","157000"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230908","491000","-6000","-1.21","497000","500000","500000","489000","1907","942720","-","427000","567000"
"3472","大江戸温泉リート投資法人","東証","REIT","20230908","64700","-100","-0.15","64800","65000","65100","64600","801","51970","-","54800","74800"
"3476","投資法人みらい","東証","REIT","20230908","47650","-100","-0.21","47750","47800","47800","47400","4674","222830","-","40750","54800"
"3481","三菱地所物流リート投資法人","東証","REIT","20230908","391000","-3000","-0.76","394000","395000","395000","389000","1758","688847","-","324000","464000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20230908","170600","-1300","-0.76","171900","171400","172400","170600","2022","345984","-","131900","211900"
"3488","ザイマックス・リート投資法人","東証","REIT","20230908","117100","-200","-0.17","117300","117700","117800","116800","686","80504","-","87300","147300"
"3492","タカラレーベン不動産投資法人","東証","REIT","20230908","97900","100","0.1","97800","97800","98600","97300","4031","394644","-","82800","112800"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20230908","130200","-800","-0.61","131000","130700","131000","130000","1994","260014","-","101000","161000"
"8951","日本ビルファンド投資法人","東証","REIT","20230908","621000","-5000","-0.8","626000","623000","625000","619000","5267","3277765","-","526000","726000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20230908","608000","-4000","-0.65","612000","611000","612000","606000","4985","3039707","-","512000","712000"
"8953","日本都市ファンド投資法人","東証","REIT","20230908","98700","-700","-0.7","99400","99000","99400","98300","22068","2181630","-","84400","114400"
"8954","オリックス不動産投資法人","東証","REIT","20230908","185100","-400","-0.22","185500","185000","186400","184100","8308","1537565","-","145500","225500"
"8955","日本プライムリアルティ投資法人","東証","REIT","20230908","376500","0","0","376500","376000","378500","374000","2677","1007900","-","306500","446500"
"8956","NTT都市開発リート投資法人","東証","REIT","20230908","140800","-300","-0.21","141100","140000","141400","139700","3426","481497","-","111100","171100"
"8957","東急リアル・エステート投資法人","東証","REIT","20230908","187800","-1100","-0.58","188900","188000","188800","187100","2359","443175","-","148900","228900"
"8958","グローバル・ワン不動産投資法人","東証","REIT","20230908","119300","-500","-0.42","119800","119900","119900","118700","3874","463022","-","89800","149800"
