"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20231107","118300","100","0.08","118200","118200","118300","117100","877","103434","-","88200","148200"
"2972","サンケイリアルエステート投資法人","東証","REIT","20231107","91400","-900","-0.98","92300","92100","92500","90300","2006","183060","-","77300","107300"
"2979","SOSiLA物流リート投資法人","東証","REIT","20231107","120600","-400","-0.33","121000","120800","120800","119700","3249","390853","-","91000","151000"
"2989","東海道リート投資法人","東証","REIT","20231107","125800","300","0.24","125500","125200","126100","124700","703","88159","-","95500","155500"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20231107","627000","1000","0.16","626000","624000","627000","617000","1828","1140461","-","526000","726000"
"3234","森ヒルズリート投資法人","東証","REIT","20231107","141600","-1200","-0.84","142800","142500","142500","140700","5395","763581","-","112800","172800"
"3249","産業ファンド投資法人","東証","REIT","20231107","136000","-2200","-1.59","138200","137700","137800","134700","8938","1213592","-","108200","168200"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20231107","335000","-500","-0.15","335500","335500","337000","331000","4498","1505198","-","265500","405500"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20231107","408500","-500","-0.12","409000","409500","410000","404500","3897","1588447","-","339000","479000"
"3281","GLP投資法人","東証","REIT","20231107","139000","-900","-0.64","139900","140400","140400","136700","18371","2548401","-","109900","169900"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20231107","327500","5500","1.71","322000","323500","328500","321500","2871","934737","-","252000","392000"
"3283","日本プロロジスリート投資法人","東証","REIT","20231107","274900","3900","1.44","271000","271500","274900","267500","9993","2723812","-","221000","321000"
"3287","星野リゾート・リート投資法人","東証","REIT","20231107","599000","-7000","-1.16","606000","602000","602000","592000","1152","687962","-","506000","706000"
"3290","Oneリート投資法人","東証","REIT","20231107","259400","-1400","-0.54","260800","260500","260800","256700","978","252931","-","210800","311000"
"3292","イオンリート投資法人","東証","REIT","20231107","143500","-1500","-1.03","145000","145000","145300","142600","6958","998255","-","115000","175000"
"3295","ヒューリックリート投資法人","東証","REIT","20231107","153100","-3600","-2.3","156700","156200","156400","152300","5836","895047","-","116700","196700"
"3296","日本リート投資法人","東証","REIT","20231107","346000","-1500","-0.43","347500","347000","348000","342500","1657","572291","-","277500","417500"
"3309","積水ハウス・リート投資法人","東証","REIT","20231107","78600","-1500","-1.87","80100","80200","80200","78000","17577","1383743","-","65100","95100"
"3451","トーセイ・リート投資法人","東証","REIT","20231107","136800","100","0.07","136700","136100","137100","135500","1068","145703","-","106700","166700"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20231107","144000","900","0.63","143100","143400","144400","142100","1098","157610","-","113100","173100"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20231107","111100","-1300","-1.16","112400","112400","112400","110300","2052","227940","-","82400","142400"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20231107","166800","-3800","-2.23","170600","169600","169600","165200","17908","2982359","-","130600","210600"
"3463","いちごホテルリート投資法人","東証","REIT","20231107","103200","-800","-0.77","104000","104400","104400","101900","2371","243930","-","74000","134000"
"3466","ラサールロジポート投資法人","東証","REIT","20231107","150900","400","0.27","150500","150900","151100","149100","10026","1507231","-","110500","190500"
"3468","スターアジア不動産投資法人","東証","REIT","20231107","58600","800","1.38","57800","58000","58700","57700","9256","539663","-","47800","67800"
"3470","マリモ地方創生リート投資法人","東証","REIT","20231107","127300","800","0.63","126500","127000","127500","126300","683","86682","-","96500","156500"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20231107","473000","2500","0.53","470500","471000","474000","465000","2289","1076257","-","400500","541000"
"3472","大江戸温泉リート投資法人","東証","REIT","20231107","65500","300","0.46","65200","65300","65500","64900","680","44372","-","55200","75200"
"3476","投資法人みらい","東証","REIT","20231107","46150","-50","-0.11","46200","46250","46250","45650","5098","234611","-","39200","53200"
"3481","三菱地所物流リート投資法人","東証","REIT","20231107","381000","-3000","-0.78","384000","383000","383500","377000","2575","978236","-","314000","454000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20231107","161800","-1400","-0.86","163200","162300","162900","159600","2052","330938","-","123200","203200"
"3488","ザイマックス・リート投資法人","東証","REIT","20231107","117800","400","0.34","117400","117400","117800","116300","534","62667","-","87400","147400"
"3492","タカラレーベン不動産投資法人","東証","REIT","20231107","98300","500","0.51","97800","97800","98300","97400","2913","285274","-","82800","112800"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20231107","124700","200","0.16","124500","124500","125300","123500","2277","283219","-","94500","154500"
"8951","日本ビルファンド投資法人","東証","REIT","20231107","617000","5000","0.82","612000","610000","618000","605000","6194","3795234","-","512000","712000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20231107","569000","0","0","569000","569000","571000","562000","6146","3484949","-","469000","669000"
"8953","日本都市ファンド投資法人","東証","REIT","20231107","98200","900","0.92","97300","97600","98400","96700","29082","2844188","-","82300","112300"
"8954","オリックス不動産投資法人","東証","REIT","20231107","173500","-3500","-1.98","177000","176700","176900","172100","13904","2411382","-","137000","217000"
"8955","日本プライムリアルティ投資法人","東証","REIT","20231107","352000","-2000","-0.56","354000","353000","353000","348500","3289","1154255","-","284000","424000"
"8956","NTT都市開発リート投資法人","東証","REIT","20231107","131700","1500","1.15","130200","130700","131800","129400","8787","1149904","-","100200","160200"
"8957","東急リアル・エステート投資法人","東証","REIT","20231107","179700","-1200","-0.66","180900","180500","180500","177600","2996","536540","-","140900","220900"
