"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230628","120900","1000","0.83","119900","119900","120900","119800","1315","158477","-","89900","149900"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230628","90000","400","0.45","89600","89700","90000","89200","1703","152881","-","74600","104600"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230628","132900","1300","0.99","131600","132300","132900","131500","1750","231515","-","101600","161600"
"2989","東海道リート投資法人","東証","REIT","20230628","124800","1000","0.81","123800","123800","124800","123600","932","115867","-","93800","153800"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230628","667000","11000","1.68","656000","656000","667000","654000","1413","938896","-","556000","756000"
"3234","森ヒルズリート投資法人","東証","REIT","20230628","147400","900","0.61","146500","146400","147600","146000","4211","619420","-","116500","176500"
"3249","産業ファンド投資法人","東証","REIT","20230628","153000","800","0.53","152200","153300","153800","152000","5717","873623","-","112200","192200"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230628","353500","2000","0.57","351500","351500","354500","350500","4657","1643844","-","281500","421500"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230628","231500","5100","2.25","226400","225700","231700","223700","4057","933162","-","176400","276400"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230628","404000","-500","-0.12","404500","403500","405500","402000","2144","865100","-","334500","474500"
"3281","GLP投資法人","東証","REIT","20230628","144400","1000","0.7","143400","143500","144600","143300","12974","1870871","-","113400","173400"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230628","354000","3500","1","350500","350500","354500","349500","2457","867467","-","280500","420500"
"3283","日本プロロジスリート投資法人","東証","REIT","20230628","286600","-1400","-0.49","288000","285600","287300","284500","9088","2598846","-","238000","338000"
"3287","星野リゾート・リート投資法人","東証","REIT","20230628","622000","1000","0.16","621000","619000","622000","616000","916","568114","-","521000","721000"
"3290","Oneリート投資法人","東証","REIT","20230628","246900","2500","1.02","244400","244400","247100","243700","1068","262920","-","194400","294400"
"3292","イオンリート投資法人","東証","REIT","20230628","155200","900","0.58","154300","154200","155400","153600","4581","709635","-","114300","194300"
"3295","ヒューリックリート投資法人","東証","REIT","20230628","159900","3200","2.04","156700","156900","159900","156900","3444","548266","-","116700","196700"
"3296","日本リート投資法人","東証","REIT","20230628","347000","7000","2.06","340000","341000","347000","340500","4217","1449230","-","270000","410000"
"3309","積水ハウス・リート投資法人","東証","REIT","20230628","85200","1400","1.67","83800","84000","85300","83700","14424","1224456","-","68800","98800"
"3451","トーセイ・リート投資法人","東証","REIT","20230628","132400","100","0.08","132300","132300","133000","132100","763","101082","-","102300","162300"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230628","289300","6200","2.19","283100","282000","290200","280300","5263","1513018","-","233100","333500"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230628","163700","0","0","163700","164000","164800","163600","709","116276","-","123700","203700"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230628","121400","1400","1.17","120000","120000","121400","119700","935","113058","-","90000","150000"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230628","167000","2200","1.33","164800","164300","167100","163900","14637","2436774","-","124800","204800"
"3463","いちごホテルリート投資法人","東証","REIT","20230628","102400","-500","-0.49","102900","102500","103100","101900","2827","288819","-","72900","132900"
"3466","ラサールロジポート投資法人","東証","REIT","20230628","153400","900","0.59","152500","152200","153400","152100","11813","1807706","-","112500","192500"
"3468","スターアジア不動産投資法人","東証","REIT","20230628","59400","400","0.68","59000","58800","59400","58800","3974","235471","-","49000","69000"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230628","131900","100","0.08","131800","132000","132400","131400","1460","192640","-","101800","161800"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230628","507000","10500","2.11","496500","500000","507000","499500","2447","1233728","-","426500","567000"
"3472","大江戸温泉リート投資法人","東証","REIT","20230628","64100","-500","-0.77","64600","64500","64500","64000","514","33008","-","54600","74600"
"3476","投資法人みらい","東証","REIT","20230628","45950","-50","-0.11","46000","45950","46100","45750","5628","258400","-","39000","53000"
"3481","三菱地所物流リート投資法人","東証","REIT","20230628","415500","2500","0.61","413000","413000","417500","412500","1024","424734","-","343000","483000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20230628","184000","0","0","184000","183800","185000","183100","3983","732532","-","144000","224000"
"3488","ザイマックス・リート投資法人","東証","REIT","20230628","114200","300","0.26","113900","114400","114400","113600","528","60237","-","83900","143900"
