"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230329","108400","600","0.56","107800","108100","108600","107500","1039","112352","-","77800","137800"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230329","82800","500","0.61","82300","82400","83000","82000","1713","141485","-","67300","97300"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230329","131200","300","0.23","130900","131400","132600","130200","1536","201187","-","100900","160900"
"2989","東海道リート投資法人","東証","REIT","20230329","117600","-300","-0.25","117900","117700","118100","116200","1289","151136","-","87900","147900"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230329","596000","3000","0.51","593000","595000","597000","589000","1002","594953","-","493000","693000"
"3234","森ヒルズリート投資法人","東証","REIT","20230329","148400","900","0.61","147500","148000","149200","146600","3009","445441","-","117500","177500"
"3249","産業ファンド投資法人","東証","REIT","20230329","145600","0","0","145600","146100","147800","144600","6741","981288","-","115600","175600"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230329","318000","0","0","318000","320000","320500","315500","3370","1070797","-","248000","388000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230329","203400","3100","1.55","200300","200600","203500","200500","2205","446444","-","150300","250300"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230329","376500","5500","1.48","371000","375000","378000","373000","2541","954549","-","301000","441000"
"3281","GLP投資法人","東証","REIT","20230329","144100","-100","-0.07","144200","144900","145800","142300","11044","1587288","-","114200","174200"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230329","314500","5500","1.78","309000","310500","314500","308500","2233","697532","-","239000","379000"
"3283","日本プロロジスリート投資法人","東証","REIT","20230329","283900","-200","-0.07","284100","286900","288500","282500","4698","1336005","-","234100","334500"
"3287","星野リゾート・リート投資法人","東証","REIT","20230329","686000","14000","2.08","672000","678000","686000","675000","817","556979","-","572000","772000"
"3290","Oneリート投資法人","東証","REIT","20230329","231500","2500","1.09","229000","229700","232200","228400","785","181035","-","179000","279000"
"3292","イオンリート投資法人","東証","REIT","20230329","144600","1000","0.7","143600","143900","144700","142800","3266","470146","-","113600","173600"
"3295","ヒューリックリート投資法人","東証","REIT","20230329","148500","700","0.47","147800","148200","149100","146800","2893","428491","-","117800","177800"
"3296","日本リート投資法人","東証","REIT","20230329","316000","6500","2.1","309500","313000","316500","312000","1777","559165","-","239500","379500"
"3309","積水ハウス・リート投資法人","東証","REIT","20230329","70300","200","0.29","70100","70300","70700","69600","10148","712065","-","55100","85100"
"3451","トーセイ・リート投資法人","東証","REIT","20230329","131500","300","0.23","131200","131300","132200","130500","688","90359","-","101200","161200"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230329","240100","1500","0.63","238600","239000","241000","237800","1993","477080","-","188600","288600"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230329","163500","2200","1.36","161300","161900","163800","161700","633","103103","-","121300","201300"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230329","112100","1400","1.26","110700","111400","112600","110800","945","105509","-","80700","140700"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230329","149100","600","0.4","148500","148800","149300","147300","9434","1402059","-","118500","178500"
"3463","いちごホテルリート投資法人","東証","REIT","20230329","103400","-3300","-3.09","106700","107000","107700","101400","4545","469665","-","76700","136700"
"3466","ラサールロジポート投資法人","東証","REIT","20230329","154200","100","0.06","154100","154300","155900","152700","3706","570318","-","114100","194100"
"3468","スターアジア不動産投資法人","東証","REIT","20230329","55000","300","0.55","54700","54800","55000","54400","5667","310436","-","44700","64700"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230329","127200","400","0.32","126800","126800","127500","126500","899","114208","-","96800","156800"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230329","467500","8500","1.85","459000","461500","467500","460500","2163","1003703","-","389000","529000"
