"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20231027","118900","1400","1.19","117500","117800","119100","117500","767","90989","-","87500","147500"
"2972","サンケイリアルエステート投資法人","東証","REIT","20231027","91900","1200","1.32","90700","91000","92000","91000","1060","97113","-","75700","105700"
"2979","SOSiLA物流リート投資法人","東証","REIT","20231027","119800","1600","1.35","118200","118700","120100","118600","3390","404998","-","88200","148200"
"2989","東海道リート投資法人","東証","REIT","20231027","127300","2400","1.92","124900","125800","127400","125700","671","85107","-","94900","154900"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20231027","615000","7000","1.15","608000","609000","619000","607000","1745","1071069","-","508000","708000"
"3234","森ヒルズリート投資法人","東証","REIT","20231027","142300","2600","1.86","139700","140100","142300","140100","4300","609122","-","109700","169700"
"3249","産業ファンド投資法人","東証","REIT","20231027","136400","2200","1.64","134200","134700","136500","134700","6853","931305","-","104200","164200"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20231027","332000","9000","2.79","323000","329500","334000","327500","5058","1674979","-","253000","393000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20231027","210500","-12300","-5.52","222800","222000","227000","210500","51673","10994850","-","172800","272800"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20231027","413500","8500","2.1","405000","406000","415000","406000","1934","797710","-","335000","475000"
"3281","GLP投資法人","東証","REIT","20231027","136100","3300","2.48","132800","134300","136800","133700","16133","2189658","-","102800","162800"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20231027","324000","8000","2.53","316000","318000","325500","318000","3275","1056435","-","246000","386000"
"3283","日本プロロジスリート投資法人","東証","REIT","20231027","273000","4800","1.79","268200","271700","274900","270400","7113","1940960","-","218200","318500"
"3287","星野リゾート・リート投資法人","東証","REIT","20231027","611000","5000","0.83","606000","615000","615000","607000","3634","2225443","-","506000","706000"
"3290","Oneリート投資法人","東証","REIT","20231027","259600","5300","2.08","254300","255000","259800","255000","788","203786","-","204300","304500"
"3292","イオンリート投資法人","東証","REIT","20231027","145800","1800","1.25","144000","145500","145900","144500","5038","732538","-","114000","174000"
"3295","ヒューリックリート投資法人","東証","REIT","20231027","154900","3200","2.11","151700","152500","155600","152500","3930","607722","-","111700","191700"
"3296","日本リート投資法人","東証","REIT","20231027","350500","4500","1.3","346000","346000","351000","345500","1546","539955","-","276000","416000"
"3309","積水ハウス・リート投資法人","東証","REIT","20231027","82700","1200","1.47","81500","81900","83100","81900","38134","3140068","-","66500","96500"
"3451","トーセイ・リート投資法人","東証","REIT","20231027","141800","800","0.57","141000","141200","142300","141000","2117","300042","-","111000","171000"
"3453","ケネディクス商業リート投資法人","東証","REIT","20231027","268000","-16300","-5.73","284300","282500","289200","268000","31317","8486335","-","234300","334500"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20231027","140300","1400","1.01","138900","140000","141200","139900","743","104402","-","108900","168900"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20231027","114200","1800","1.6","112400","113700","114800","113400","733","83764","-","82400","142400"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20231027","169300","1800","1.07","167500","167900","170500","167900","14689","2485204","-","127500","207500"
"3463","いちごホテルリート投資法人","東証","REIT","20231027","107000","1700","1.61","105300","106600","107300","106100","1154","123226","-","75300","135300"
"3466","ラサールロジポート投資法人","東証","REIT","20231027","151500","3800","2.57","147700","149700","151800","148800","8169","1232136","-","117700","177700"
"3468","スターアジア不動産投資法人","東証","REIT","20231027","58600","700","1.21","57900","58300","58700","58100","6002","350775","-","47900","67900"
"3470","マリモ地方創生リート投資法人","東証","REIT","20231027","127500","1200","0.95","126300","126700","127800","126700","563","71780","-","96300","156300"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20231027","463500","7500","1.64","456000","459000","466000","456500","1868","863461","-","386000","526000"
"3472","大江戸温泉リート投資法人","東証","REIT","20231027","64800","900","1.41","63900","64500","65100","64200","1184","76753","-","53900","73900"
"3476","投資法人みらい","東証","REIT","20231027","47400","200","0.42","47200","47450","47550","47250","23287","1103995","-","40200","54200"
"3481","三菱地所物流リート投資法人","東証","REIT","20231027","384500","5500","1.45","379000","384000","385000","380000","1649","632481","-","309000","449000"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20231027","158800","1800","1.15","157000","157700","159500","157600","1357","215274","-","117000","197000"
"3488","ザイマックス・リート投資法人","東証","REIT","20231027","116700","1600","1.39","115100","115800","116800","115700","654","76139","-","85100","145100"
"3492","タカラレーベン不動産投資法人","東証","REIT","20231027","99000","1500","1.54","97500","98200","99300","98000","3926","387628","-","82500","112500"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20231027","124900","1700","1.38","123200","124500","125000","123500","1842","229248","-","93200","153200"
"8951","日本ビルファンド投資法人","東証","REIT","20231027","618000","15000","2.49","603000","609000","620000","608000","7625","4695332","-","503000","703000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20231027","576000","12000","2.13","564000","569000","578000","568000","5295","3041406","-","464000","664000"
"8953","日本都市ファンド投資法人","東証","REIT","20231027","98700","1500","1.54","97200","97800","99200","97500","20011","1973179","-","82200","112200"
"8954","オリックス不動産投資法人","東証","REIT","20231027","177900","4700","2.71","173200","174100","178200","174000","7873","1393794","-","133200","213200"
"8955","日本プライムリアルティ投資法人","東証","REIT","20231027","358000","6500","1.85","351500","354500","359500","354000","2101","751641","-","281500","421500"
"8956","NTT都市開発リート投資法人","東証","REIT","20231027","129100","500","0.39","128600","128500","129800","127800","32895","4236639","-","98600","158600"
"8957","東急リアル・エステート投資法人","東証","REIT","20231027","180700","3900","2.21","176800","177900","180800","177700","2649","476312","-","136800","216800"
"8958","グローバル・ワン不動産投資法人","東証","REIT","20231027","115700","1500","1.31","114200","114200","115800","114200","3574","412238","-","84200","144200"
"8960","ユナイテッド・アーバン投資法人","東証","REIT","20231027","152700","2600","1.73","150100","150400","153300","150400","6769","1030454","-","110100","190100"
"8961","森トラストリート投資法人","東証","REIT","20231027","75400","1400","1.89","74000","74000","75600","74000","7755","582350","-","59000","89000"
"8963","インヴィンシブル投資法人","東証","REIT","20231027","60000","1300","2.21","58700","58500","60300","58300","26581","1587965","-","48700","68700"
"8964","フロンティア不動産投資法人","東証","REIT","20231027","452000","9000","2.03","443000","443000","453000","443000","1678","754832","-","373000","513000"
"8966","平和不動産リート投資法人","東証","REIT","20231027","143000","2000","1.42","141000","141200","143300","141100","2065","294562","-","111000","171000"
"8967","日本ロジスティクスファンド投資法人","東証","REIT","20231027","282700","3500","1.25","279200","279500","284000","279500","3019","851947","-","229200","329500"
"8968","福岡リート投資法人","東証","REIT","20231027","163300","2600","1.62","160700","160700","163400","160700","1970","320374","-","120700","200700"
"8972","ケネディクス・オフィス投資法人","東証","REIT","20231027","326000","-12000","-3.55","338000","338000","345000","326000","120518","39551757","-","268000","408000"
