"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230302","111900","1600","1.45","110300","110900","111900","110600","1145","127412","-","80300","140300"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230302","85000","-200","-0.23","85200","85500","85500","84600","3170","269184","-","70200","100200"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230302","129700","1700","1.33","128000","128100","129700","127500","1895","244350","-","98000","158000"
"2989","東海道リート投資法人","東証","REIT","20230302","115000","300","0.26","114700","114700","115100","113500","2150","245986","-","84700","144700"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230302","591000","-3000","-0.51","594000","595000","595000","584000","1167","688199","-","494000","694000"
"3234","森ヒルズリート投資法人","東証","REIT","20230302","150500","1000","0.67","149500","150200","150700","148800","2334","350125","-","119500","179500"
"3249","産業ファンド投資法人","東証","REIT","20230302","143500","1200","0.84","142300","143200","143900","141600","2871","410677","-","112300","172300"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230302","329000","1500","0.46","327500","329500","330000","325500","1653","542376","-","257500","397500"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230302","201900","900","0.45","201000","201100","202500","198900","1523","306291","-","151000","251000"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230302","384500","500","0.13","384000","385500","386500","381000","1784","684994","-","314000","454000"
"3281","GLP投資法人","東証","REIT","20230302","143300","900","0.63","142400","143000","143500","141400","10036","1433152","-","112400","172400"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230302","309000","2500","0.82","306500","307500","309000","304500","1610","494188","-","236500","376500"
"3283","日本プロロジスリート投資法人","東証","REIT","20230302","288400","2700","0.95","285700","286200","289700","284700","4819","1386571","-","235700","336000"
"3287","星野リゾート・リート投資法人","東証","REIT","20230302","740000","10000","1.37","730000","734000","740000","729000","589","433665","-","580000","880000"
"3290","Oneリート投資法人","東証","REIT","20230302","235900","700","0.3","235200","236000","236400","234000","732","172189","-","185200","285200"
"3292","イオンリート投資法人","東証","REIT","20230302","146200","500","0.34","145700","145500","146200","144700","2999","436770","-","115700","175700"
"3295","ヒューリックリート投資法人","東証","REIT","20230302","150800","1500","1","149300","149600","151300","149300","2352","353732","-","119300","179300"
"3296","日本リート投資法人","東証","REIT","20230302","324000","-500","-0.15","324500","324000","325000","321000","1203","388464","-","254500","394500"
"3309","積水ハウス・リート投資法人","東証","REIT","20230302","71200","500","0.71","70700","71000","71300","70700","6116","434713","-","55700","85700"
"3451","トーセイ・リート投資法人","東証","REIT","20230302","131100","300","0.23","130800","130500","131400","130500","328","42981","-","100800","160800"
