"SC","名称","市場","業種","日付","株価","前日比","前日比（％）","前日終値","始値","高値","安値","出来高","売買代金（千円）","時価総額（百万円）","値幅下限","値幅上限"
"2971","エスコンジャパンリート投資法人","東証","REIT","20230530","116500","600","0.52","115900","116100","116500","115900","555","64528","-","85900","145900"
"2972","サンケイリアルエステート投資法人","東証","REIT","20230530","86200","400","0.47","85800","85800","86200","85400","1148","98648","-","70800","100800"
"2979","SOSiLA物流リート投資法人","東証","REIT","20230530","132800","-2200","-1.63","135000","132400","133300","131800","1109","146905","-","102400","162400"
"2989","東海道リート投資法人","東証","REIT","20230530","119400","200","0.17","119200","119200","119500","118600","582","69370","-","89200","149200"
"3226","日本アコモデーションファンド投資法人","東証","REIT","20230530","655000","4000","0.61","651000","653000","658000","647000","1034","675883","-","551000","751000"
"3234","森ヒルズリート投資法人","東証","REIT","20230530","148900","400","0.27","148500","148500","148900","147200","1964","290970","-","118500","178500"
"3249","産業ファンド投資法人","東証","REIT","20230530","154400","1100","0.72","153300","153300","154400","152300","2384","366235","-","113300","193300"
"3269","アドバンス・レジデンス投資法人","東証","REIT","20230530","350500","500","0.14","350000","350500","350500","346500","1636","570807","-","280000","420000"
"3278","ケネディクス・レジデンシャル・ネクスト投資法人","東証","REIT","20230530","210000","1000","0.48","209000","209700","210700","208200","1940","406143","-","159000","259000"
"3279","アクティビア・プロパティーズ投資法人","東証","REIT","20230530","404000","-5000","-1.22","409000","402500","404500","398000","2457","985423","-","329500","469500"
"3281","GLP投資法人","東証","REIT","20230530","146100","200","0.14","145900","146100","146900","145000","8169","1192129","-","115900","175900"
"3282","コンフォリア・レジデンシャル投資法人","東証","REIT","20230530","335000","3000","0.9","332000","333500","335000","331500","1086","361822","-","262000","402000"
"3283","日本プロロジスリート投資法人","東証","REIT","20230530","301500","-500","-0.17","302000","297100","301500","295000","9895","2955240","-","247100","347500"
"3287","星野リゾート・リート投資法人","東証","REIT","20230530","681000","3000","0.44","678000","679000","684000","674000","1071","727698","-","578000","778000"
"3290","Oneリート投資法人","東証","REIT","20230530","232300","2100","0.91","230200","231000","233500","230700","1985","459473","-","180200","280200"
"3292","イオンリート投資法人","東証","REIT","20230530","157300","600","0.38","156700","157800","157800","156000","2127","333733","-","116700","196700"
"3295","ヒューリックリート投資法人","東証","REIT","20230530","162900","500","0.31","162400","162800","163500","161700","3310","538283","-","122400","202400"
"3296","日本リート投資法人","東証","REIT","20230530","338500","4000","1.2","334500","336500","339000","335000","1200","404179","-","264500","404500"
"3309","積水ハウス・リート投資法人","東証","REIT","20230530","82400","200","0.24","82200","82500","82600","81500","13886","1139980","-","67200","97200"
"3451","トーセイ・リート投資法人","東証","REIT","20230530","131400","1500","1.15","129900","129800","131500","129300","1307","170792","-","99900","159900"
"3453","ケネディクス商業リート投資法人","東証","REIT","20230530","247100","500","0.2","246600","246500","247600","245600","998","246129","-","196600","296600"
"3455","ヘルスケア＆メディカル投資法人","東証","REIT","20230530","164400","-100","-0.06","164500","165100","165100","163500","315","51706","-","124500","204500"
"3459","サムティ・レジデンシャル投資法人","東証","REIT","20230530","116500","1000","0.87","115500","116200","116500","115300","482","55940","-","85500","145500"
"3462","野村不動産マスターファンド投資法人","東証","REIT","20230530","167700","2300","1.39","165400","166000","168600","164800","9427","1572439","-","125400","205400"
"3463","いちごホテルリート投資法人","東証","REIT","20230530","101800","-500","-0.49","102300","102600","102600","100800","744","75480","-","72300","132300"
"3466","ラサールロジポート投資法人","東証","REIT","20230530","161900","300","0.19","161600","161600","162300","160400","2449","394909","-","121600","201600"
"3468","スターアジア不動産投資法人","東証","REIT","20230530","59000","100","0.17","58900","59100","59200","58700","3241","191003","-","48900","68900"
"3470","マリモ地方創生リート投資法人","東証","REIT","20230530","130700","400","0.31","130300","130400","130900","129900","717","93513","-","100300","160300"
"3471","三井不動産ロジスティクスパーク投資法人","東証","REIT","20230530","496000","-2000","-0.4","498000","497000","499000","491500","1092","540183","-","428000","568000"
"3472","大江戸温泉リート投資法人","東証","REIT","20230530","65200","-1400","-2.1","66600","64200","65200","64200","1051","68103","-","55200","75200"
"3476","投資法人みらい","東証","REIT","20230530","45850","100","0.22","45750","45800","45850","45450","2726","124488","-","38750","52800"
"3481","三菱地所物流リート投資法人","東証","REIT","20230530","427500","3000","0.71","424500","424000","427500","423000","1165","495528","-","354500","494500"
"3487","CREロジスティクスファンド投資法人","東証","REIT","20230530","188400","1200","0.64","187200","186800","188700","186200","873","163525","-","147200","227200"
"3488","ザイマックス・リート投資法人","東証","REIT","20230530","110900","200","0.18","110700","110600","110900","110300","424","46906","-","80700","140700"
"3492","タカラレーベン不動産投資法人","東証","REIT","20230530","94000","300","0.32","93700","93700","94300","93600","2247","211113","-","78700","108700"
"3493","アドバンス・ロジスティクス投資法人","東証","REIT","20230530","136800","300","0.22","136500","136500","136900","135000","1010","137419","-","106500","166500"
"8951","日本ビルファンド投資法人","東証","REIT","20230530","549000","4000","0.73","545000","546000","549000","544000","2967","1622024","-","445000","645000"
"8952","ジャパンリアルエステイト投資法人","東証","REIT","20230530","529000","1000","0.19","528000","526000","532000","524000","2991","1578136","-","428000","628000"
"8953","日本都市ファンド投資法人","東証","REIT","20230530","97300","200","0.21","97100","96500","97500","96500","7673","745118","-","82100","112100"
"8954","オリックス不動産投資法人","東証","REIT","20230530","178900","-300","-0.17","179200","179100","179200","177600","3997","713401","-","139200","219200"
"8955","日本プライムリアルティ投資法人","東証","REIT","20230530","346000","1000","0.29","345000","345000","346000","342000","1272","438048","-","275000","415000"
"8956","NTT都市開発リート投資法人","東証","REIT","20230530","133000","600","0.45","132400","132700","133000","131700","1863","246973","-","102400","162400"
"8957","東急リアル・エステート投資法人","東証","REIT","20230530","195600","500","0.26","195100","195700","196000","193600","1676","326948","-","155100","235100"
"8958","グローバル・ワン不動産投資法人","東証","REIT","20230530","106300","-200","-0.19","106500","106300","106500","105800","2580","273902","-","76500","136500"
"8960","ユナイテッド・アーバン投資法人","東証","REIT","20230530","153600","-3300","-2.1","156900","154000","154000","152500","7955","1218814","-","113700","193700"
"8961","森トラストリート投資法人","東証","REIT","20230530","70000","0","0","70000","70200","70200","69500","3981","278268","-","55000","85000"
"8963","インヴィンシブル投資法人","東証","REIT","20230530","57500","-200","-0.35","57700","57600","57600","56500","10768","615207","-","47700","67700"
"8964","フロンティア不動産投資法人","東証","REIT","20230530","485500","1500","0.31","484000","484500","486000","480500","725","350461","-","414000","554000"
"8966","平和不動産リート投資法人","東証","REIT","20230530","156500","-3500","-2.19","160000","156800","157100","155000","6014","939678","-","116800","196800"
"8967","日本ロジスティクスファンド投資法人","東証","REIT","20230530","316500","500","0.16","316000","316000","316500","313000","1630","513269","-","246000","386000"
"8968","福岡リート投資法人","東証","REIT","20230530","161600","-600","-0.37","162200","161900","162500","160200","840","135476","-","122200","202200"
"8972","ケネディクス・オフィス投資法人","東証","REIT","20230530","307500","5500","1.82","302000","304000","307500","303000","1815","554453","-","232000","372000"
"8975","いちごオフィスリート投資法人","東証","REIT","20230530","91400","1000","1.11","90400","91000","91800","90700","9748","889445","-","75400","105400"
"8976","大和証券オフィス投資法人","東証","REIT","20230530","566000","-3000","-0.53","569000","557000","566000","557000","1838","1030336","-","455000","655000"
"8977","阪急阪神リート投資法人","東証","REIT","20230530","145300","-3100","-2.09","148400","144800","145800","144100","2408","348949","-","115500","175500"
"8979","スターツプロシード投資法人","東証","REIT","20230530","229400","200","0.09","229200","229500","229500","226400","302","68866","-","179200","279200"
"8984","大和ハウスリート投資法人","東証","REIT","20230530","299900","2900","0.98","297000","297400","302000","296100","3952","1180572","-","247000","347000"
"8985","ジャパン・ホテル・リート投資法人","東証","REIT","20230530","77200","-900","-1.15","78100","78100","78100","76000","7953","611161","-","63100","93100"
"8986","大和証券リビング投資法人","東証","REIT","20230530","114300","900","0.79","113400","113400","114500","113200","2369","269653","-","83400","143400"
"8987","ジャパンエクセレント投資法人","東証","REIT","20230530","120300","1700","1.43","118600","119000","120600","118800","3175","379908","-","88600","148600"
