"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240205","日証金","確報","400","200","2900","0","0","4200","-1300","200"
"1305","ｉＦＴＰＸ年１","東証","20240205","日証金","確報","0","0","9480","1180","200","7120","2360","-980"
"1306","ＴＯＰＩＸ連動型上場","東証","20240205","日証金","確報","1850","1640","34690","900","15080","147470","-112780","14390"
"1308","上場ＴＯＰＩＸ","東証","20240205","日証金","確報","40","180","18538","2496","1","30608","-12070","-2635"
"1309","中国株上証５０ＥＴＦ","東証","20240205","日証金","確報","0","22","35","0","0","0","35","-22"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240205","日証金","確報","20","0","80","20","0","80","0","0"
"1319","日経３００上場投信","名証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240205","日証金","確報","0","87","5171","338","226","15940","-10769","-199"
"1321","日経２２５上場投信","東証","20240205","日証金","確報","131","233","13316","3674","586","94014","-80698","-3190"
"1322","上場インデックス中国","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240205","日証金","確報","0","0","3000","0","0","0","3000","0"
"1326","ＳＰＤＲゴールド","東証","20240205","日証金","確報","23","0","483","0","0","0","483","23"
"1328","金価格連動型上場投信","東証","20240205","日証金","確報","110","310","4700","0","380","1510","3190","180"
"1329","ｉシェアーズ　２２５","東証","20240205","日証金","確報","0","30","1991","255","30","1964","27","-255"
"1330","上場２２５","東証","20240205","日証金","確報","25","34","6173","1010","239","16520","-10347","-780"
"1332","ニッスイ","東証","20240205","日証金","確報","10600","7700","66900","4400","1500","66900","0","0"
"1333","マルハニチロ","東証","20240205","日証金","確報","3200","0","14700","0","0","0","14700","3200"
"133A","ＧＸ超短期米国債","東証","20240205","日証金","確報","110","0","210","1","0","1","209","109"
"1343","東証ＲＥＩＴ指数連動","東証","20240205","日証金","確報","890","2920","18600","0","90","20540","-1940","-1940"
"1345","東証ＲＥＩＴ指数","東証","20240205","日証金","確報","0","500","3300","0","0","100","3200","-500"
"1346","ＭＸＳ２２５上場投信","東証","20240205","日証金","確報","10","21","971","103","945","404","567","831"
"1348","ＭＸＳＴＰＸ上場投信","東証","20240205","日証金","確報","0","0","4790","980","500","7390","-2600","-480"
"1349","ＡＢＦ汎アジア債券","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20240205","日証金","確報","1720","5500","115040","0","260","10760","104280","-3520"
"1357","日経ダブルインバース","東証","20240205","日証金","確報","751230","105756","25026657","27555","12656","1895161","23131496","630575"
"1358","上場日経２倍","東証","20240205","日証金","確報","0","0","1000","188","29","5207","-4207","-159"
"1360","日経ベア２倍","東証","20240205","日証金","確報","34300","34480","2333500","0","0","0","2333500","-180"
"1364","ｉＳＪＰＸ日経４００","東証","20240205","日証金","確報","0","0","12","0","0","12","0","0"
"1365","ｉＦ２２５ダブル","東証","20240205","日証金","確報","1","0","1094","257","244","3100","-2006","-12"
"1366","ｉＦ２２５Ｗベア","東証","20240205","日証金","確報","6435","0","45664","0","0","2000","43664","6435"
"1367","ｉＦＴＰＸダブル","東証","20240205","日証金","確報","50","63","269","80","124","1042","-773","31"
"1368","ｉＦＴＰＸＷベア","東証","20240205","日証金","確報","0","453","759","0","178","85","674","-275"
"1369","Ｏｎｅ・日経２２５","東証","20240205","日証金","確報","0","100","117","0","21","352","-235","-79"
"1375","雪国まいたけ","東証","20240205","日証金","確報","0","100","7300","0","0","0","7300","-100"
"1376","カネコ種苗","東証","20240205","日証金","確報","0","0","200","0","0","0","200","0"
"1377","サカタのタネ","東証","20240205","日証金","確報","1700","0","10400","100","0","1600","8800","1600"
"1379","ホクト","東証","20240205","日証金","確報","0","100","3600","0","0","1600","2000","-100"
"1380","秋川牧園","東証","20240205","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20240205","日証金","確報","0","0","1200","0","0","0","1200","0"
"1382","ホーブ","東証","20240205","日証金","確報","0","0","4100","0","0","0","4100","0"
"1383","ベルグアース","東証","20240205","日証金","確報","0","0","2400","0","0","0","2400","0"
"1384","ホクリヨウ","東証","20240205","日証金","確報","0","200","3700","0","0","0","3700","-200"
"1397","ＳＭＤＡＭ　２２５","東証","20240205","日証金","確報","0","26","0","0","0","23","-23","-26"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1401","エムビーエス","東証","20240205","日証金","確報","0","100","600","0","0","0","600","-100"
"1401","エムビーエス","福証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20240205","日証金","確報","4600","7700","13900","300","2900","25600","-11700","-500"
"1414","ショーボンドＨＤ","東証","20240205","日証金","確報","400","500","15700","0","0","1700","14000","-100"
"1417","ミライト・ワン","東証","20240205","日証金","確報","900","300","7800","0","100","4100","3700","700"
"1418","インターライフＨＤ","東証","20240205","日証金","確報","10100","100","44700","0","0","15300","29400","10000"
"1419","タマホーム","東証","20240205","日証金","確報","11500","0","18800","14700","27000","163000","-144200","23800"
"1419","タマホーム","福証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20240205","日証金","確報","100","0","2200","100","0","600","1600","0"
"1429","日本アクア","東証","20240205","日証金","確報","3200","3000","40500","1200","1500","4300","36200","500"
"1430","ファーストコーポ","東証","20240205","日証金","確報","3300","0","7700","7300","0","7700","0","-4000"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20240205","日証金","確報","0","4300","9500","0","0","8300","1200","-4300"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20240205","日証金","確報","13900","3300","98600","0","1600","102600","-4000","12200"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20240205","日証金","確報","8400","5000","24800","100","2200","19300","5500","5500"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20240205","日証金","確報","0","2600","61600","0","0","0","61600","-2600"
"1436","フィット","東証","20240205","日証金","確報","0","0","1800","0","0","0","1800","0"
"1438","岐阜造園","名証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1438","岐阜造園","東証","20240205","日証金","確報","0","0","100","0","0","0","100","0"
"1439","安江工務店","名証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20240205","日証金","確報","100","0","1000","0","0","0","1000","100"
"1443","技研ホールディングス","東証","20240205","日証金","確報","0","100","46700","0","0","0","46700","-100"
"1444","ニッソウ","名証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20240205","日証金","確報","0","100","500","0","0","0","500","-100"
"1446","キャンディル","東証","20240205","日証金","確報","2700","200","27600","0","0","36100","-8500","2500"
"1447","ＩＴｂｏｏｋＨＤ","東証","20240205","日証金","確報","700","15000","128400","0","0","0","128400","-14300"
"1449","ＦＵＪＩジャパン","札証","20240205","日証金","確報","0","0","1300","0","0","0","1300","0"
"1450","田中建設工業","東証","20240205","日証金","確報","0","0","2100","0","0","0","2100","0"
"1451","ＫＨＣ","東証","20240205","日証金","確報","0","0","600","0","0","0","600","0"
"1456","ｉＦ２２５ベア","東証","20240205","日証金","確報","0","0","238","0","0","0","238","0"
"1457","ｉＦＴＰＸベア","東証","20240205","日証金","確報","0","0","1008","0","0","0","1008","0"
"1458","楽天２２５ダブルブル","東証","20240205","日証金","確報","0","480","5790","803","3958","18429","-12639","2675"
"1459","楽天２２５ダブルベア","東証","20240205","日証金","確報","117632","21734","4201496","0","0","12360","4189136","95898"
"1464","ｉＦＪ４００ダブル","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1465","ｉＦＪ４００ベア","東証","20240205","日証金","確報","0","0","0","0","0","10","-10","0"
"1466","ｉＦＪ４００Ｗベア","東証","20240205","日証金","確報","0","0","5","0","0","2","3","0"
"1469","４００ベア２倍","東証","20240205","日証金","確報","0","0","10","0","0","0","10","0"
"1472","Ｊ４００ダブルインバ","東証","20240205","日証金","確報","0","0","2","1","0","141","-139","-1"
"1473","Ｏｎｅ・トピックス","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1475","ｉＳＴＯＰＩＸ","東証","20240205","日証金","確報","0","0","6797","336","0","2448","4349","-336"
"1476","ｉＳＪリート","東証","20240205","日証金","確報","0","0","1001","0","0","0","1001","0"
"1477","ｉＳＭＳＣＩ最小分散","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1478","ｉＳＭＳＣＩ高配当","東証","20240205","日証金","確報","0","0","422","0","1","0","422","1"
"1479","ｉＦＭＳＣＩ人材設備","東証","20240205","日証金","確報","0","0","0","0","0","5","-5","0"
"1480","企業価値ＥＴＦ","東証","20240205","日証金","確報","0","0","0","0","0","0","0","0"
"1481","上場日本経済貢献","東証","20240205","日証金","確報","36","0","47","40","4","47","0","0"
"1482","ｉＳ米国債七十円ヘジ","東証","20240205","日証金","確報","251","0","2471","0","0","0","2471","251"
"1483","ＩＳ設備人材","東証","20240205","日証金","確報","0","0","3","0","0","0","3","0"
