"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20240117","日証金","確報","800","800","2100","200","0","2100","0","-200"
"1305","ｉＦＴＰＸ年１","東証","20240117","日証金","確報","0","0","9480","1940","100","8850","630","-1840"
"1306","ＴＯＰＩＸ連動型上場","東証","20240117","日証金","確報","0","510","23940","10410","33280","160290","-136350","22360"
"1308","上場ＴＯＰＩＸ","東証","20240117","日証金","確報","1430","0","16668","2000","11679","5773","10895","11109"
"1309","中国株上証５０ＥＴＦ","東証","20240117","日証金","確報","0","0","15","0","0","0","15","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20240117","日証金","確報","230","10","330","260","0","330","0","-40"
"1319","日経３００上場投信","名証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20240117","日証金","確報","318","1636","6242","496","554","17021","-10779","-1260"
"1321","日経２２５上場投信","東証","20240117","日証金","確報","16340","118","50738","8235","14798","98515","-47777","22785"
"1322","上場インデックス中国","東証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20240117","日証金","確報","0","200","500","0","0","0","500","-200"
"1326","ＳＰＤＲゴールド","東証","20240117","日証金","確報","30","1","387","0","0","0","387","29"
"1328","金価格連動型上場投信","東証","20240117","日証金","確報","1130","0","4900","140","0","910","3990","990"
"1329","ｉシェアーズ　２２５","東証","20240117","日証金","確報","51","0","2034","397","682","5180","-3146","336"
"1330","上場２２５","東証","20240117","日証金","確報","48","0","4445","1159","2454","27879","-23434","1343"
"1332","ニッスイ","東証","20240117","日証金","確報","7100","4800","40400","3800","1500","40400","0","0"
"1333","マルハニチロ","東証","20240117","日証金","確報","300","100","8100","700","0","900","7200","-500"
"1343","東証ＲＥＩＴ指数連動","東証","20240117","日証金","確報","4340","10100","24180","10","150","24180","0","-5620"
"1345","東証ＲＥＩＴ指数","東証","20240117","日証金","確報","0","0","5300","0","0","100","5200","0"
"1346","ＭＸＳ２２５上場投信","東証","20240117","日証金","確報","0","22","2440","732","194","1749","691","-560"
"1348","ＭＸＳＴＰＸ上場投信","東証","20240117","日証金","確報","0","2660","4790","30","50","7170","-2380","-2640"
"1349","ＡＢＦ汎アジア債券","東証","20240117","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20240117","日証金","確報","0","12620","100060","700","970","19010","81050","-12350"
"1357","日経ダブルインバース","東証","20240117","日証金","確報","1067755","168631","29578905","356406","400","3663048","25915857","543118"
"1358","上場日経２倍","東証","20240117","日証金","確報","1350","17","2437","209","1840","6654","-4217","2964"
"1360","日経ベア２倍","東証","20240117","日証金","確報","41010","80780","3169470","0","0","0","3169470","-39770"
"1364","ｉＳＪＰＸ日経４００","東証","20240117","日証金","確報","0","0","33","0","0","93","-60","0"
"1365","ｉＦ２２５ダブル","東証","20240117","日証金","確報","99","0","1241","696","121","5498","-4257","-476"
"1366","ｉＦ２２５Ｗベア","東証","20240117","日証金","確報","4200","1460","53232","0","0","0","53232","2740"
"1367","ｉＦＴＰＸダブル","東証","20240117","日証金","確報","0","145","158","152","155","876","-718","-142"
"1368","ｉＦＴＰＸＷベア","東証","20240117","日証金","確報","0","887","900","80","0","80","820","-967"
"1369","Ｏｎｅ・日経２２５","東証","20240117","日証金","確報","0","260","124","110","4","480","-356","-366"
"1375","雪国まいたけ","東証","20240117","日証金","確報","0","100","7300","0","0","0","7300","-100"
"1376","カネコ種苗","東証","20240117","日証金","確報","5000","0","5200","0","0","0","5200","5000"
"1377","サカタのタネ","東証","20240117","日証金","確報","500","6600","6300","200","0","1800","4500","-6300"
"1379","ホクト","東証","20240117","日証金","確報","500","0","5300","100","200","1000","4300","600"
"1380","秋川牧園","東証","20240117","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20240117","日証金","確報","0","0","400","0","0","0","400","0"
"1382","ホーブ","東証","20240117","日証金","確報","200","100","5300","0","0","0","5300","100"
