"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230919","日証金","確報","0","300","1000","0","300","1000","0","0"
"1305","ｉＦＴＰＸ年１","東証","20230919","日証金","確報","40","100","9590","4470","800","18530","-8940","-3730"
"1306","ＴＯＰＩＸ連動型上場","東証","20230919","日証金","確報","19980","0","108840","5440","11610","188790","-79950","26150"
"1308","上場ＴＯＰＩＸ","東証","20230919","日証金","確報","0","0","11484","1502","60","39955","-28471","-1442"
"1309","中国株上証５０ＥＴＦ","東証","20230919","日証金","確報","0","0","5","0","0","0","5","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230919","日証金","確報","150","1330","310","0","1300","190","120","120"
"1319","日経３００上場投信","名証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230919","日証金","確報","0","0","4906","387","1979","15715","-10809","1592"
"1321","日経２２５上場投信","東証","20230919","日証金","確報","1125","32480","72370","656","10329","158643","-86273","-21682"
"1322","上場インデックス中国","東証","20230919","日証金","確報","0","0","50","0","0","0","50","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230919","日証金","確報","0","0","500","0","0","0","500","0"
"1326","ＳＰＤＲゴールド","東証","20230919","日証金","確報","2","782","106","128","0","128","-22","-908"
"1328","金価格連動型上場投信","東証","20230919","日証金","確報","1100","60","5410","90","10","8920","-3510","960"
"1329","ｉシェアーズ　２２５","東証","20230919","日証金","確報","12","0","2234","333","2322","3909","-1675","2001"
"1330","上場２２５","東証","20230919","日証金","確報","0","0","4068","135","3227","21705","-17637","3092"
"1332","ニッスイ","東証","20230919","日証金","確報","0","5700","116800","17800","8100","160600","-43800","-15400"
"1333","マルハニチロ","東証","20230919","日証金","確報","0","3000","18700","500","600","800","17900","-2900"
"1343","東証ＲＥＩＴ指数連動","東証","20230919","日証金","確報","0","11400","27600","60","560","37400","-9800","-10900"
"1345","東証ＲＥＩＴ指数","東証","20230919","日証金","確報","0","0","5300","0","300","2700","2600","300"
"1346","ＭＸＳ２２５上場投信","東証","20230919","日証金","確報","60","0","2015","0","558","4613","-2598","618"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230919","日証金","確報","60","280","4890","460","30","1840","3050","-650"
"1349","ＡＢＦ汎アジア債券","東証","20230919","日証金","確報","0","0","9","0","0","0","9","0"
"1356","ＴＰＸベア２倍投信","東証","20230919","日証金","確報","5200","11530","80940","40","0","8100","72840","-6370"
"1357","日経ダブルインバース","東証","20230919","日証金","確報","41556","3894573","24174740","800","176732","1906422","22268318","-3677085"
"1358","上場日経２倍","東証","20230919","日証金","確報","2","0","1287","6","1896","6424","-5137","1892"
"1360","日経ベア２倍","東証","20230919","日証金","確報","3300","169190","1796380","0","0","0","1796380","-165890"
"1364","ｉＳＪＰＸ日経４００","東証","20230919","日証金","確報","0","28","0","20","1","159","-159","-47"
"1365","ｉＦ２２５ダブル","東証","20230919","日証金","確報","36","0","396","34","1212","3486","-3090","1214"
"1366","ｉＦ２２５Ｗベア","東証","20230919","日証金","確報","19400","12064","99322","0","0","0","99322","7336"
"1367","ｉＦＴＰＸダブル","東証","20230919","日証金","確報","0","0","0","234","44","2573","-2573","-190"
"1368","ｉＦＴＰＸＷベア","東証","20230919","日証金","確報","0","0","1631","0","0","0","1631","0"
"1369","Ｏｎｅ・日経２２５","東証","20230919","日証金","確報","2","0","230","62","1","1512","-1282","-59"
"1375","雪国まいたけ","東証","20230919","日証金","確報","0","100","18900","0","0","0","18900","-100"
"1376","カネコ種苗","東証","20230919","日証金","確報","300","2700","600","0","0","0","600","-2400"
"1377","サカタのタネ","東証","20230919","日証金","確報","1200","500","5300","900","1300","3800","1500","1100"
"1379","ホクト","東証","20230919","日証金","確報","200","100","1000","100","200","1000","0","200"
"1380","秋川牧園","東証","20230919","日証金","確報","0","0","200","0","0","0","200","0"
"1381","アクシーズ","東証","20230919","日証金","確報","0","0","900","0","0","0","900","0"
"1382","ホーブ","東証","20230919","日証金","確報","3200","800","7600","0","0","0","7600","2400"
"1383","ベルグアース","東証","20230919","日証金","確報","0","0","1100","0","0","0","1100","0"
"1384","ホクリヨウ","東証","20230919","日証金","確報","100","0","23500","0","0","0","23500","100"
"1397","ＳＭＤＡＭ　２２５","東証","20230919","日証金","確報","0","0","20","0","0","33","-13","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230919","日証金","確報","100","0","100","0","0","0","100","100"
"1399","上場高配当低ボラ","東証","20230919","日証金","確報","0","0","0","0","100","210","-210","100"
"1400","ルーデン・ＨＤ","東証","20230919","日証金","確報","0","0","7600","0","0","0","7600","0"
"1401","エムビーエス","東証","20230919","日証金","確報","0","900","2600","0","0","0","2600","-900"
"1401","エムビーエス","福証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230919","日証金","確報","10400","17500","26100","2200","900","26100","0","-8400"
"1414","ショーボンドＨＤ","東証","20230919","日証金","確報","200","700","3300","0","200","2900","400","-300"
"1417","ミライト・ワン","東証","20230919","日証金","確報","0","400","8800","100","0","1800","7000","-500"
"1418","インターライフＨＤ","東証","20230919","日証金","確報","100","1100","195300","0","200","46000","149300","-800"
"1419","タマホーム","東証","20230919","日証金","確報","3300","200","26700","0","2600","47400","-20700","5700"
"1419","タマホーム","福証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230919","日証金","確報","0","0","500","0","0","500","0","0"
"1429","日本アクア","東証","20230919","日証金","確報","900","5600","22100","900","100","6400","15700","-5500"
"1430","ファーストコーポ","東証","20230919","日証金","確報","700","400","35500","100","0","50100","-14600","200"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230919","日証金","確報","0","1200","25000","400","0","111200","-86200","-1600"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230919","日証金","確報","9200","9300","107900","0","100","107900","0","0"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230919","日証金","確報","2800","2900","50000","0","100","50000","0","0"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230919","日証金","確報","6000","4100","62300","0","0","0","62300","1900"
"1436","フィット","東証","20230919","日証金","確報","600","0","2700","0","0","0","2700","600"
"1438","岐阜造園","名証","20230919","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230919","日証金","確報","0","0","2400","0","0","0","2400","0"
"1439","安江工務店","名証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230919","日証金","確報","0","200","1200","0","0","0","1200","-200"
"1443","技研ホールディングス","東証","20230919","日証金","確報","0","0","34900","0","0","0","34900","0"
"1444","ニッソウ","名証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230919","日証金","確報","0","0","1000","0","0","0","1000","0"
"1446","キャンディル","東証","20230919","日証金","確報","0","15900","2100","29500","0","126000","-123900","-45400"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230919","日証金","確報","1600","1500","27400","0","0","0","27400","100"
"1449","ＦＵＪＩジャパン","札証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1451","ＫＨＣ","東証","20230919","日証金","確報","100","0","800","0","0","0","800","100"
"1456","ｉＦ２２５ベア","東証","20230919","日証金","確報","0","1","60","0","0","0","60","-1"
"1457","ｉＦＴＰＸベア","東証","20230919","日証金","確報","0","15","671","0","15","0","671","0"
"1458","楽天２２５ダブルブル","東証","20230919","日証金","確報","1135","48","3925","0","38494","12408","-8483","39581"
"1459","楽天２２５ダブルベア","東証","20230919","日証金","確報","2619","301606","3215415","400","3000","1000","3214415","-296387"
"1464","ｉＦＪ４００ダブル","東証","20230919","日証金","確報","75","0","77","0","0","63","14","75"
"1465","ｉＦＪ４００ベア","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230919","日証金","確報","0","0","1","0","0","0","1","0"
"1469","４００ベア２倍","東証","20230919","日証金","確報","0","0","530","0","0","0","530","0"
"1472","Ｊ４００ダブルインバ","東証","20230919","日証金","確報","0","0","402","0","0","0","402","0"
"1473","Ｏｎｅ・トピックス","東証","20230919","日証金","確報","0","0","240","0","0","530","-290","0"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1475","ｉＳＴＯＰＩＸ","東証","20230919","日証金","確報","50","0","5059","6","139","2690","2369","183"
"1476","ｉＳＪリート","東証","20230919","日証金","確報","0","0","1615","0","0","97","1518","0"
"1477","ｉＳＭＳＣＩ最小分散","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1478","ｉＳＭＳＣＩ高配当","東証","20230919","日証金","確報","51","51","294","0","0","294","0","0"
"1479","ｉＦＭＳＣＩ人材設備","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1480","企業価値ＥＴＦ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1481","上場日本経済貢献","東証","20230919","日証金","確報","0","0","36","0","0","45","-9","0"
"1482","ｉＳ米国債七十円ヘジ","東証","20230919","日証金","確報","90","0","501","0","0","0","501","90"
"1483","ＩＳ設備人材","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1484","Ｏｎｅ・設備人材投資","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1485","ＭＸＳＪ積極投資","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1486","上場米債ヘッジなし","東証","20230919","日証金","確報","0","0","1629","0","0","0","1629","0"
"1487","上場米債ヘッジあり","東証","20230919","日証金","確報","0","0","2467","0","0","0","2467","0"
"1488","ｉＦＪリート","東証","20230919","日証金","確報","0","20","230","0","20","230","0","0"
"1489","日経高配当株５０","東証","20230919","日証金","確報","0","33","765","0","0","492","273","-33"
"1490","上場ベータヘッジ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1491","中外鉱業","東証","20230919","日証金","確報","4100","0","623600","0","0","0","623600","4100"
"1492","ＭＸＳ　中小型","東証","20230919","日証金","確報","0","0","0","2","1","20","-20","-1"
"1493","Ｏｎｅ・中小型","東証","20230919","日証金","確報","5","45","5","55","0","63","-58","-95"
"1494","Ｏｎｅ・高配当日本株","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1495","上場アジアリート","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1497","ｉＳ米＄ＨＹ社債ヘジ","東証","20230919","日証金","確報","1150","0","1150","0","0","0","1150","1150"
"1498","Ｏｎｅ・ＥＳＧ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1499","ＭＸＳ高配当７０ＭＮ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1514","住石ホールディングス","東証","20230919","日証金","確報","14700","6100","1656500","0","0","0","1656500","8600"
"1515","日鉄鉱業","東証","20230919","日証金","確報","100","200","1400","2000","600","17100","-15700","-1500"
"1518","三井松島ＨＤ","東証","20230919","日証金","確報","300","58800","591000","0","1500","577100","13900","-57000"
"1518","三井松島ＨＤ","福証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1540","純金上場信託","東証","20230919","日証金","確報","6","489","1981","0","0","200","1781","-483"
"1541","純プラチナ上場信託","東証","20230919","日証金","確報","581","0","2259","0","120","710","1549","701"
"1542","純銀上場信託","東証","20230919","日証金","確報","90","0","576","25","59","239","337","124"
"1543","純パラジウム上場信託","東証","20230919","日証金","確報","0","0","70","0","0","0","70","0"
"1545","ナスダックヘッジ無","東証","20230919","日証金","確報","28","0","10016","210","5275","19470","-9454","5093"
"1546","ダウヘッジ無","東証","20230919","日証金","確報","0","0","848","0","1774","5310","-4462","1774"
"1547","上場米国Ｓ＆Ｐ５００","東証","20230919","日証金","確報","40","50","4790","190","4470","36180","-31390","4270"
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230919","日証金","確報","320","0","800","340","20","800","0","0"
"1551","スタンダドＴＯＰ２０","東証","20230919","日証金","確報","0","0","50","0","0","0","50","0"
"1552","ＶＩＸ短期先物指数","東証","20230919","日証金","確報","20266","60428","1211442","0","0","0","1211442","-40162"
"1553","ＭＸＳＳ＆Ｐ東海投信","名証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1554","上場インデＭＳ世界","東証","20230919","日証金","確報","30","30","300","0","0","300","0","0"
"1555","上場インデＡリート","東証","20230919","日証金","確報","10","180","10","10","20","10","0","-160"
"1557","ＳＰＤＲＳ＆Ｐ５００","東証","20230919","日証金","確報","49","0","116","0","0","0","116","49"
"1559","タイ株ＳＥＴ５０連動","東証","20230919","日証金","確報","0","29","200","0","0","0","200","-29"
"1560","ブルサＫＬＣＩ","東証","20230919","日証金","確報","0","0","0","0","0","0","0","0"
"1563","東証グロース・コア","東証","20230919","日証金","確報","2193","0","7280","3270","66","7280","0","-1011"
"1566","上場ＥＭ債","東証","20230919","日証金","確報","0","0","15","0","0","25","-10","0"
