"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20231122","日証金","確報","400","0","2100","100","0","1500","600","300"
"1305","ｉＦＴＰＸ年１","東証","20231122","日証金","確報","0","50","9480","140","870","4330","5150","680"
"1306","ＴＯＰＩＸ連動型上場","東証","20231122","日証金","確報","1810","8060","38720","23360","270","102610","-63890","-29340"
"1308","上場ＴＯＰＩＸ","東証","20231122","日証金","確報","0","0","29845","8201","210","31267","-1422","-7991"
"1309","中国株上証５０ＥＴＦ","東証","20231122","日証金","確報","0","0","55","0","0","0","55","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231122","日証金","確報","100","0","200","0","0","0","200","100"
"1319","日経３００上場投信","名証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20231122","日証金","確報","36","0","3554","2584","296","13398","-9844","-2252"
"1321","日経２２５上場投信","東証","20231122","日証金","確報","6","3294","26713","2570","1226","56732","-30019","-4632"
"1322","上場インデックス中国","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20231122","日証金","確報","1000","500","1500","0","0","1000","500","500"
"1326","ＳＰＤＲゴールド","東証","20231122","日証金","確報","0","1","433","0","0","0","433","-1"
"1328","金価格連動型上場投信","東証","20231122","日証金","確報","120","940","2310","0","0","2310","0","-820"
"1329","ｉシェアーズ　２２５","東証","20231122","日証金","確報","0","0","1926","361","204","2022","-96","-157"
"1330","上場２２５","東証","20231122","日証金","確報","0","25","4755","478","637","11332","-6577","134"
"1332","ニッスイ","東証","20231122","日証金","確報","19900","3300","38100","22100","0","38100","0","-5500"
"1333","マルハニチロ","東証","20231122","日証金","確報","4500","3100","11200","9500","200","11200","0","-7900"
"1343","東証ＲＥＩＴ指数連動","東証","20231122","日証金","確報","0","1390","20370","0","1390","20370","0","0"
"1345","東証ＲＥＩＴ指数","東証","20231122","日証金","確報","0","0","5300","0","0","0","5300","0"
"1346","ＭＸＳ２２５上場投信","東証","20231122","日証金","確報","51","0","2008","60","1473","1967","41","1464"
"1348","ＭＸＳＴＰＸ上場投信","東証","20231122","日証金","確報","0","0","4800","130","0","1450","3350","-130"
"1349","ＡＢＦ汎アジア債券","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20231122","日証金","確報","0","10990","141330","200","0","15000","126330","-11190"
"1357","日経ダブルインバース","東証","20231122","日証金","確報","72704","211606","15122750","400","74252","2626565","12496185","-65050"
"1358","上場日経２倍","東証","20231122","日証金","確報","0","11","1420","615","66","3387","-1967","-560"
"1360","日経ベア２倍","東証","20231122","日証金","確報","61260","42100","1631570","0","0","0","1631570","19160"
"1364","ｉＳＪＰＸ日経４００","東証","20231122","日証金","確報","0","4","5","0","0","12","-7","-4"
"1365","ｉＦ２２５ダブル","東証","20231122","日証金","確報","100","100","1827","397","127","2904","-1077","-270"
"1366","ｉＦ２２５Ｗベア","東証","20231122","日証金","確報","1170","9","88835","0","0","0","88835","1161"
"1367","ｉＦＴＰＸダブル","東証","20231122","日証金","確報","0","230","46","24","5","297","-251","-249"
"1368","ｉＦＴＰＸＷベア","東証","20231122","日証金","確報","0","176","216","0","0","81","135","-176"
"1369","Ｏｎｅ・日経２２５","東証","20231122","日証金","確報","57","10","328","0","110","397","-69","157"
"1375","雪国まいたけ","東証","20231122","日証金","確報","100","800","22000","0","0","0","22000","-700"
"1376","カネコ種苗","東証","20231122","日証金","確報","100","0","500","0","0","0","500","100"
"1377","サカタのタネ","東証","20231122","日証金","確報","1400","1200","3000","100","200","2700","300","300"
"1379","ホクト","東証","20231122","日証金","確報","0","0","6000","4400","0","5500","500","-4400"
"1380","秋川牧園","東証","20231122","日証金","確報","300","0","1500","0","0","0","1500","300"
"1381","アクシーズ","東証","20231122","日証金","確報","0","0","200","0","0","0","200","0"
"1382","ホーブ","東証","20231122","日証金","確報","600","500","7600","0","0","0","7600","100"
"1383","ベルグアース","東証","20231122","日証金","確報","0","0","400","0","0","0","400","0"
"1384","ホクリヨウ","東証","20231122","日証金","確報","0","900","9600","0","0","0","9600","-900"
"1397","ＳＭＤＡＭ　２２５","東証","20231122","日証金","確報","0","0","14","0","0","50","-36","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20231122","日証金","確報","0","1800","5400","0","0","0","5400","-1800"
"1401","エムビーエス","東証","20231122","日証金","確報","0","500","1100","0","0","0","1100","-500"
"1401","エムビーエス","福証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20231122","日証金","確報","11700","0","28000","900","2200","25100","2900","13000"
"1414","ショーボンドＨＤ","東証","20231122","日証金","確報","100","0","15000","200","0","3400","11600","-100"
"1417","ミライト・ワン","東証","20231122","日証金","確報","10300","1900","23500","15600","0","23500","0","-7200"
"1418","インターライフＨＤ","東証","20231122","日証金","確報","900","700","19000","200","0","19000","0","0"
"1419","タマホーム","東証","20231122","日証金","確報","0","4700","1700","52200","0","203800","-202100","-56900"
"1419","タマホーム","福証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20231122","日証金","確報","0","0","1600","0","0","1000","600","0"
"1429","日本アクア","東証","20231122","日証金","確報","300","0","70400","0","400","5300","65100","700"
"1430","ファーストコーポ","東証","20231122","日証金","確報","0","0","5700","500","0","70200","-64500","-500"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20231122","日証金","確報","0","0","6900","0","0","6900","0","0"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20231122","日証金","確報","3500","300","95700","200","0","103000","-7300","3000"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20231122","日証金","確報","1300","0","16300","0","0","13900","2400","1300"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20231122","日証金","確報","400","0","55200","0","0","0","55200","400"
"1436","フィット","東証","20231122","日証金","確報","0","100","1500","0","0","0","1500","-100"
"1438","岐阜造園","名証","20231122","日証金","確報","0","0","0","0","0","0","0","0"
