"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20231226","日証金","確報","0","100","2200","0","0","1400","800","-100"
"1305","ｉＦＴＰＸ年１","東証","20231226","日証金","確報","50","0","9530","230","130","3990","5540","-50"
"1306","ＴＯＰＩＸ連動型上場","東証","20231226","日証金","確報","0","4500","23800","870","3390","110430","-86630","-1980"
"1308","上場ＴＯＰＩＸ","東証","20231226","日証金","確報","0","0","4845","8547","2281","21228","-16383","-6266"
"1309","中国株上証５０ＥＴＦ","東証","20231226","日証金","確報","0","0","17","0","0","0","17","0"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20231226","日証金","確報","0","30","40","0","30","40","0","0"
"1319","日経３００上場投信","名証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20231226","日証金","確報","2000","0","2000","0","0","0","2000","2000"
"1319","日経３００上場投信","福証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20231226","日証金","確報","155","0","5008","2","650","9232","-4224","803"
"1321","日経２２５上場投信","東証","20231226","日証金","確報","76","1108","18964","213","5499","37309","-18345","4254"
"1322","上場インデックス中国","東証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20231226","日証金","確報","0","0","2100","0","0","0","2100","0"
"1326","ＳＰＤＲゴールド","東証","20231226","日証金","確報","0","87","383","0","0","0","383","-87"
"1328","金価格連動型上場投信","東証","20231226","日証金","確報","70","210","2520","140","270","410","2110","-10"
"1329","ｉシェアーズ　２２５","東証","20231226","日証金","確報","0","0","1926","612","249","1523","403","-363"
"1330","上場２２５","東証","20231226","日証金","確報","0","1565","3507","249","13","5298","-1791","-1801"
"1332","ニッスイ","東証","20231226","日証金","確報","1000","300","21100","2100","0","16400","4700","-1400"
"1333","マルハニチロ","東証","20231226","日証金","確報","2100","200","10700","300","0","300","10400","1600"
"1343","東証ＲＥＩＴ指数連動","東証","20231226","日証金","確報","4010","1170","36030","0","680","19170","16860","3520"
"1345","東証ＲＥＩＴ指数","東証","20231226","日証金","確報","500","0","5800","0","0","100","5700","500"
"1346","ＭＸＳ２２５上場投信","東証","20231226","日証金","確報","15","0","2386","20","278","1622","764","273"
"1348","ＭＸＳＴＰＸ上場投信","東証","20231226","日証金","確報","0","0","4860","0","0","710","4150","0"
"1349","ＡＢＦ汎アジア債券","東証","20231226","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20231226","日証金","確報","13070","30","89090","400","340","20220","68870","12980"
"1357","日経ダブルインバース","東証","20231226","日証金","確報","254196","773710","10537667","18322","298741","1501632","9036035","-239095"
"1358","上場日経２倍","東証","20231226","日証金","確報","0","0","1144","14","284","767","377","270"
"1360","日経ベア２倍","東証","20231226","日証金","確報","770","7980","885190","1290","0","105250","779940","-8500"
"1364","ｉＳＪＰＸ日経４００","東証","20231226","日証金","確報","0","0","10","0","0","13","-3","0"
"1365","ｉＦ２２５ダブル","東証","20231226","日証金","確報","0","0","2121","88","3","678","1443","-85"
"1366","ｉＦ２２５Ｗベア","東証","20231226","日証金","確報","0","5590","51971","2164","0","2164","49807","-7754"
"1367","ｉＦＴＰＸダブル","東証","20231226","日証金","確報","0","36","17","0","10","5","12","-26"
"1368","ｉＦＴＰＸＷベア","東証","20231226","日証金","確報","272","19","373","0","65","2779","-2406","318"
