"SC","名称","市場区分","申込日","発表元","確報","融資新規（株・口）","融資返済（株・口）","融資残高（株・口）","貸株新規（株・口）","貸株返済（株・口）","貸株残高（株・口）","差引残高（株・口）","差引前日比（株・口）"
"1301","極洋","東証","20230404","日証金","確報","0","900","4500","300","0","600","3900","-1200"
"1305","ｉＦＴＰＸ年１","東証","20230404","日証金","確報","0","0","12010","2310","1930","9930","2080","-380"
"1306","ＴＯＰＩＸ連動型上場","東証","20230404","日証金","確報","28050","2000","125740","22580","5640","178940","-53200","9110"
"1308","上場ＴＯＰＩＸ","東証","20230404","日証金","確報","0","0","0","1800","200","81200","-81200","-1600"
"1309","中国株上証５０ＥＴＦ","東証","20230404","日証金","確報","0","10","190","0","0","0","190","-10"
"1311","ＴＯＰＩＸＣｏｒｅ３","東証","20230404","日証金","確報","0","0","0","50","190","70","-70","140"
"1319","日経３００上場投信","名証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","札証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1319","日経３００上場投信","福証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1320","ｉＦ２２５年１","東証","20230404","日証金","確報","501","0","5057","1758","519","17596","-12539","-738"
"1321","日経２２５上場投信","東証","20230404","日証金","確報","6382","230","79729","13425","1386","108464","-28735","-5887"
"1322","上場インデックス中国","東証","20230404","日証金","確報","0","50","340","0","0","0","340","-50"
"1324","ＮＦ・ロシア株ＥＴＦ","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1325","ブラジル指数ボベスパ","東証","20230404","日証金","確報","0","34800","9500","100","0","9500","0","-34900"
"1326","ＳＰＤＲゴールド","東証","20230404","日証金","確報","0","1","250","0","5","47","203","4"
"1328","金価格連動型上場投信","東証","20230404","日証金","確報","350","20","2480","330","0","2480","0","0"
"1329","ｉシェアーズ　２２５","東証","20230404","日証金","確報","0","0","1936","52","250","1932","4","198"
"1330","上場２２５","東証","20230404","日証金","確報","0","160","330","5970","280","25450","-25120","-5850"
"1332","ニッスイ","東証","20230404","日証金","確報","0","600","38500","100","600","8100","30400","-100"
"1333","マルハニチロ","東証","20230404","日証金","確報","100","300","8400","400","0","400","8000","-600"
"1343","東証ＲＥＩＴ指数連動","東証","20230404","日証金","確報","2650","6310","6360","7410","4340","13090","-6730","-6730"
"1345","東証ＲＥＩＴ指数","東証","20230404","日証金","確報","0","0","5700","1000","0","1500","4200","-1000"
"1346","ＭＸＳ２２５上場投信","東証","20230404","日証金","確報","0","0","1936","393","63","2577","-641","-330"
"1348","ＭＸＳＴＰＸ上場投信","東証","20230404","日証金","確報","0","0","9670","0","0","490","9180","0"
"1349","ＡＢＦ汎アジア債券","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1356","ＴＰＸベア２倍投信","東証","20230404","日証金","確報","2400","450","97580","0","0","2500","95080","1950"
"1357","日経ダブルインバース","東証","20230404","日証金","確報","1177487","150000","20303036","549528","7360","2173065","18129971","485319"
"1358","上場日経２倍","東証","20230404","日証金","確報","0","0","1286","716","93","5637","-4351","-623"
"1360","日経ベア２倍","東証","20230404","日証金","確報","98900","25080","1516410","0","0","50","1516360","73820"
"1364","ｉＳＪＰＸ日経４００","東証","20230404","日証金","確報","0","0","4","0","10","20","-16","10"
"1365","ｉＦ２２５ダブル","東証","20230404","日証金","確報","38","0","2495","837","62","5627","-3132","-737"
"1366","ｉＦ２２５Ｗベア","東証","20230404","日証金","確報","5440","3500","158257","0","5110","30058","128199","7050"
"1367","ｉＦＴＰＸダブル","東証","20230404","日証金","確報","529","210","1426","65","3304","1761","-335","3558"
"1368","ｉＦＴＰＸＷベア","東証","20230404","日証金","確報","377","0","25407","0","0","0","25407","377"
"1369","Ｏｎｅ・日経２２５","東証","20230404","日証金","確報","0","0","100","153","0","811","-711","-153"
"1375","雪国まいたけ","東証","20230404","日証金","確報","0","0","1800","0","0","0","1800","0"
"1376","カネコ種苗","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1377","サカタのタネ","東証","20230404","日証金","確報","0","0","7300","100","0","100","7200","-100"
"1379","ホクト","東証","20230404","日証金","確報","400","0","7300","0","1100","100","7200","1500"
"1380","秋川牧園","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1381","アクシーズ","東証","20230404","日証金","確報","0","0","1100","0","0","0","1100","0"
"1382","ホーブ","東証","20230404","日証金","確報","0","0","1300","0","0","0","1300","0"
"1383","ベルグアース","東証","20230404","日証金","確報","0","300","2500","0","0","0","2500","-300"
"1384","ホクリヨウ","東証","20230404","日証金","確報","0","500","21400","0","0","0","21400","-500"
"1385","ＵＢＳユーロ圏株５０","東証","20230404","日証金","確報","0","0","61","0","0","0","61","0"
"1386","ＵＢＳ欧州株","東証","20230404","日証金","確報","48","0","48","0","0","0","48","48"
"1387","ＵＢＳユーロ圏株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1388","ＵＢＳユーロ圏小型株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1389","ＵＢＳ英国大型１００","東証","20230404","日証金","確報","0","0","20","0","0","0","20","0"
"1390","ＵＢＳアジア太平洋株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1391","ＵＢＳスイス株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1392","ＵＢＳ英国株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1393","ＵＢＳ米国株","東証","20230404","日証金","確報","0","0","6","0","0","0","6","0"
"1394","ＵＢＳ先進国株","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1397","ＳＭＤＡＭ　２２５","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1398","ＳＭＤＡＭ　Ｊリート","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1399","上場高配当低ボラ","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1400","ルーデン・ＨＤ","東証","20230404","日証金","確報","0","200","15500","0","0","0","15500","-200"
"1401","エムビーエス","東証","20230404","日証金","確報","0","0","2700","0","0","0","2700","0"
"1401","エムビーエス","福証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1407","ウエストＨＤ","東証","20230404","日証金","確報","400","100","45200","0","100","13300","31900","400"
"1414","ショーボンドＨＤ","東証","20230404","日証金","確報","100","600","26700","0","0","0","26700","-500"
"1417","ミライト・ワン","東証","20230404","日証金","確報","1500","0","8500","0","2000","1200","7300","3500"
"1418","インターライフＨＤ","東証","20230404","日証金","確報","0","1500","12100","0","100","0","12100","-1400"
"1419","タマホーム","東証","20230404","日証金","確報","300","0","16300","1600","35000","720200","-703900","33700"
"1419","タマホーム","福証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1420","サンヨーホームズ","東証","20230404","日証金","確報","1000","0","11900","300","100","14300","-2400","800"
"1429","日本アクア","東証","20230404","日証金","確報","1000","100","15500","200","0","8100","7400","700"
"1430","ファーストコーポ","東証","20230404","日証金","確報","1300","200","2900","2500","600","2900","0","-800"
"1431","Ｌｉｂ　Ｗｏｒｋ","東証","20230404","日証金","確報","0","400","9500","0","20600","171600","-162100","20200"
"1431","Ｌｉｂ　Ｗｏｒｋ","福証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1433","ベステラ","東証","20230404","日証金","確報","1500","1900","59300","100","0","100100","-40800","-500"
"1434","ＪＥＳＣＯ　ＨＤ","東証","20230404","日証金","確報","200","0","5100","0","0","0","5100","200"
"1435","Ｒｏｂｏｔ　Ｈｏｍｅ","東証","20230404","日証金","確報","12200","9700","89200","0","0","0","89200","2500"
"1436","フィット","東証","20230404","日証金","確報","400","0","1600","0","0","0","1600","400"
"1438","岐阜造園","名証","20230404","日証金","確報","0","0","3700","0","0","0","3700","0"
"1438","岐阜造園","東証","20230404","日証金","確報","0","0","1100","0","0","0","1100","0"
"1439","安江工務店","名証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1439","安江工務店","東証","20230404","日証金","確報","0","0","4300","0","0","0","4300","0"
"1443","技研ホールディングス","東証","20230404","日証金","確報","7300","7300","44300","0","0","0","44300","0"
"1444","ニッソウ","名証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1444","ニッソウ","東証","20230404","日証金","確報","0","0","1300","0","0","0","1300","0"
"1446","キャンディル","東証","20230404","日証金","確報","1000","100","21200","0","0","35000","-13800","900"
"1447","ＩＴｂｏｏｋＨＤ","東証","20230404","日証金","確報","300","1000","55000","0","0","0","55000","-700"
"1449","ＦＵＪＩジャパン","札証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1450","田中建設工業","東証","20230404","日証金","確報","0","0","1600","0","0","0","1600","0"
"1451","ＫＨＣ","東証","20230404","日証金","確報","0","100","100","0","0","0","100","-100"
"1456","ｉＦ２２５ベア","東証","20230404","日証金","確報","25","0","745","0","0","20","725","25"
"1457","ｉＦＴＰＸベア","東証","20230404","日証金","確報","99","0","2095","0","0","40","2055","99"
"1458","楽天２２５ダブルブル","東証","20230404","日証金","確報","4900","1469","37504","13240","597","64741","-27237","-9212"
"1459","楽天２２５ダブルベア","東証","20230404","日証金","確報","161251","4440","3050376","0","32796","37290","3013086","189607"
"1464","ｉＦＪ４００ダブル","東証","20230404","日証金","確報","0","0","2","0","0","197","-195","0"
"1465","ｉＦＪ４００ベア","東証","20230404","日証金","確報","0","0","2","0","0","0","2","0"
"1466","ｉＦＪ４００Ｗベア","東証","20230404","日証金","確報","0","0","14","0","0","0","14","0"
"1467","ＪＰＸ日経４００ブル","東証","20230404","日証金","確報","0","0","120","0","0","0","120","0"
"1468","ＪＰＸ日経４００ベア","東証","20230404","日証金","確報","0","0","20","0","0","0","20","0"
"1469","４００ベア２倍","東証","20230404","日証金","確報","0","0","1020","0","990","230","790","990"
"1472","Ｊ４００ダブルインバ","東証","20230404","日証金","確報","0","0","1000","0","0","0","1000","0"
"1473","Ｏｎｅ・トピックス","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1474","Ｏｎｅ・ＪＰＸ４００","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1475","ｉＳＴＯＰＩＸ","東証","20230404","日証金","確報","522","0","11061","30","315","11597","-536","807"
"1476","ｉＳＪリート","東証","20230404","日証金","確報","0","0","335","0","300","20","315","300"
"1477","ｉＳＭＳＣＩ最小分散","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1478","ｉＳＭＳＣＩ高配当","東証","20230404","日証金","確報","13","0","66","13","0","66","0","0"
"1479","ｉＦＭＳＣＩ人材設備","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1480","企業価値ＥＴＦ","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1481","上場日本経済貢献","東証","20230404","日証金","確報","6","0","28","0","0","27","1","6"
"1482","ｉＳ米国債七十円ヘジ","東証","20230404","日証金","確報","0","6","375","0","0","226","149","-6"
"1483","ＩＳ設備人材","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1484","Ｏｎｅ・設備人材投資","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1485","ＭＸＳＪ積極投資","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1486","上場米債ヘッジなし","東証","20230404","日証金","確報","57","0","928","0","0","0","928","57"
"1487","上場米債ヘッジあり","東証","20230404","日証金","確報","20","0","100","20","0","100","0","0"
"1488","ｉＦＪリート","東証","20230404","日証金","確報","0","0","440","310","10","330","110","-300"
"1489","日経高配当株５０","東証","20230404","日証金","確報","10","34","1257","11","39","258","999","4"
"1490","上場ベータヘッジ","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1491","中外鉱業","東証","20230404","日証金","確報","800","200","596200","0","0","0","596200","600"
"1492","ＭＸＳ　中小型","東証","20230404","日証金","確報","0","14","0","1","0","6","-6","-15"
"1493","Ｏｎｅ・中小型","東証","20230404","日証金","確報","0","0","2","1","10","6","-4","9"
"1494","Ｏｎｅ・高配当日本株","東証","20230404","日証金","確報","0","0","55","0","0","100","-45","0"
"1495","上場アジアリート","東証","20230404","日証金","確報","0","0","20","40","0","50","-30","-40"
"1496","ｉＳ米＄ＩＧ社債ヘジ","東証","20230404","日証金","確報","232","68","232","0","68","0","232","232"
"1497","ｉＳ米＄ＨＹ社債ヘジ","東証","20230404","日証金","確報","0","0","1000","2","0","354","646","-2"
"1498","Ｏｎｅ・ＥＳＧ","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1499","ＭＸＳ高配当７０ＭＮ","東証","20230404","日証金","確報","100","0","150","0","0","0","150","100"
"1514","住石ホールディングス","東証","20230404","日証金","確報","529700","709500","3741500","0","0","0","3741500","-179800"
"1515","日鉄鉱業","東証","20230404","日証金","確報","0","0","1200","0","0","0","1200","0"
"1518","三井松島ＨＤ","東証","20230404","日証金","確報","7800","2400","69400","42700","400","60500","8900","-36900"
"1518","三井松島ＨＤ","福証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1540","純金上場信託","東証","20230404","日証金","確報","200","201","4439","1064","4","4092","347","-1061"
"1541","純プラチナ上場信託","東証","20230404","日証金","確報","290","2353","3657","200","0","1050","2607","-2263"
"1542","純銀上場信託","東証","20230404","日証金","確報","5","0","922","0","0","0","922","5"
"1543","純パラジウム上場信託","東証","20230404","日証金","確報","42","2","585","0","0","0","585","40"
"1545","ナスダックヘッジ無","東証","20230404","日証金","確報","31","11","4906","8316","391","23426","-18520","-7905"
"1546","ダウヘッジ無","東証","20230404","日証金","確報","1182","2000","1460","77","61","5868","-4408","-834"
"1547","上場米国Ｓ＆Ｐ５００","東証","20230404","日証金","確報","0","10","51750","13810","120","35990","15760","-13700"
"1550","ＭＸＳ外株ＭＳＣＩ","東証","20230404","日証金","確報","0","790","0","0","50","0","0","-740"
"1551","スタンダドＴＯＰ２０","東証","20230404","日証金","確報","0","0","30","0","0","40","-10","0"
"1552","ＶＩＸ短期先物指数","東証","20230404","日証金","確報","240732","4400","2047581","0","0","0","2047581","236332"
"1553","ＭＸＳＳ＆Ｐ東海投信","名証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1554","上場インデＭＳ世界","東証","20230404","日証金","確報","100","0","1470","100","0","1470","0","0"
"1555","上場インデＡリート","東証","20230404","日証金","確報","160","690","160","0","0","540","-380","-530"
"1557","ＳＰＤＲＳ＆Ｐ５００","東証","20230404","日証金","確報","0","2","138","0","0","0","138","-2"
"1559","タイ株ＳＥＴ５０連動","東証","20230404","日証金","確報","0","0","39","0","0","22","17","0"
"1560","ブルサＫＬＣＩ","東証","20230404","日証金","確報","0","0","22","0","0","22","0","0"
"1563","東証グロース・コア","東証","20230404","日証金","確報","648","0","9389","328","0","7229","2160","320"
"1566","上場ＥＭ債","東証","20230404","日証金","確報","0","1057","54","0","0","0","54","-1057"
"1568","ＴＰＸブル２倍ＥＴＦ","東証","20230404","日証金","確報","1000","350","4210","5030","120","10540","-6330","-4260"
"1569","ＴＯＰＩＸベアＥＴＦ","東証","20230404","日証金","確報","1400","0","2880","170","0","170","2710","1230"
"1570","日経レバレッジＥＴＦ","東証","20230404","日証金","確報","129142","11970","921466","327795","0","1842885","-921419","-210623"
"1571","日経インバースＥＴＦ","東証","20230404","日証金","確報","9582","188895","158939","0","0","0","158939","-179313"
"1572","中国Ｈ株ブル２倍上場","東証","20230404","日証金","確報","1000","80","23350","0","0","0","23350","920"
"1573","中国Ｈ株ベア上場投信","東証","20230404","日証金","確報","0","0","960","0","0","20","940","0"
"1577","ＦＵＮＤＳ野村７０","東証","20230404","日証金","確報","0","0","89","0","0","0","89","0"
"1578","上場インデ２２５ミニ","東証","20230404","日証金","確報","0","0","0","111","0","390","-390","-111"
"1579","日経ブル２倍上場投信","東証","20230404","日証金","確報","690","1710","16930","28250","0","154200","-137270","-29270"
"1580","日経ベア上場投信","東証","20230404","日証金","確報","660","600","10400","0","0","0","10400","60"
"1585","ｉＦＥＸ－Ｆ","東証","20230404","日証金","確報","120","0","120","0","0","290","-170","120"
"1586","上場ＥＸ－Ｆ","東証","20230404","日証金","確報","468","0","875","0","1","443","432","469"
"1591","ＪＰＸ日経４００投信","東証","20230404","日証金","確報","0","0","0","0","0","0","0","0"
"1592","上場ＪＰＸ日経４００","東証","20230404","日証金","確報","0","0","109","1","0","1","108","-1"
